id,d0,d1,distance_calculations,point_type,cluster_id
2831,345.812,272.642,447,1,3
2832,94.322,383.477,510,1,3
2833,61.673,288.598,441,1,3
2834,102.502,412.379,355,1,3
2835,190.988,175.787,292,1,6
2836,614.086,282.568,616,1,1
2837,429.003,84.12,565,0,7
2838,342.325,403.127,553,0,3
2839,225.579,148.841,309,1,6
2840,129.898,326.107,525,0,8
2841,195.841,259.09,540,1,3
2842,557.014,386.488,640,1,1
2843,234.843,170.407,512,1,6
2844,641.059,422.102,226,1,1
2845,584.54,291.369,809,1,1
2846,277.384,186.223,521,0,6
2847,119.815,296.545,597,0,3
2848,90.033,159.981,347,1,6
2849,440.969,301.859,548,1,3
2850,524.815,326.561,332,1,1
2851,487.795,238.763,533,1,2
2852,260.979,270.352,517,1,3
2853,572.038,195.97,322,0,2
2854,406.928,304.688,576,1,3
2855,43.702,325.634,546,1,3
2856,171.426,429.853,656,1,3
2857,526.802,96.915,533,0,7
2858,107.226,111.175,260,0,4
2859,564.637,382.724,581,1,1
2860,154.566,357.726,514,1,8
2861,631.9,92.063,748,1,1
2862,520.764,240.516,502,1,2
2863,271.912,321.331,350,-1,-1
2864,633.248,263.68,458,1,1
2865,214.988,74.723,293,0,4
2866,645.929,317.108,358,1,9
2867,357.536,395.641,560,0,3
2868,485.615,96.126,568,0,7
2869,45.844,371.871,511,1,3
2870,114.505,395.536,427,1,3
2871,27.836,144.622,187,1,6
2872,50.796,167.343,333,1,6
2873,530.918,125.498,539,1,2
2874,567.261,341.539,778,0,1
2875,506.593,380.706,493,0,1
2876,247.114,330.04,420,-1,-1
2877,92.806,383.616,508,1,3
2878,448.018,195.412,602,-1,-1
2879,146.461,144.838,268,0,6
2880,313.046,157.845,533,1,6
2881,111.038,193.48,245,0,6
2882,34.948,325.1,563,1,3
2883,487.133,205.447,550,0,2
2884,663.104,332.219,349,1,9
2885,447.278,359.067,532,1,3
2886,189.858,78.527,255,0,4
2887,142.146,332.209,533,1,8
2888,618.682,179.581,784,1,1
2889,430.682,293.413,568,1,3
2890,551.871,163.963,480,1,2
2891,642.5,87.839,807,1,1
2892,604.807,387.424,354,0,1
2893,636.19,236.904,560,1,1
2894,612.672,454.15,269,1,1
2895,660.043,342.651,340,1,9
2896,439.801,381.091,497,1,3
2897,164.988,157.222,260,1,6
2898,237.872,101.487,275,1,4
2899,376.398,251.574,648,0,3
2900,171.087,381.148,403,0,8
2901,611.492,402.035,348,1,1
2902,493.307,267.709,520,-1,-1
2903,76.344,281.511,415,0,3
2904,326.201,99.582,531,1,4
2905,321.477,333.909,677,1,5
2906,191.891,343.897,504,1,8
2907,535.357,333.618,471,1,1
2908,202.734,248.652,577,1,3
2909,299.986,258.926,492,1,3
2910,485.224,67.012,566,1,7
2911,32.099,143.035,185,1,6
2912,449.446,387.179,418,1,3
2913,546.896,403.263,625,1,1
2914,452.345,172.599,617,0,7
2915,183.244,437.523,700,1,3
2916,493.421,157.382,548,1,7
2917,522.372,376.576,684,1,1
2918,377.341,259.234,678,1,3
2919,235.862,106.819,276,1,4
2920,639.147,233.532,537,1,1
2921,278.434,262.941,503,1,3
2922,309.732,393.479,583,0,3
2923,267.79,258.546,504,1,3
2924,631.181,90.578,742,1,1
2925,508.05,52.538,564,0,7
2926,100.722,93.274,173,1,4
2927,144.734,104.077,345,1,4
2928,176.012,420.377,591,1,3
2929,179.202,346.054,508,1,8
2930,485.141,76.456,563,1,7
2931,223.403,281.412,517,0,3
2932,631.43,210.478,722,1,1
2933,148.916,147.787,255,1,6
2934,297.537,247.54,506,0,3
2935,64.69,76.368,149,1,4
2936,447.365,103.668,697,0,7
2937,271.278,332.12,329,-1,-1
2938,234.676,86.8,289,1,4
2939,337.523,345.09,620,1,5
2940,335.742,451.655,542,-1,-1
2941,635.52,199.74,705,1,1
2942,518.633,216.688,527,1,2
2943,146.598,257.359,505,1,3
2944,171.093,438.649,699,1,3
2945,610.315,279.406,675,1,1
2946,584.46,265.471,713,0,1
2947,329.534,176.617,498,0,6
2948,523.752,400.826,809,1,1
2949,602.632,213.402,699,1,1
2950,486.841,362.227,335,0,3
2951,279.992,423.596,572,1,3
2952,602.245,40.68,310,-1,-1
2953,476.961,172.67,586,1,7
2954,178.892,159.417,287,1,6
2955,548.078,221.696,396,1,2
2956,546.742,412.305,560,1,1
2957,314.564,165.723,514,1,6
2958,609.617,241.995,800,1,1
2959,521.398,336.101,326,1,1
2960,383.414,415.2,532,1,3
2961,49.207,382.214,503,1,3
2962,381.522,386.891,551,1,3
2963,168.535,251.455,582,0,3
2964,302.004,173.47,537,1,6
2965,649.112,175.885,615,1,1
2966,421.923,284.761,579,1,3
2967,312.559,144.434,531,1,6
2968,311.795,333.643,649,1,5
2969,303.77,323.379,465,0,5
2970,524.096,142.769,528,1,2
2971,319.688,360.28,630,1,5
2972,474.275,227.441,558,0,2
2973,256.789,151.176,588,1,6
2974,229.033,411.662,703,1,3
2975,65.474,397.864,501,1,3
2976,347.378,272.672,473,1,3
2977,615.052,273.106,660,1,1
2978,611.298,168.946,627,1,1
2979,633.658,372.449,350,0,9
2980,459.027,309.032,537,0,3
2981,260.274,146.506,577,1,6
2982,73.7,408.875,425,0,3
2983,558.379,173.087,419,1,2
2984,235.621,417.463,682,1,3
2985,323.084,347.411,691,1,5
2986,216.647,239.396,546,0,3
2987,279.722,408.328,618,1,3
2988,262.167,282.891,512,0,3
2989,153.923,113.545,299,0,4
2990,41.099,339.342,522,0,3
2991,607.742,180.204,615,1,1
2992,83.32,89.424,149,1,4
2993,216.736,88.333,286,1,4
2994,521.854,138.206,526,1,2
2995,537.99,217.917,463,1,2
2996,464.638,57.017,622,1,7
2997,536.46,252.884,395,0,2
2998,579.018,433.463,359,0,1
2999,345.263,342.453,616,1,5
3000,625.444,145.547,767,1,1
3001,142.536,80.945,330,1,4
3002,620.479,123.252,629,1,1
3003,145.124,107.807,341,1,4
3004,59.9,150.54,270,1,6
3005,462.738,300.196,531,0,3
3006,6.615,355.303,526,0,3
3007,76.528,164.358,340,1,6
3008,672.075,461.928,24,-1,-1
3009,425.956,78.906,502,0,7
3010,309.053,274.188,388,1,3
3011,144.611,275.853,603,1,3
3012,27.033,164.82,286,1,6
3013,45.832,84.49,115,1,4
3014,308.729,363.805,684,1,5
3015,272.841,101.612,580,1,4
3016,541.532,462.282,330,0,1
3017,634.622,163.041,776,1,1
3018,374.923,450.615,486,-1,-1
3019,400.075,404.002,519,1,3
3020,370.816,328.159,604,0,5
3021,444.099,78.235,676,1,7
3022,77.466,107.933,168,0,4
3023,429.456,280.465,574,0,3
3024,69.036,279.754,369,1,3
3025,636.787,400.261,306,1,1
3026,278.726,154.126,538,1,6
3027,143.626,152.655,259,1,6
3028,546.605,151.65,520,1,2
3029,253.999,150.452,585,1,6
3030,531.421,430.824,575,1,1
3031,99.203,96.121,177,1,4
3032,320.522,409.815,571,1,3
3033,658.268,100.376,667,0,1
3034,118.06,169.279,277,1,6
3035,626.738,152.894,793,1,1
3036,200.698,139.846,294,0,6
3037,270.371,434.949,567,1,3
3038,633.077,198.802,729,1,1
3039,619.307,407.014,346,1,1
3040,20.122,112.335,156,0,4
3041,351.338,309.719,700,0,5
3042,267.489,129.692,578,-1,-1
3043,337.697,425.171,554,1,3
3044,448.85,141.901,636,1,7
3045,504.016,164.453,550,0,7
3046,610.622,176.343,651,1,1
3047,446.606,163.869,610,1,7
3048,606.039,457.238,286,0,1
3049,676.497,348.515,255,1,9
3050,235.531,172.255,522,1,6
3051,613.868,158.554,631,1,1
3052,506.014,336.845,329,0,1
3053,274.748,165.607,534,1,6
3054,34.754,366.781,511,1,3
3055,431.021,248.694,566,-1,-1
3056,338.525,328.957,706,1,5
3057,637.922,396.26,305,1,1
3058,545.743,446.433,347,1,1
3059,430.923,124.592,661,1,7
3060,116.289,298.776,587,0,3
3061,401.52,309.01,567,0,3
3062,300.925,97.69,528,1,4
3063,196.73,263.448,527,1,3
3064,103.564,350.26,514,-1,-1
3065,604.254,223.408,765,1,1
3066,133.973,165.098,257,1,6
3067,658.322,427.106,141,1,1
3068,327.389,71.249,522,0,4
3069,39.332,166.041,311,1,6
3070,581.316,303.258,807,1,1
3071,542.966,213.69,427,1,2
3072,154.346,296.479,519,0,3
3073,617.968,439.55,288,1,1
3074,208.675,81.639,268,1,4
3075,506.164,404.553,729,0,1
3076,475.152,211.815,548,1,2
3077,643.999,136.705,769,1,1
3078,51.381,309.339,603,1,3
3079,63.795,363.479,504,0,3
3080,400.397,397.984,533,1,3
3081,468.273,149.523,577,1,7
3082,618.039,269.869,637,1,1
3083,644.647,325.905,356,1,9
3084,431.398,69.155,584,0,7
3085,153.739,404.411,330,1,3
3086,45.594,173.075,327,1,6
3087,627.569,135.795,772,1,1
3088,226.105,112.467,289,0,4
3089,285.838,415.463,570,1,3
3090,45.886,374.444,503,1,3
3091,360.47,261.147,539,1,3
3092,259.062,259.847,505,1,3
3093,271.118,359.422,545,-1,-1
3094,318.265,159.48,510,1,6
3095,530.98,335.225,402,1,1
3096,574.955,297.113,765,1,1
3097,602.389,74.784,318,-1,-1
3098,188.685,71.897,259,0,4
3099,416.679,464.031,334,-1,-1
3100,405.029,111.981,345,-1,-1
3101,348.983,398.25,555,0,3
3102,514.639,216.942,528,1,2
3103,156.788,249.529,492,0,3
3104,634.796,212.666,665,1,1
3105,94.136,383.313,507,1,3
3106,586.182,418.565,356,0,1
3107,487.414,291.606,537,-1,-1
3108,536.595,243.719,412,1,2
3109,620.745,209.016,795,1,1
3110,47.247,334.609,523,1,3
3111,195.407,76.619,247,0,4
3112,593.286,445.038,348,1,1
3113,241.769,106.867,287,1,4
3114,277.943,306.738,401,-1,-1
3115,421.674,319.72,559,0,3
3116,496.828,386.506,401,0,1
3117,345.89,281.59,537,1,3
3118,615.254,243.125,771,1,1
3119,659.808,437.686,118,1,1
3120,172.965,86.812,282,1,4
3121,144.523,276.057,603,1,3
3122,114.928,171.689,278,1,6
3123,644.213,224.599,500,1,1
3124,474.53,364.429,381,0,3
3125,271.355,161.048,564,1,6
3126,571.614,453.331,348,1,1
3127,101.102,292.906,579,1,3
3128,518.815,349.801,366,1,1
3129,545.758,289.376,335,1,1
3130,190.012,181.677,291,1,6
3131,638.123,402.948,296,1,1
3132,528.479,126.852,523,1,2
3133,105.712,164.575,309,1,6
3134,245.954,162.75,571,1,6
3135,127.01,423.367,387,1,3
3136,640.611,364.916,348,1,9
3137,169.015,411.017,417,1,3
3138,484.479,201.808,558,0,2
3139,66.847,151.071,285,1,6
3140,407.057,406.287,534,1,3
3141,681.466,328.101,282,0,9
3142,348.123,430.612,534,0,3
3143,496.552,429.749,799,0,1
3144,466.399,317.743,521,0,3
3145,432.759,73.505,601,0,7
3146,356.735,317.228,652,0,5
3147,47.454,140.403,196,1,6
3148,524.336,245.015,482,1,2
3149,91.935,111.962,200,0,4
3150,457.114,79.674,673,1,7
3151,197.193,349.639,490,1,8
3152,113.973,78.928,199,1,4
3153,352.105,401.844,565,0,3
3154,507.533,49.271,564,0,7
3155,75.042,77.918,158,1,4
3156,487.109,159.312,569,1,7
3157,622.928,342.459,325,0,9
3158,552.028,65.169,527,-1,-1
3159,111.713,400.172,422,1,3
3160,422.181,143.794,642,0,7
3161,121.114,396.876,426,1,3
3162,651.4,369.423,320,0,9
3163,79.913,158.711,329,1,6
3164,525.206,410.266,774,1,1
3165,619.365,89.899,539,0,1
3166,300.983,182.071,535,0,6
3167,550.073,397.272,638,1,1
3168,510.198,391.353,651,1,1
3169,462.812,333.131,534,1,3
3170,564.623,39.001,506,-1,-1
3171,646.536,113.888,772,1,1
3172,641.251,195.324,661,1,1
3173,106.089,405.627,401,1,3
3174,242.715,156.768,511,1,6
3175,653.362,445.377,120,1,1
3176,552.82,282.967,342,1,1
3177,157.445,116.146,288,0,4
3178,427.53,369.268,528,1,3
3179,496.8,419.056,745,0,1
3180,207.832,148.335,288,1,6
3181,504.127,126.344,562,1,2
3182,559.182,452.682,346,1,1
3183,80.47,99.037,161,1,4
3184,588.253,281.569,805,1,1
3185,622.303,96.938,600,0,1
3186,430.045,324.215,554,0,3
3187,107.823,413.303,348,1,3
3188,623.977,204.332,777,1,1
3189,659.341,96.81,665,0,1
3190,616.671,157.8,690,1,1
3191,512.501,118.822,550,1,2
3192,659.622,303.381,348,0,9
3193,324.012,166.567,503,1,6
3194,544.336,365.089,802,1,1
3195,473.68,75.94,615,1,7
3196,109.628,169.276,290,1,6
3197,444.268,358.105,537,1,3
3198,671.894,43.973,545,-1,-1
3199,432.497,279.793,564,0,3
3200,185.66,277.425,522,1,3
3201,216.066,41.291,268,-1,-1
3202,40.876,139.333,178,1,6
3203,523.585,124.226,535,1,2
3204,172.728,401.743,368,0,3
3205,140.427,153.794,259,1,6
3206,244.328,174.521,581,1,6
3207,208.165,344.74,479,0,8
3208,25.367,163.195,270,1,6
3209,421.075,123.893,558,0,7
3210,486.246,44.443,564,0,7
3211,287.768,423.087,567,1,3
3212,157.373,451.59,704,-1,-1
3213,34.955,245.128,289,-1,-1
3214,496.604,294.041,505,-1,-1
3215,431.471,307.977,564,1,3
3216,298.295,106.094,534,0,4
3217,479.031,160.157,577,1,7
3218,252.614,157.284,592,1,6
3219,605.903,233.998,798,1,1
3220,116.626,298.558,585,0,3
3221,340.122,351.188,618,1,5
3222,326.889,181.568,501,0,6
3223,71.687,129.346,205,0,6
3224,184.485,339.211,501,1,8
3225,586.251,279.724,793,1,1
3226,288.83,141.494,522,0,6
3227,181.949,168.674,292,1,6
3228,497.257,412.799,697,0,1
3229,302.193,163.223,525,1,6
3230,541.089,249.848,364,0,2
3231,100.566,87.184,174,1,4
3232,661.29,126.065,581,0,1
3233,96.163,332.506,529,-1,-1
3234,178.781,149.07,274,1,6
3235,356.101,293.861,677,0,3
3236,191.965,408.839,533,1,3
3237,107.594,109.229,254,0,4
3238,184.223,268.87,536,1,3
3239,128.415,95.79,307,1,4
3240,56.519,370.269,512,1,3
3241,569.751,159.851,367,1,2
3242,647.97,235.363,405,0,1
3243,117.963,86.387,232,1,4
3244,481.596,150.747,579,1,7
3245,18.547,355.749,529,1,3
3246,530.934,91.579,529,1,7
3247,132.362,364.56,502,0,8
3248,621.975,177.636,798,1,1
3249,614.3,198.526,792,1,1
3250,321.091,366.782,619,1,5
3251,432.721,123.742,678,1,7
3252,321.703,372.978,616,1,5
3253,73.3,150.979,306,1,6
3254,124.977,82.061,258,1,4
3255,531.417,297.813,322,0,1
3256,163.265,144.976,248,1,6
3257,336.492,331.45,705,1,5
3258,620.559,383.155,346,0,1
3259,220.307,81.277,292,1,4
3260,452.446,166.814,613,1,7
3261,399.689,412.158,536,1,3
3262,152.465,352.624,500,1,8
3263,120.182,259.236,367,0,3
3264,477.153,157.701,576,1,7
3265,367.37,322.193,608,0,5
3266,495.195,73.121,576,1,7
3267,190.424,69.633,260,0,4
3268,552.1,179.747,443,0,2
3269,152.886,293.69,530,0,3
3270,96.318,68.278,148,0,4
3271,420.654,278.158,571,0,3
3272,116.26,423.119,375,1,3
3273,160.228,284.249,540,1,3
3274,547.009,368.524,809,1,1
3275,518.041,418.236,770,1,1
3276,435.148,323.148,548,1,3
3277,174.592,153.388,265,1,6
3278,472.174,238.428,551,0,2
3279,547.348,216.15,412,1,2
3280,184.225,77.736,258,0,4
3281,171.963,159.266,276,1,6
3282,45.114,106.95,150,0,4
3283,603.174,304.14,636,0,1
3284,485.351,154.24,565,1,7
3285,135.45,402.325,355,0,3
3286,496.418,386.355,396,0,1
3287,43.223,225.793,247,-1,-1
3288,170.066,153.212,258,1,6
3289,87.458,162.044,347,1,6
3290,32.812,98.274,137,1,4
3291,110.56,111.854,265,0,4
3292,539.783,308.583,343,1,1
3293,585.755,290.904,808,1,1
3294,643.251,178.961,679,1,1
3295,326.059,381.239,579,0,5
3296,390.64,293.958,616,1,3
3297,168.034,142.725,245,1,6
3298,607.796,225.123,797,1,1
3299,445.156,89.065,696,1,7
3300,112.528,143.3,348,0,6
3301,677.589,431.481,66,0,1
3302,657.496,113.951,659,1,1
3303,602.997,224.062,748,1,1
3304,666.215,350.395,295,1,9
3305,501.55,61.489,564,1,7
3306,491.963,225.396,533,1,2
3307,387.473,412.636,525,1,3
3308,444.1,349.277,520,1,3
3309,604.758,405.313,348,1,1
3310,116.446,88.099,232,1,4
3311,507.47,57.687,567,1,7
3312,383.161,392.245,535,1,3
3313,325.007,335.297,704,1,5
3314,333.867,365.06,610,1,5
3315,108.494,141.739,340,0,6
3316,128.33,425.881,410,1,3
3317,674.821,315.093,337,0,9
3318,60.613,392.794,505,1,3
3319,158.662,179.501,287,0,6
3320,169.89,406.627,381,1,3
3321,348.729,264.691,426,1,3
3322,197.053,106.129,258,1,4
3323,246.488,153.473,522,1,6
3324,321.85,182.94,515,0,6
3325,667.683,351.629,294,1,9
3326,625.17,357.277,360,0,9
3327,298.289,275.669,423,1,3
3328,543.364,420.65,526,1,1
3329,476.266,321.411,515,0,3
3330,57.351,144.958,237,1,6
3331,317.203,106.982,519,1,4
3332,590.585,439.479,350,1,1
3333,35.155,77.012,73,1,4
3334,380.008,368.161,555,-1,-1
3335,316.648,101.788,513,1,4
3336,527.938,36.361,547,-1,-1
3337,457.56,309.871,540,0,3
3338,166.848,409.732,396,1,3
3339,140.422,269.436,581,1,3
3340,414.359,303.901,577,1,3
3341,112.025,271.942,444,1,3
3342,167.177,406.868,376,1,3
3343,308.677,364.606,673,1,5
3344,462.374,107.497,607,-1,-1
3345,563.901,385.263,570,1,1
3346,178.072,357.201,505,1,8
3347,216.07,40.847,268,-1,-1
3348,54.973,308.618,602,1,3
3349,42.302,303.226,580,1,3
3350,681.136,352.304,215,0,9
3351,657.65,160.602,548,0,1
3352,534.575,359.698,693,1,1
3353,677.24,171.324,335,-1,-1
3354,447.795,381.695,444,1,3
3355,140.481,418.828,387,1,3
3356,166.422,144.839,245,1,6
3357,601.327,417.243,348,1,1
3358,490.167,179.662,562,0,7
3359,522.088,319.513,307,0,1
3360,550.692,214.319,396,1,2
3361,648.799,335.629,344,1,9
3362,469.701,359.294,417,1,3
3363,261.005,251.365,503,1,3
3364,448.598,166.01,622,0,7
3365,462.99,338.528,531,1,3
3366,290.189,75.552,594,1,4
3367,639.621,422.884,223,1,1
3368,630.724,346.742,360,1,9
3369,291.231,91.146,597,1,4
3370,407.202,402.33,536,1,3
3371,433.522,387.91,497,1,3
3372,405.21,376.181,529,0,3
3373,504.405,73.147,569,1,7
3374,432.953,289.514,565,1,3
3375,494.026,155.821,550,1,7
3376,531.025,409.594,731,1,1
3377,518.631,433.599,683,1,1
3378,219.665,434.107,621,1,3
3379,668.443,358.913,278,1,9
3380,175.89,177.74,295,1,6
3381,310.945,95.436,526,1,4
3382,476.159,213.082,554,1,2
3383,134.055,108.899,335,1,4
3384,146.881,73.517,333,1,4
3385,282.875,374.447,704,-1,-1
3386,437.676,294.256,561,1,3
3387,263.793,109.467,511,1,4
3388,565.667,293.317,600,1,1
3389,645.65,318.414,363,1,9
3390,450.168,133.658,640,1,7
3391,666.262,355.718,290,1,9
3392,272.823,110.296,590,1,4
3393,558.783,412.258,419,1,1
3394,179.438,261.534,599,1,3
3395,395.592,299.363,592,1,3
3396,70.379,104.074,148,1,4
3397,553.131,214.033,377,1,2
3398,422.225,376.347,520,1,3
3399,582.308,431.827,366,0,1
3400,9.412,181.615,332,0,6
3401,197.707,269.556,528,1,3
3402,425.931,99.654,557,0,7
3403,565.895,174.816,367,1,2
3404,528.569,121.502,530,1,2
3405,602.679,187.337,554,0,1
3406,151.433,89.331,347,1,4
3407,150.604,262.936,580,1,3
3408,146.513,101.12,343,1,4
3409,167.272,252.347,583,0,3
3410,574.185,161.593,333,1,2
3411,602.546,301.323,658,1,1
3412,354.815,258.404,435,1,3
3413,502.949,238.716,532,1,2
3414,581.913,393.396,353,1,1
3415,95.397,89.828,171,1,4
3416,451.057,147.524,613,1,7
3417,364.823,323.243,617,1,5
3418,543.797,153.217,536,1,2
3419,55.243,327.588,528,1,3
3420,485.405,162.724,569,1,7
3421,573.339,199.37,313,0,2
3422,75.488,289.997,514,1,3
3423,626.883,317.731,340,0,9
3424,428.501,118.392,641,1,7
3425,638.559,448.135,157,1,1
3426,184.608,349.041,502,1,8
3427,549.289,396.287,658,1,1
3428,174.292,360.506,501,1,8
3429,275.25,71.139,530,0,4
3430,629.259,347.766,357,1,9
3431,373.137,121.93,460,-1,-1
3432,134.135,102.904,332,1,4
3433,517.255,407.98,802,1,1
3434,298.594,174.764,530,1,6
3435,486.167,109.348,576,-1,-1
3436,201.272,72.19,248,0,4
3437,57.161,306.967,598,1,3
3438,449.567,157.785,603,1,7
3439,518.845,393.922,782,1,1
3440,639.888,394.245,307,1,1
3441,87.445,68.783,154,0,4
3442,349.952,324.263,665,1,5
3443,645.005,167.336,685,1,1
3444,40.273,361.377,524,1,3
3445,539.27,343.616,607,1,1
3446,70.221,380.266,498,1,3
3447,261.978,97.852,441,1,4
3448,459.782,369.416,423,1,3
3449,324.391,108.227,532,0,4
3450,466.682,311.797,532,0,3
3451,627.726,450.15,205,1,1
3452,639.608,123.426,805,1,1
3453,574.776,149.666,342,0,2
3454,342.46,342.193,610,1,5
3455,656.369,110.216,670,1,1
3456,538.03,310.795,340,1,1
3457,321.168,286.146,353,0,3
3458,138.513,374.242,511,0,8
3459,140.855,327.583,535,1,8
3460,139.035,78.161,321,1,4
3461,72.895,173.907,340,1,6
3462,362.044,266.844,609,1,3
3463,408.299,380.708,546,1,3
3464,662.753,307.565,357,0,9
3465,534.625,303.763,314,1,1
3466,344.482,106.135,504,0,4
3467,343.088,431.962,528,0,3
3468,284.295,179.155,528,0,6
3469,126.716,110.5,331,1,4
3470,317.885,368.544,602,1,5
3471,159.689,411.751,387,1,3
3472,296.969,405.939,579,1,3
3473,577.438,269.242,614,0,1
3474,19.62,102.929,141,0,4
3475,491.55,331.027,413,-1,-1
3476,381.599,415.935,530,1,3
3477,432.92,165.805,708,0,7
3478,623.252,278.526,521,1,1
3479,650.71,123.953,722,1,1
3480,443.016,349.343,525,1,3
3481,529.017,407.447,762,1,1
3482,559.646,432.453,334,1,1
3483,98.283,102.789,199,1,4
3484,72.114,179.025,335,1,6
3485,537.191,211.979,483,1,2
3486,415.569,382.471,526,1,3
3487,497.003,183.993,550,0,7
3488,531.384,344.036,507,1,1
3489,570.595,208.906,311,0,2
3490,464.881,330.946,535,1,3
3491,81.168,70.878,159,0,4
3492,563.16,352.825,774,0,1
3493,629.926,410.497,305,1,1
3494,504.411,162.693,552,0,7
3495,662.146,165.24,463,0,1
3496,288.98,73.335,598,1,4
3497,66.109,157.598,327,1,6
3498,54.955,101.446,148,1,4
3499,352.781,260.823,429,1,3
3500,242.848,246.187,523,0,3
3501,79.992,105.933,168,1,4
3502,614.93,139.613,581,0,1
3503,629.966,118.034,768,1,1
3504,437.205,288.824,553,1,3
3505,324.674,400.044,576,0,3
3506,454.206,88.788,688,0,7
3507,264.571,434.546,569,1,3
3508,423.667,390.766,524,1,3
3509,386.373,397.014,525,1,3
3510,635.521,306.332,333,0,9
3511,563.638,289.114,542,1,1
3512,601.576,194.947,575,0,1
3513,438.594,99.296,678,1,7
3514,121.669,71.339,211,0,4
3515,178.256,413.234,496,1,3
3516,327.962,181.126,502,0,6
3517,153.378,251.402,485,0,3
3518,427.152,363.037,543,0,3
3519,230.416,156.743,370,1,6
3520,471.724,172.447,579,1,7
3521,568.902,445.093,357,1,1
3522,380.328,386.044,555,0,3
3523,84.687,301.617,602,0,3
3524,510.08,367.745,401,1,1
3525,34.886,341.816,526,0,3
3526,504.568,172.791,553,0,7
3527,442.897,104.763,696,1,7
3528,159.43,101.157,309,1,4
3529,208.277,272.567,517,1,3
3530,228.156,279.749,516,1,3
3531,192.031,420.709,659,1,3
3532,143.297,145.345,278,0,6
3533,271.856,430.833,572,1,3
3534,18.321,345.49,525,1,3
3535,630.417,390.87,348,1,1
3536,51.93,279.479,336,0,3
3537,28.521,301.506,543,0,3
3538,306.259,269.453,426,1,3
3539,573.011,444.297,366,1,1
3540,644.629,414.595,223,1,1
3541,452.316,94.416,691,0,7
3542,504.879,223.245,548,1,2
3543,638.583,365.65,350,0,9
3544,167.199,255.12,592,1,3
3545,570.981,139.916,403,0,2
3546,435.105,331.374,534,0,3
3547,496.267,220.2,526,1,2
3548,100.803,170.158,299,1,6
3549,536.55,436.776,464,1,1
3550,446.2,376.875,480,1,3
3551,661.215,330.424,347,1,9
3552,341.166,256.49,340,1,3
3553,568.561,384.308,521,1,1
3554,34.247,386.59,499,0,3
3555,296.372,166.89,520,1,6
3556,608.146,219.188,791,1,1
3557,457.622,78.071,673,1,7
3558,21.981,310.181,579,0,3
3559,129.6,333.61,534,0,8
3560,560.103,383.985,621,1,1
3561,184.803,275.142,526,1,3
3562,196.111,112.736,262,0,4
3563,605.66,412.492,342,1,1
3564,10.851,335.428,526,0,3
3565,119.56,138.212,343,0,6
3566,235.904,167.145,501,1,6
3567,172.605,141.876,254,1,6
3568,236.187,73.671,288,0,4
3569,642.421,447.525,144,1,1
3570,626.053,220.805,730,1,1
3571,153.41,309.122,523,0,8
3572,648.911,406.032,228,1,1
3573,532.657,132.974,547,1,2
3574,299.132,247.988,505,0,3
3575,276.824,253.898,519,1,3
3576,45.963,310.703,600,1,3
3577,53.196,83.794,131,1,4
3578,663.05,422.637,132,1,1
3579,8.441,100.529,123,-1,-1
3580,558.383,328.663,765,1,1
3581,317.024,264.075,388,1,3
3582,116.357,29.341,171,-1,-1
3583,284.859,87.424,600,1,4
3584,441.551,345.23,538,1,3
3585,607.121,245.801,815,1,1
3586,524.732,238.682,498,1,2
3587,406.533,400.324,525,1,3
3588,249.168,93.963,314,1,4
3589,223.383,233.338,542,-1,-1
3590,638.268,337.747,365,1,9
3591,647.756,397.113,276,1,1
3592,441.727,218.42,583,-1,-1
3593,114.081,176.558,267,1,6
3594,216.678,52.878,277,-1,-1
3595,650.295,177.563,592,1,1
3596,507.298,343.141,312,1,1
3597,632.893,442.26,205,1,1
3598,662.674,351.273,306,1,9
3599,333.329,262.396,324,1,3
3600,200.716,213.211,504,-1,-1
3601,149.609,159.203,248,1,6
3602,359.632,336.229,612,1,5
3603,160.665,409.705,375,1,3
3604,231.31,172.026,481,1,6
3605,561.451,381.737,624,1,1
3606,484.426,159.592,568,1,7
3607,550.253,160.351,500,1,2
3608,431.618,340.67,530,0,3
3609,566.717,383.034,557,1,1
3610,123.594,102.192,302,1,4
3611,487.293,177.191,548,1,7
3612,64.488,246.779,294,-1,-1
3613,165.62,340.659,513,1,8
3614,205.344,89.501,265,1,4
3615,589.148,390.393,329,1,1
3616,50.372,308.202,598,1,3
3617,29.557,457.349,602,-1,-1
3618,516.453,256.845,498,0,2
3619,436.048,311.222,553,1,3
3620,376.888,70.525,498,-1,-1
3621,216.609,102.18,299,1,4
3622,485.648,163.878,565,1,7
3623,612.437,185.931,727,1,1
3624,436.353,91.968,653,1,7
3625,434.013,344.835,536,0,3
3626,206.109,418.741,679,1,3
3627,522.146,49.404,553,0,7
3628,629.581,280.84,431,1,1
3629,193.748,147.43,298,1,6
3630,560.629,300.508,575,1,1
3631,516.264,80.198,549,1,7
3632,596.785,395.191,340,1,1
3633,500.822,75.995,570,1,7
3634,207.055,427.265,697,1,3
3635,625.711,279.786,477,1,1
3636,634.04,141.398,804,1,1
3637,175.112,368.542,450,1,8
3638,146.412,346.528,506,1,8
3639,249.904,107.154,353,1,4
3640,205.014,181.998,316,0,6
3641,571.288,186.591,337,0,2
3642,639.076,181.831,721,1,1
3643,340.875,426.126,546,1,3
3644,166.255,421.931,555,1,3
3645,530.543,347.717,526,1,1
3646,67.354,101.312,152,1,4
