id,|eps_neighbourhood|,eps_neighbourhood
449,3,[ 449 7767 5103 ]
450,40,[ 450 226 351 4642 7846 8484 6763 2819 4900 2751 9511 3147 7122 5017 8476 2871 4731 2911 7749 7088 3202 783 7290 5484 841 1541 5020 2514 6159 8756 4896 74 831 9419 7783 1852 7582 810 2215 1147 ]
451,51,[ 451 8784 6127 5907 3119 1819 1407 6778 4554 6158 9541 4513 7305 5237 5964 3578 1137 6482 8209 8761 3067 6015 8412 928 2499 4531 8519 2147 7332 1084 5391 7401 3788 9005 337 4556 9089 124 6809 1050 6284 4458 6603 3301 7978 5695 8010 7108 4179 495 464 ]
452,26,[ 452 2815 4527 2577 3996 5677 1409 4219 7572 9710 9123 4009 9679 9002 2322 4740 3333 4644 8101 7962 5314 3893 5088 5093 8305 1071 ]
453,30,[ 453 22 4963 3863 8516 4090 9201 967 8543 1033 5031 9893 1220 7460 4079 7799 5126 1569 2975 6758 6346 1172 348 2508 3318 5255 4035 461 2982 247 ]
454,42,[ 454 3712 713 3294 2829 469 8905 3443 8161 6053 4754 356 6692 6115 1475 3642 2137 8700 9110 8663 7034 8967 7367 9027 1792 4201 7558 4781 7888 2965 8826 9748 5848 3595 6594 6214 9468 2469 9614 2552 7263 6609 ]
455,14,[ 455 3706 9806 481 6324 5590 7082 7740 5824 5972 1064 5875 3088 5065 ]
456,28,[ 456 3906 7702 3760 2240 3405 8216 3512 1002 2991 2622 9366 942 3046 2627 3720 5894 9364 5298 1582 216 9734 3949 786 3623 1890 6258 7100 ]
457,35,[ 457 3652 5063 1908 6249 5668 9043 352 2171 692 2142 4144 236 3221 875 2999 3797 4627 7721 5181 3671 7933 217 1019 2135 6729 3852 375 159 2614 5945 5346 6007 208 7270 ]
458,5,[ 458 2345 6966 5060 9774 ]
459,24,[ 459 1221 8438 1595 9074 5138 3564 4955 7416 1170 9629 8129 1815 5515 9396 5887 3795 9678 4136 7619 6507 4350 3534 5107 ]
460,52,[ 460 9742 236 3221 875 1263 7473 4802 8591 9940 2462 8223 2604 5483 731 5200 2939 1373 4688 9160 6386 5161 7376 3809 2383 6473 288 9552 621 2142 692 9454 3314 291 9043 9406 8501 10 5063 6327 3652 1829 5181 8415 7380 4916 3671 8717 217 2135 375 3732 ]
461,31,[ 461 4035 9144 5255 453 22 4963 3863 8378 8516 4090 2453 9080 967 8543 1033 5031 9893 7460 4079 5126 2975 6758 2982 247 5795 9333 4303 5836 4828 9295 ]
462,28,[ 462 2163 7673 8892 3858 1616 5803 4749 8984 8612 5882 3536 430 2771 2833 4967 587 2385 7361 7015 3775 6962 5757 9264 1395 1422 8715 2373 ]
463,11,[ 463 5705 7713 1991 8786 8385 225 4429 2892 7917 7629 ]
464,22,[ 464 495 4179 7108 8010 5695 5176 465 7978 3301 6603 4458 6284 1050 6809 124 4556 9005 5391 1084 451 123 ]
465,16,[ 465 7978 3301 3709 6284 4596 9005 5391 8421 1084 339 8479 5176 5695 4179 464 ]
466,37,[ 466 7492 746 2890 9817 8916 8946 8319 6725 2286 3607 6914 4293 712 3936 6767 5140 5317 6810 8513 5764 3268 6118 4125 7922 6061 2983 615 9768 9724 5044 396 4921 798 7462 4570 3403 ]
467,24,[ 467 5051 149 2650 7428 1236 4128 4599 1365 8594 5559 6178 1928 5340 8126 837 1682 3941 7023 3051 926 561 1430 3190 ]
468,34,[ 468 7166 9058 5213 8097 705 803 8555 9839 5122 2785 9325 233 8065 4578 1538 6342 3568 7325 5854 2938 4335 6682 6478 568 267 4224 6811 2673 2626 6123 2772 7506 5608 ]
469,50,[ 469 8411 8905 3443 8161 6053 356 2200 6692 6115 8660 1475 3642 8700 9110 8663 7034 263 6684 6776 6785 2408 4564 2829 3294 713 3712 454 8967 7367 5865 9027 1792 4201 7558 4781 7888 2965 8826 9748 5848 3595 6594 5184 9468 2469 9614 2552 7263 6609 ]
470,35,[ 470 7206 5 3285 6444 5927 5596 2420 4956 817 7999 6775 6237 5783 4400 6628 3964 2178 851 5534 4639 3827 965 2792 1677 7019 5933 3962 7501 63 1770 6825 1745 8450 5923 ]
471,49,[ 471 6954 7214 432 3156 3622 6199 8125 3420 1932 343 2603 5033 9941 7054 3606 3284 177 4499 9225 1836 298 3217 3244 3798 7851 9825 3264 7451 4622 90 1049 6132 6659 4594 9150 1781 1532 2916 3375 4106 2304 2406 9240 5703 793 5804 2487 9663 ]
472,50,[ 472 5717 2317 2204 5105 5744 7752 3986 9223 1822 7329 5739 6961 6537 4969 4808 7759 9498 6686 5772 3686 8473 2127 2712 771 5347 4233 7077 8719 97 5061 1808 50 7424 4573 4487 8067 4853 4027 879 345 9977 2630 1687 1465 9945 4288 5512 5169 8615 ]
473,3,[ 473 6771 6773 ]
474,35,[ 474 7620 7640 4644 3333 2322 9679 9786 1371 4009 2815 9707 2702 8101 1718 8760 5904 5097 8520 9868 5277 9056 2022 8764 9003 9802 9581 4425 1116 3013 8424 139 9697 818 9979 ]
475,51,[ 475 7766 2400 2701 8436 4248 3590 6689 5269 5022 3368 7192 1556 3430 4945 5545 7661 5915 4337 5686 1762 4002 8639 2428 4546 245 6171 9057 4743 4205 9514 9165 6443 2068 8458 5631 6836 9847 4775 917 5251 2504 7776 8877 5142 8748 6071 1736 6852 899 1885 ]
476,65,[ 476 727 4906 6242 6170 7698 3784 4018 7297 4706 7538 4826 4929 1014 28 1731 7072 5478 2804 9290 3948 4895 1587 2489 1855 6441 9312 718 222 4941 31 3292 2723 1405 3630 650 6629 7600 4789 3753 555 5192 9731 9487 2527 1410 6911 827 7930 4890 5313 7612 923 9706 5971 1769 2128 8681 9146 1001 1608 3874 325 6302 6077 ]
477,39,[ 477 9181 826 7159 7711 2677 720 1013 739 6147 4931 1433 5670 2769 6561 5270 9159 8197 40 7299 4220 7527 1937 6144 6230 8944 505 9881 3296 528 484 5046 4074 3862 6264 1214 1620 9605 3395 ]
478,39,[ 478 3077 2448 6516 4692 6772 600 627 4690 5188 9523 8091 9572 4867 3636 2544 4949 3714 9129 9055 788 8731 8051 3855 2434 5378 7196 2137 5497 5055 6379 4754 8828 2449 6879 8042 6734 6691 326 ]
479,52,[ 479 7687 8342 102 3332 3880 9417 4161 4877 1739 7310 3697 8525 7494 960 7418 3759 5247 3399 7994 3991 6005 2244 5121 9792 9530 7248 3112 4839 176 1891 7707 4225 581 2153 5975 5900 1156 4149 5235 1828 8568 4325 8497 8847 4521 8079 5957 9373 8587 5485 8179 ]
480,61,[ 480 7301 8626 7226 984 2131 3281 9948 8910 3234 7905 7773 3277 5973 8211 6000 6268 2482 9359 6695 9152 3288 1470 2897 6111 8488 2259 5738 1438 7761 6938 2803 5524 7837 6420 2954 4703 8718 4152 144 1823 4351 5070 996 4533 4301 4939 7405 8261 8583 7737 3227 844 944 8003 9330 4563 250 8287 7875 9613 ]
481,26,[ 481 6324 5590 703 7957 7082 2517 8530 3621 7691 560 9352 5390 254 6121 4298 7632 6503 2043 9806 162 3706 455 5824 8007 3088 ]
482,50,[ 482 5150 6907 3598 1420 9441 8172 9538 8477 1610 5974 1424 9284 1515 3892 2247 4063 9018 2895 1750 6231 9677 5716 4730 7487 7218 1885 899 6852 1736 3304 1642 717 4416 3325 3391 8035 6641 7493 1199 6038 3379 7507 269 6471 7680 8976 9636 869 5899 ]
483,43,[ 483 561 6436 3002 837 8030 5858 880 5340 1326 1772 3502 4217 5559 8594 71 1177 7733 5576 149 8387 6719 1430 5205 5110 9826 6492 7859 8263 1631 1503 2302 5109 2433 2700 3000 3087 7146 5621 8731 9055 9129 2544 ]
484,61,[ 484 528 5086 5580 3296 9881 505 8944 8163 7409 6432 6144 1937 7527 4220 7732 7299 9011 40 477 9181 7159 7711 2677 8804 6931 1013 8014 146 7153 7413 7625 2769 6311 5046 4074 3873 6264 8781 1620 346 7084 7188 9605 3395 3823 8296 7472 6710 7323 4633 2284 6619 5730 4840 6797 7497 701 7812 2596 6934 ]
485,54,[ 485 3867 3922 1426 8039 1839 8988 1525 768 7818 5860 6329 3937 9090 215 5354 1533 3352 1651 1757 1714 6024 9669 7813 8032 5438 9095 9224 9998 3967 1109 3194 7113 2267 9347 6667 8679 5664 9474 4230 2078 3274 8559 9760 2628 388 7021 6670 8463 5876 4950 2139 7760 6849 ]
486,44,[ 486 7802 7517 7509 9594 4746 6176 5445 3856 9571 6252 6096 8356 1330 3224 1463 4794 5636 9496 164 1215 5124 9865 4791 9827 2906 5212 2812 3426 9529 8589 5859 9652 5598 5991 2110 8985 9612 6816 5401 3672 3151 3207 1630 ]
487,39,[ 487 9729 8886 7621 3921 5481 2524 9388 1791 65 5137 4253 1286 6162 3157 4546 7232 3811 9321 2428 8639 4002 1762 5686 4337 5915 7661 5545 4213 4945 3430 1556 7192 3368 5269 6689 3590 8436 2701 ]
488,42,[ 488 8389 5353 2710 2457 3474 3290 599 9990 4598 5139 8250 1261 4694 6834 9203 130 2534 4176 6678 4835 5289 5479 7340 2758 354 7880 2396 751 3716 2711 8840 7745 3040 711 2680 2312 5504 4848 8285 1667 1882 ]
489,31,[ 489 7729 94 5315 6006 6697 6323 4433 317 5220 1694 2580 8335 7202 1729 4861 7772 5125 4418 6676 5572 5612 5415 3142 1101 99 9155 8239 2801 3878 4154 ]
490,38,[ 490 2893 6752 7610 1648 6435 4530 5072 8171 8219 2670 1973 7939 8256 626 4274 5555 2763 4129 5722 5529 673 2920 9082 9128 9103 3123 7911 1952 4724 9260 4700 7320 9314 3242 735 9549 4776 ]
491,30,[ 491 7587 598 9268 3410 8371 1567 9041 7116 4905 8002 3453 5905 1646 6422 2047 8743 252 696 3241 3729 7769 1641 2757 8168 565 1920 6789 9135 5117 ]
492,51,[ 492 9728 1796 586 4872 9755 789 279 525 5274 3092 1700 4744 8870 372 5170 5917 6244 9661 3959 3363 3757 6333 1031 9221 448 7045 5843 2923 9673 8391 2079 9302 9635 2223 2852 9010 7420 5034 8047 6433 8820 6254 6685 8611 7906 6059 4070 4238 1661 939 ]
493,21,[ 493 3042 5168 4677 9833 3392 9783 2027 5575 9278 8181 2497 3387 7431 7884 4750 9296 1158 8739 2295 2291 ]
494,39,[ 494 2819 4900 7407 3147 7122 4894 5017 131 4731 7749 3202 501 7597 5073 4023 3680 4817 5020 6479 2514 3330 7375 7081 6159 8343 445 7124 4162 8756 7927 9914 8846 8774 8142 3004 9419 8001 503 ]
495,27,[ 495 4179 7108 8010 5695 3813 7978 3301 6603 4458 1050 6809 124 9089 4556 337 3788 8577 7401 5391 1084 7332 451 8784 6127 464 123 ]
496,55,[ 496 9703 7958 2567 2740 5490 6637 137 4113 9392 8238 4943 6087 1294 7564 4204 9872 4390 9076 9179 8864 6901 1259 8057 8604 4363 3626 5275 5434 8336 3887 9574 8854 517 1691 3901 6924 9964 6042 1668 635 1884 3998 2039 2024 7353 532 3634 6226 4713 7940 6103 4663 6088 7018 ]
497,55,[ 497 7009 5067 4138 5578 6067 9136 8425 6903 4909 685 1487 7423 1446 2822 710 1429 3930 443 4912 8469 2813 2921 6668 108 2324 2909 4807 3658 9816 4712 2545 5373 8951 7540 5918 1045 2360 8283 2111 1190 1505 4610 7803 7887 2443 6886 839 3327 9226 5948 638 1140 7867 5740 ]
498,41,[ 498 9375 3707 1228 369 3271 2218 4589 7697 701 4406 5730 2284 4633 7323 8296 1168 4510 5558 1766 2108 2077 2966 6184 3745 155 6372 182 891 8408 716 3023 4927 2344 9402 189 6566 5230 237 9620 2889 ]
499,46,[ 499 9963 145 2860 7461 7402 814 6606 9714 8254 9905 3247 7373 8043 885 2431 962 1925 3262 6312 5754 8647 2243 9705 4026 1095 6349 2080 419 5054 8780 9064 8759 1453 4695 7912 6982 8461 3458 7594 1799 1260 395 2058 9897 4893 ]
500,29,[ 500 404 7674 5872 2182 8643 3460 4656 5306 1128 8698 1716 3001 5601 3384 6315 8563 5339 101 6462 2191 5760 9429 6648 2196 7725 2754 4932 5473 ]
501,38,[ 501 494 2819 4900 7407 3147 7122 4894 131 4731 7597 5073 4023 3680 4817 5020 6479 2514 3330 2266 5748 7375 7081 8343 445 7124 4162 8756 7927 9914 8846 2224 8774 8142 3004 9419 8001 503 ]
502,34,[ 502 9248 424 3160 663 821 8491 2496 1902 5352 2601 8641 2725 8279 1746 992 7157 8056 2103 1055 5528 5413 9776 8247 6599 571 5586 6848 9980 9408 6185 8270 5418 9559 ]
503,48,[ 503 8001 9419 3004 8142 8774 2224 8846 9914 7927 8756 4162 7124 445 8343 6159 7081 7375 3330 2514 6479 5020 3680 4023 5073 7597 501 494 7407 3139 4073 2696 196 4675 3253 5674 7491 9464 4676 7260 3497 2361 2571 8231 6515 9987 2518 9476 ]
504,64,[ 504 5443 998 5302 2305 2170 7022 5174 6255 1669 8750 7934 8224 7728 9012 405 5405 5509 1185 1230 911 9169 1523 666 6694 6529 7714 2352 2340 583 9019 902 7545 3150 3557 519 1938 7133 444 1831 7815 4011 7995 1461 2509 2689 6083 5714 764 2996 5673 2279 8693 4769 8058 6783 4512 5066 1626 9355 1894 2811 4277 5090 ]
505,60,[ 505 8944 8163 7409 6432 6144 1937 7527 4220 7732 7299 9011 40 477 9181 7159 7711 2677 8804 6931 1013 8014 146 7153 9356 7413 7625 2769 9881 3296 5580 5086 528 484 6311 5046 4074 3873 6264 8781 1620 346 7084 7188 9605 3395 3823 8296 7472 6710 7323 4633 2284 6619 5730 4840 7497 7812 2596 6934 ]
506,4,[ 506 612 1083 9519 ]
507,42,[ 507 7569 3302 7515 58 8655 3455 5498 927 3668 5120 5920 2293 5497 3479 7196 4506 2434 7830 2026 9797 86 6347 2448 2450 3171 5731 9412 7834 1075 1710 1399 326 554 1903 5233 6519 1539 6736 3232 4977 9029 ]
508,38,[ 508 1975 6216 229 8686 6272 2665 8732 4832 9037 431 2143 7970 304 921 8445 7791 7553 5082 6390 1044 2498 6782 9611 7648 8661 235 9534 8350 3014 531 3343 6299 3872 6122 5995 6174 5726 ]
509,24,[ 509 7312 8276 6084 2779 6757 1926 3358 6222 5703 8712 2304 4106 1532 3611 9150 6659 3727 3487 9899 6305 3526 9557 5521 ]
510,38,[ 510 4654 9624 1748 9533 6651 9213 3833 1555 6453 4072 9252 7516 3999 359 9735 3416 2144 6457 3914 1580 9958 2005 373 5781 8138 3081 4584 2363 5149 5568 6677 1222 4959 6300 6590 2198 1877 ]
511,42,[ 511 3288 7000 6791 9292 3567 4157 2257 5680 3297 3356 9247 7605 6824 3256 1861 9359 1629 6268 4405 8211 5973 9255 3277 7905 3234 8910 9948 3988 2131 43 7097 7301 6683 9515 5524 1589 8152 2954 4321 4351 4901 ]
512,44,[ 512 1583 1787 3926 4842 6844 6451 1104 9836 9099 8179 5485 8587 9373 5957 8079 4521 8847 8497 4325 8568 6149 1828 5235 4149 2153 581 3993 2125 9874 3048 1329 7795 8783 2894 9867 3721 7780 8295 1144 1942 603 6576 7404 ]
513,7,[ 513 1136 1181 300 3213 4007 2585 ]
514,46,[ 514 3593 6505 3865 4178 668 9741 8046 919 2687 3034 3122 5263 9180 2654 1673 1837 1003 1406 6241 7321 6338 4485 3196 8779 9752 4553 1670 9777 5800 9759 3890 1123 1848 6632 1352 5402 6843 7112 772 7098 8845 5151 9436 6276 4130 ]
515,54,[ 515 87 4833 7525 3899 1396 680 4534 1126 1148 3949 7244 2949 1650 9364 1355 3720 2627 9771 7606 9366 2622 8620 1002 3512 3249 3556 2088 4520 3972 9633 7349 4167 2011 7757 4621 1905 8791 5891 7210 802 662 8816 5765 8165 6377 9086 3109 7052 3188 4505 6414 8241 1318 ]
516,44,[ 516 3551 3666 377 6657 8671 8748 8068 4121 9818 9102 9847 3361 836 4021 2316 9349 6228 6234 1618 874 2884 289 4887 5513 8346 2895 1268 6554 2247 5357 1424 5974 1950 8561 6806 8017 8785 632 1321 7862 698 6905 7688 ]
517,48,[ 517 8854 9574 8336 3626 4363 496 9703 4576 7958 51 2567 2740 5490 6637 4113 9392 8238 4943 6087 7564 4390 9076 9179 8864 6901 1259 1455 110 6002 1691 3901 6924 7335 9964 6042 1668 2974 1884 2294 3998 2024 7353 532 9372 6103 6088 7018 ]
518,47,[ 518 9230 4904 932 4666 3197 7035 2235 4860 7965 5141 2501 3743 4269 7336 398 3308 3480 633 8075 1017 3584 338 9650 6872 2885 4620 5424 9286 5282 2161 8933 9567 8116 5383 4260 9300 4497 4109 5303 5779 6194 7979 1627 7793 9505 9995 ]
519,59,[ 519 4729 504 998 5302 2305 5174 6255 1669 8750 7934 8224 7728 9012 405 5509 1185 1230 911 9169 1523 666 6694 5725 6529 2340 583 9019 902 6969 7120 5643 1938 444 7815 7995 1461 272 4104 2509 2689 6083 376 764 2996 2279 8693 4769 8058 6783 4512 5066 1626 9355 2811 4277 5090 1202 8602 ]
520,54,[ 520 3128 7596 7130 5776 749 2694 6368 8033 4771 380 8021 6238 9830 1971 1198 3783 7178 8930 7037 266 5411 2394 6618 4463 954 8603 8564 2152 1900 6923 8787 5690 3596 1734 5358 7807 3524 7295 9025 7963 1695 8448 2019 7132 4535 5649 8272 3992 6897 5958 181 9689 5438 ]
521,32,[ 521 2261 8490 7319 4196 1043 390 5882 8612 3024 8984 4749 5803 8416 6215 3858 8892 2903 7673 5763 5078 430 8236 2833 4793 9016 587 230 7361 5620 3820 9202 ]
522,9,[ 522 7969 2387 1824 5426 9173 9628 5446 4330 ]
523,50,[ 523 4897 1308 8170 7964 8121 1006 9860 9415 5696 785 6999 3710 4471 782 8370 9713 5210 7465 5145 824 6423 8004 6888 437 8016 7105 7191 2797 6748 2122 8733 5943 1354 7237 2565 5146 3127 5826 6362 3665 8106 5566 1397 4091 9866 714 1544 9075 16 ]
524,48,[ 524 9389 5049 2637 704 2591 5308 8114 1698 5841 988 7330 5216 871 8400 6164 4571 3573 7664 7433 2023 2333 9502 957 9649 8482 2873 5336 1000 5745 5791 2765 3132 669 5189 2563 8374 3724 5627 1 968 3738 4659 6716 895 9164 2653 1374 ]
525,55,[ 525 5274 3092 1700 4744 8870 372 5170 1434 5917 6244 6263 9661 3959 3363 3757 6333 9639 1031 9221 448 7045 6321 1053 6141 209 1554 6031 5427 6350 7554 279 789 9755 4872 586 1796 9728 492 5843 2923 9673 8391 2079 9302 9635 2223 2852 9010 5034 6433 8820 6254 6685 8611 ]
526,45,[ 526 3341 4442 6748 2122 7225 4582 5954 6558 1100 4033 1659 5694 5607 5506 9052 1145 4095 5039 1755 8793 2621 9506 7456 422 4387 143 1776 3263 7973 2121 8696 3854 5349 6871 2062 7105 6423 824 5145 7465 323 785 5696 1006 ]
527,41,[ 527 2359 4171 1375 9311 1747 3032 2662 6732 8573 386 6708 1649 9947 3505 8962 5231 4212 9398 4525 8304 4189 2838 4371 6131 5380 9036 8788 5293 7386 8557 4812 8335 8728 2580 2512 5220 4865 4987 2778 1179 ]
528,42,[ 528 3296 9881 505 8944 6230 6144 1937 7527 4220 40 477 826 7159 7711 2677 720 1013 739 6147 4931 1433 5670 484 6311 5046 4074 3862 6264 1214 1620 7084 9605 3395 7472 6710 7366 6619 4840 6797 7812 4251 ]
529,43,[ 529 4061 2795 6530 255 4540 55 8132 948 9959 1458 3792 6518 1473 5820 1256 674 4886 2203 9822 9348 2531 2738 6065 6596 9125 6664 259 9063 2987 9895 9205 7643 2403 306 9156 5433 4823 3987 9379 2549 6043 4403 ]
530,38,[ 530 5814 9267 4085 308 1087 1678 7357 3402 7924 4604 8997 165 2265 5585 7747 5376 3424 5868 2442 936 4575 9862 9551 3513 688 4763 8040 8613 8173 238 5209 4407 745 2703 4088 9291 3527 ]
531,56,[ 531 3014 9534 235 7039 8661 7648 2985 9611 7649 7474 1423 1133 5102 508 1975 3805 6216 229 8686 6272 2665 8732 4832 9037 431 2143 7970 304 921 3343 1387 6299 3872 2383 4395 3809 6122 5161 9160 5995 2971 6174 4688 5726 2604 8223 1806 3470 2755 4802 3250 4591 151 8066 1263 ]
532,56,[ 532 7353 2024 2039 3998 3928 1884 8093 635 1668 6042 9964 6924 3901 1691 517 8854 9574 7216 3887 5434 5275 3626 4363 496 9703 7958 2567 2740 6637 137 4113 9392 3634 6226 8384 4813 4713 7940 6103 4663 6088 8990 7018 3868 2150 1547 1096 4448 4315 5702 6707 3378 2239 9619 1130 ]
533,51,[ 533 8685 4313 8398 334 3689 2296 2389 5342 2830 3155 7267 7051 4541 4631 5805 3781 7945 6827 1204 9969 706 7138 811 2935 7796 5898 8020 9769 9249 2348 7222 4275 4538 4249 7149 5823 3646 2040 5084 393 9465 2992 4299 4552 1005 9077 2594 3396 2374 3183 ]
534,51,[ 534 8062 8796 4653 2192 3632 8292 8795 6876 4081 7627 8790 7348 140 7925 3730 6063 8901 9764 3615 5593 4410 7304 6017 6764 8470 6395 3414 4470 8547 1162 9917 8945 1575 2438 5782 5786 1774 8154 8975 7557 7095 3812 2012 246 2576 3309 8754 9696 7495 5603 ]
535,25,[ 535 1072 5811 6534 980 1324 3252 8228 4924 5037 8048 7213 151 9920 4591 2755 3808 1806 1428 3295 737 5685 6035 2132 8803 ]
536,59,[ 536 7062 7274 8359 5581 4477 4515 1478 9013 9772 557 6853 6177 2388 1833 1182 9254 2887 1741 9463 9687 3879 1663 8658 5979 4186 9856 9852 4300 2134 109 856 7283 2632 5164 8874 7455 79 9627 6078 4756 7539 9244 6278 7114 3859 3613 1965 4803 290 8395 6273 9600 6761 4245 2335 333 1264 7001 ]
537,44,[ 537 8117 9051 9239 8493 3804 7603 7974 2856 1577 7291 6082 3835 4352 271 4638 2310 7268 8225 3740 4343 2928 5197 6584 3644 7298 1254 8939 2321 9951 4693 8704 540 7871 7278 2944 9438 9072 5892 4821 7900 6187 2915 7918 ]
538,33,[ 538 4761 3650 3741 5508 3935 4214 1155 2668 8078 5977 4050 636 2473 2925 3311 3154 52 2116 2455 7180 8245 276 9904 8472 6735 7598 3822 7326 3627 8960 1146 4151 ]
539,49,[ 539 30 7741 4472 7708 3705 3163 53 3911 7280 9316 1728 7017 2402 9211 2347 9631 2602 9153 5246 8741 9246 9257 1910 1010 5394 5452 4289 2230 1688 2848 3289 402 2158 665 4241 5217 4244 6718 2770 9694 2485 1227 2530 1812 154 544 5667 8194 ]
540,37,[ 540 8704 4693 9951 2321 8939 1254 537 8117 9239 8493 3804 7603 1527 2856 1577 7291 6082 3835 4352 271 4638 2310 7268 8225 4343 7871 7278 2944 9438 9072 5892 4821 7900 6187 2915 7918 ]
541,41,[ 541 8901 9764 5593 4849 5319 4410 7304 657 6017 683 6764 1800 3864 6415 5969 675 9563 5819 6813 64 140 7348 1978 6814 6876 9374 8795 8292 9960 2192 4470 9917 9294 1575 2438 5782 8015 3106 736 7557 ]
542,3,[ 542 5922 2440 ]
543,35,[ 543 397 8649 3537 8735 401 9834 7209 6491 2246 857 9991 3349 6635 5273 611 3558 2300 9251 5080 2704 1242 92 1366 8669 6640 4087 7678 4419 6857 7789 2522 8918 6788 9014 ]
544,60,[ 544 1671 154 8549 1812 2530 1227 2485 1442 9694 2770 1528 6718 4244 5217 4241 2158 402 3289 2848 1688 2230 1010 539 30 7741 8110 5667 8194 5062 7801 1524 9770 3133 7915 2357 6632 2734 4183 3548 1848 2646 1123 4398 3890 5707 9759 5800 1670 4553 9752 8779 3196 7356 4485 6338 1406 1003 4601 2654 ]
545,26,[ 545 9225 5774 2953 8355 3900 9190 1606 3520 613 7954 5499 2526 2376 2405 7093 5908 1277 7853 5033 4192 7214 4764 3611 8712 3358 ]
546,31,[ 546 8299 5375 7941 6225 4383 5393 9084 9718 7234 4911 5569 6711 1780 3722 7276 784 8277 7615 2728 7266 7013 9968 8434 1856 6175 5850 14 8455 1477 5001 ]
547,2,[ 547 1136 ]
548,26,[ 548 1233 2164 4745 9270 5178 7181 1860 766 4195 9445 9098 5532 4858 3656 5195 4920 6971 9902 9276 3688 5278 2234 4544 9790 7919 ]
549,48,[ 549 2590 213 9375 3061 3707 369 2218 7697 4251 6934 2596 7812 701 7497 6797 4840 5730 6619 2284 7323 7366 6710 7472 3823 3395 9605 7188 7084 1620 8952 2108 2854 2077 8426 5327 155 6372 2225 716 3340 9402 5230 4454 1898 6044 8471 6319 ]
550,33,[ 550 5370 3031 1751 2052 5439 9824 4881 6997 6022 206 6885 9101 3501 3022 9185 7932 1334 3183 1307 7748 8095 8542 7269 9704 3483 6188 3149 6570 9044 59 8812 7415 ]
551,41,[ 551 7823 9550 8344 3144 6929 3450 2620 9702 5733 6514 2264 4480 6613 2092 9580 2479 7535 1929 3169 9709 1517 3490 77 2346 8855 9840 2118 3365 6135 4874 913 3329 4908 1578 8268 9931 4012 7604 5423 5223 ]
552,46,[ 552 2620 9702 5733 7141 7841 6514 3584 2777 5796 8233 1149 7056 6862 8499 6557 399 5937 5661 1537 2209 6388 1017 8648 3480 3308 8414 963 2166 8327 9550 2479 2235 7535 4666 3169 1517 8855 4733 6658 4198 3365 5334 4874 9950 7639 ]
553,44,[ 553 9175 3486 8388 5368 4173 1697 1360 1303 7662 3463 1906 2808 4587 9341 385 3869 5632 848 8410 3372 2745 3398 9912 4747 1394 5732 8354 6981 9096 2207 1480 6925 9054 6787 1408 8120 4132 1483 8227 3508 9458 9962 9522 ]
554,39,[ 554 326 1399 1710 1075 507 7569 3302 7515 58 8655 5498 2449 3668 5120 5920 2293 5497 3479 7196 4506 2434 7830 2026 9797 86 6347 2448 2450 1903 5233 6519 1539 6736 3232 4977 1783 9029 572 ]
555,55,[ 555 3753 4789 6629 4660 1405 2559 4126 2723 476 7698 3784 4661 9712 4929 862 28 1731 3884 8177 2017 2804 3948 4895 1855 6441 9731 9996 1229 2527 1410 7946 827 7930 6865 4890 7612 9683 9706 5971 9320 9146 1001 1608 5609 1427 860 325 107 3580 6573 7672 7306 3980 2401 ]
556,37,[ 556 7148 1351 7821 7956 1125 4930 1674 1167 5040 3635 9299 5735 5482 1248 5813 8969 3478 690 6076 7590 5435 9570 918 4875 6812 2093 8673 2836 5466 4787 3628 4966 4452 1091 4257 4272 ]
557,48,[ 557 6853 8299 6177 2388 1833 1182 9254 1741 970 9463 4674 7396 9687 3879 1663 7565 1173 8658 5979 9582 4331 5474 1912 9772 1478 4515 4477 5581 2728 8359 7274 7062 536 4186 9852 4300 2134 109 856 9357 5164 9627 4756 7230 6278 3859 3613 ]
558,31,[ 558 2061 8504 6089 602 868 6099 6701 1180 2177 4082 7352 1150 3773 6956 5077 5398 7282 9261 4296 9751 8036 6616 884 2967 8794 7296 4468 7338 7186 5934 ]
559,54,[ 559 4903 4036 8954 8118 2820 6621 7950 1276 8593 5385 4595 5071 7840 7435 2381 3735 2948 9132 170 3433 2775 3977 6620 166 178 194 6496 5978 8303 4752 3275 9376 9020 9592 3164 4479 9447 7701 7715 7646 3481 324 6582 3376 1450 8085 1764 8104 3845 8190 6180 9788 4255 ]
560,50,[ 560 5335 7292 9352 2993 8376 4177 6280 1692 5390 254 9516 4838 2427 4298 1586 6503 6753 7989 220 1621 2719 7573 5553 3614 1838 7691 3621 8530 1916 411 2517 1099 7082 1282 1262 7957 703 5590 23 4194 6324 481 85 2262 162 1814 392 2090 1933 ]
561,47,[ 561 6436 926 3051 7023 3941 1682 837 8030 5858 880 5340 1326 3502 6178 5559 8594 1177 7733 4599 467 149 2650 483 8387 6719 1430 3190 5110 7859 5644 6413 3000 7146 5621 6070 7857 3035 8731 1258 1797 7437 1865 788 8077 9129 4949 ]
562,30,[ 562 4626 1998 2732 3891 3113 9701 8680 9982 9493 179 8992 4951 2898 2919 9337 7809 7908 3691 6985 8281 3639 6737 7406 277 9017 8498 406 2318 7431 ]
563,33,[ 563 1869 3744 6298 61 4711 5538 1646 440 3403 9508 7743 5083 4570 798 4921 396 9768 615 2983 1863 5191 3794 3765 3641 7782 436 3718 4778 1304 2853 846 4996 ]
