id,d0,d1,distance_calculations,point_type,cluster_id
2798,169.698,411.856,9999,1,3
2799,587.186,142.754,9999,0,2
2800,496.092,204.783,9999,0,2
2801,358.332,426.28,9999,0,3
2802,429.595,419.697,9999,-1,-1
2803,176.646,160.118,9999,1,6
2804,543.885,315.921,9999,1,1
2805,155.747,93.085,9999,1,4
2806,563.966,441.789,9999,1,1
2807,175.25,81.763,9999,1,4
2808,407.306,380.221,9999,1,3
2809,106.319,76.724,9999,1,4
2810,154.208,229.277,9999,-1,-1
2811,471.562,60.814,9999,1,7
2812,192.333,344.489,9999,1,8
2813,278.999,264.145,9999,1,3
2814,285.611,116.196,9999,0,4
2815,32.783,69.609,9999,0,4
2816,528.734,123.216,9999,1,2
2817,433.06,348.892,9999,1,3
2818,376.853,412.783,9999,1,3
2819,44.092,143.231,9999,1,6
2820,515.718,419.367,9999,1,1
2821,292.011,406.991,9999,1,3
2822,281.39,267.769,9999,1,3
2823,35.945,177.562,9999,1,6
2824,171.986,250.236,9999,0,3
2825,578.191,393.382,9999,1,1
2826,626.461,316.053,9999,0,9
2827,321.895,86.941,9999,1,4
2828,335.012,334.578,9999,1,5
2829,645.552,167.331,9999,1,1
2830,76.445,76.889,9999,1,4
2831,345.812,272.642,9999,1,3
2832,94.322,383.477,9999,1,3
2833,61.673,288.598,9999,1,3
2834,102.502,412.379,9999,1,3
2835,190.988,175.787,9999,1,6
2836,614.086,282.568,9999,1,1
2837,429.003,84.12,9999,0,7
2838,342.325,403.127,9999,0,3
2839,225.579,148.841,9999,1,6
2840,129.898,326.107,9999,0,8
2841,195.841,259.09,9999,1,3
2842,557.014,386.488,9999,1,1
2843,234.843,170.407,9999,1,6
2844,641.059,422.102,9999,1,1
2845,584.54,291.369,9999,1,1
2846,277.384,186.223,9999,0,6
2847,119.815,296.545,9999,0,3
2848,90.033,159.981,9999,1,6
2849,440.969,301.859,9999,1,3
2850,524.815,326.561,9999,1,1
2851,487.795,238.763,9999,1,2
2852,260.979,270.352,9999,1,3
2853,572.038,195.97,9999,0,2
2854,406.928,304.688,9999,1,3
2855,43.702,325.634,9999,1,3
2856,171.426,429.853,9999,1,3
2857,526.802,96.915,9999,0,7
2858,107.226,111.175,9999,0,4
2859,564.637,382.724,9999,1,1
2860,154.566,357.726,9999,1,8
2861,631.9,92.063,9999,1,1
2862,520.764,240.516,9999,1,2
2863,271.912,321.331,9999,-1,-1
2864,633.248,263.68,9999,1,1
2865,214.988,74.723,9999,0,4
2866,645.929,317.108,9999,1,9
2867,357.536,395.641,9999,0,3
2868,485.615,96.126,9999,0,7
2869,45.844,371.871,9999,1,3
2870,114.505,395.536,9999,1,3
2871,27.836,144.622,9999,1,6
2872,50.796,167.343,9999,1,6
2873,530.918,125.498,9999,1,2
2874,567.261,341.539,9999,0,1
2875,506.593,380.706,9999,0,1
2876,247.114,330.04,9999,-1,-1
2877,92.806,383.616,9999,1,3
2878,448.018,195.412,9999,-1,-1
2879,146.461,144.838,9999,0,6
2880,313.046,157.845,9999,1,6
2881,111.038,193.48,9999,0,6
2882,34.948,325.1,9999,1,3
2883,487.133,205.447,9999,0,2
2884,663.104,332.219,9999,1,9
2885,447.278,359.067,9999,1,3
2886,189.858,78.527,9999,0,4
2887,142.146,332.209,9999,1,8
2888,618.682,179.581,9999,1,1
2889,430.682,293.413,9999,1,3
2890,551.871,163.963,9999,1,2
2891,642.5,87.839,9999,1,1
2892,604.807,387.424,9999,0,1
2893,636.19,236.904,9999,1,1
2894,612.672,454.15,9999,1,1
2895,660.043,342.651,9999,1,9
2896,439.801,381.091,9999,1,3
2897,164.988,157.222,9999,1,6
2898,237.872,101.487,9999,1,4
2899,376.398,251.574,9999,0,3
2900,171.087,381.148,9999,0,8
2901,611.492,402.035,9999,1,1
2902,493.307,267.709,9999,-1,-1
2903,76.344,281.511,9999,0,3
2904,326.201,99.582,9999,1,4
2905,321.477,333.909,9999,1,5
2906,191.891,343.897,9999,1,8
2907,535.357,333.618,9999,1,1
2908,202.734,248.652,9999,1,3
2909,299.986,258.926,9999,1,3
2910,485.224,67.012,9999,1,7
2911,32.099,143.035,9999,1,6
2912,449.446,387.179,9999,1,3
2913,546.896,403.263,9999,1,1
2914,452.345,172.599,9999,0,7
2915,183.244,437.523,9999,1,3
2916,493.421,157.382,9999,1,7
2917,522.372,376.576,9999,1,1
2918,377.341,259.234,9999,1,3
2919,235.862,106.819,9999,1,4
2920,639.147,233.532,9999,1,1
2921,278.434,262.941,9999,1,3
2922,309.732,393.479,9999,0,3
2923,267.79,258.546,9999,1,3
2924,631.181,90.578,9999,1,1
2925,508.05,52.538,9999,0,7
2926,100.722,93.274,9999,1,4
2927,144.734,104.077,9999,1,4
2928,176.012,420.377,9999,1,3
2929,179.202,346.054,9999,1,8
2930,485.141,76.456,9999,1,7
2931,223.403,281.412,9999,0,3
2932,631.43,210.478,9999,1,1
2933,148.916,147.787,9999,1,6
2934,297.537,247.54,9999,0,3
2935,64.69,76.368,9999,1,4
2936,447.365,103.668,9999,0,7
2937,271.278,332.12,9999,-1,-1
2938,234.676,86.8,9999,1,4
2939,337.523,345.09,9999,1,5
2940,335.742,451.655,9999,-1,-1
2941,635.52,199.74,9999,1,1
2942,518.633,216.688,9999,1,2
2943,146.598,257.359,9999,1,3
2944,171.093,438.649,9999,1,3
2945,610.315,279.406,9999,1,1
2946,584.46,265.471,9999,0,1
2947,329.534,176.617,9999,0,6
2948,523.752,400.826,9999,1,1
2949,602.632,213.402,9999,1,1
2950,486.841,362.227,9999,0,3
2951,279.992,423.596,9999,1,3
2952,602.245,40.68,9999,-1,-1
2953,476.961,172.67,9999,1,7
2954,178.892,159.417,9999,1,6
2955,548.078,221.696,9999,1,2
2956,546.742,412.305,9999,1,1
2957,314.564,165.723,9999,1,6
2958,609.617,241.995,9999,1,1
2959,521.398,336.101,9999,1,1
2960,383.414,415.2,9999,1,3
2961,49.207,382.214,9999,1,3
2962,381.522,386.891,9999,1,3
2963,168.535,251.455,9999,0,3
2964,302.004,173.47,9999,1,6
2965,649.112,175.885,9999,1,1
2966,421.923,284.761,9999,1,3
2967,312.559,144.434,9999,1,6
2968,311.795,333.643,9999,1,5
2969,303.77,323.379,9999,0,5
2970,524.096,142.769,9999,1,2
2971,319.688,360.28,9999,1,5
2972,474.275,227.441,9999,0,2
2973,256.789,151.176,9999,1,6
2974,229.033,411.662,9999,1,3
2975,65.474,397.864,9999,1,3
2976,347.378,272.672,9999,1,3
2977,615.052,273.106,9999,1,1
2978,611.298,168.946,9999,1,1
2979,633.658,372.449,9999,0,9
2980,459.027,309.032,9999,0,3
2981,260.274,146.506,9999,1,6
2982,73.7,408.875,9999,0,3
2983,558.379,173.087,9999,1,2
2984,235.621,417.463,9999,1,3
2985,323.084,347.411,9999,1,5
2986,216.647,239.396,9999,0,3
2987,279.722,408.328,9999,1,3
2988,262.167,282.891,9999,0,3
2989,153.923,113.545,9999,0,4
2990,41.099,339.342,9999,0,3
2991,607.742,180.204,9999,1,1
2992,83.32,89.424,9999,1,4
2993,216.736,88.333,9999,1,4
2994,521.854,138.206,9999,1,2
2995,537.99,217.917,9999,1,2
2996,464.638,57.017,9999,1,7
2997,536.46,252.884,9999,0,2
2998,579.018,433.463,9999,0,1
2999,345.263,342.453,9999,1,5
3000,625.444,145.547,9999,1,1
3001,142.536,80.945,9999,1,4
3002,620.479,123.252,9999,1,1
3003,145.124,107.807,9999,1,4
3004,59.9,150.54,9999,1,6
3005,462.738,300.196,9999,0,3
3006,6.615,355.303,9999,0,3
3007,76.528,164.358,9999,1,6
3008,672.075,461.928,9999,-1,-1
3009,425.956,78.906,9999,0,7
3010,309.053,274.188,9999,1,3
3011,144.611,275.853,9999,1,3
3012,27.033,164.82,9999,1,6
3013,45.832,84.49,9999,1,4
3014,308.729,363.805,9999,1,5
3015,272.841,101.612,9999,1,4
3016,541.532,462.282,9999,0,1
3017,634.622,163.041,9999,1,1
3018,374.923,450.615,9999,-1,-1
3019,400.075,404.002,9999,1,3
3020,370.816,328.159,9999,0,5
3021,444.099,78.235,9999,1,7
3022,77.466,107.933,9999,0,4
3023,429.456,280.465,9999,0,3
3024,69.036,279.754,9999,1,3
3025,636.787,400.261,9999,1,1
3026,278.726,154.126,9999,1,6
3027,143.626,152.655,9999,1,6
3028,546.605,151.65,9999,1,2
3029,253.999,150.452,9999,1,6
3030,531.421,430.824,9999,1,1
3031,99.203,96.121,9999,1,4
3032,320.522,409.815,9999,1,3
3033,658.268,100.376,9999,0,1
3034,118.06,169.279,9999,1,6
3035,626.738,152.894,9999,1,1
3036,200.698,139.846,9999,0,6
3037,270.371,434.949,9999,1,3
3038,633.077,198.802,9999,1,1
3039,619.307,407.014,9999,1,1
3040,20.122,112.335,9999,0,4
3041,351.338,309.719,9999,0,5
3042,267.489,129.692,9999,-1,-1
3043,337.697,425.171,9999,1,3
3044,448.85,141.901,9999,1,7
3045,504.016,164.453,9999,0,7
3046,610.622,176.343,9999,1,1
3047,446.606,163.869,9999,1,7
3048,606.039,457.238,9999,0,1
3049,676.497,348.515,9999,1,9
3050,235.531,172.255,9999,1,6
3051,613.868,158.554,9999,1,1
3052,506.014,336.845,9999,0,1
3053,274.748,165.607,9999,1,6
3054,34.754,366.781,9999,1,3
3055,431.021,248.694,9999,-1,-1
3056,338.525,328.957,9999,1,5
3057,637.922,396.26,9999,1,1
3058,545.743,446.433,9999,1,1
3059,430.923,124.592,9999,1,7
3060,116.289,298.776,9999,0,3
3061,401.52,309.01,9999,0,3
3062,300.925,97.69,9999,1,4
3063,196.73,263.448,9999,1,3
3064,103.564,350.26,9999,-1,-1
3065,604.254,223.408,9999,1,1
3066,133.973,165.098,9999,1,6
3067,658.322,427.106,9999,1,1
3068,327.389,71.249,9999,0,4
3069,39.332,166.041,9999,1,6
3070,581.316,303.258,9999,1,1
3071,542.966,213.69,9999,1,2
3072,154.346,296.479,9999,0,3
3073,617.968,439.55,9999,1,1
3074,208.675,81.639,9999,1,4
3075,506.164,404.553,9999,0,1
3076,475.152,211.815,9999,1,2
3077,643.999,136.705,9999,1,1
3078,51.381,309.339,9999,1,3
3079,63.795,363.479,9999,0,3
3080,400.397,397.984,9999,1,3
3081,468.273,149.523,9999,1,7
3082,618.039,269.869,9999,1,1
3083,644.647,325.905,9999,1,9
3084,431.398,69.155,9999,0,7
3085,153.739,404.411,9999,1,3
3086,45.594,173.075,9999,1,6
3087,627.569,135.795,9999,1,1
3088,226.105,112.467,9999,0,4
3089,285.838,415.463,9999,1,3
3090,45.886,374.444,9999,1,3
3091,360.47,261.147,9999,1,3
3092,259.062,259.847,9999,1,3
3093,271.118,359.422,9999,-1,-1
3094,318.265,159.48,9999,1,6
3095,530.98,335.225,9999,1,1
3096,574.955,297.113,9999,1,1
3097,602.389,74.784,9999,-1,-1
3098,188.685,71.897,9999,0,4
3099,416.679,464.031,9999,-1,-1
3100,405.029,111.981,9999,-1,-1
3101,348.983,398.25,9999,0,3
3102,514.639,216.942,9999,1,2
3103,156.788,249.529,9999,0,3
3104,634.796,212.666,9999,1,1
3105,94.136,383.313,9999,1,3
3106,586.182,418.565,9999,0,1
3107,487.414,291.606,9999,-1,-1
3108,536.595,243.719,9999,1,2
3109,620.745,209.016,9999,1,1
3110,47.247,334.609,9999,1,3
3111,195.407,76.619,9999,0,4
3112,593.286,445.038,9999,1,1
3113,241.769,106.867,9999,1,4
3114,277.943,306.738,9999,-1,-1
3115,421.674,319.72,9999,0,3
3116,496.828,386.506,9999,0,1
3117,345.89,281.59,9999,1,3
3118,615.254,243.125,9999,1,1
3119,659.808,437.686,9999,1,1
3120,172.965,86.812,9999,1,4
3121,144.523,276.057,9999,1,3
3122,114.928,171.689,9999,1,6
3123,644.213,224.599,9999,1,1
3124,474.53,364.429,9999,0,3
3125,271.355,161.048,9999,1,6
3126,571.614,453.331,9999,1,1
3127,101.102,292.906,9999,1,3
3128,518.815,349.801,9999,1,1
3129,545.758,289.376,9999,1,1
3130,190.012,181.677,9999,1,6
3131,638.123,402.948,9999,1,1
3132,528.479,126.852,9999,1,2
3133,105.712,164.575,9999,1,6
3134,245.954,162.75,9999,1,6
3135,127.01,423.367,9999,1,3
3136,640.611,364.916,9999,1,9
3137,169.015,411.017,9999,1,3
3138,484.479,201.808,9999,0,2
3139,66.847,151.071,9999,1,6
3140,407.057,406.287,9999,1,3
3141,681.466,328.101,9999,0,9
3142,348.123,430.612,9999,0,3
3143,496.552,429.749,9999,0,1
3144,466.399,317.743,9999,0,3
3145,432.759,73.505,9999,0,7
3146,356.735,317.228,9999,0,5
3147,47.454,140.403,9999,1,6
3148,524.336,245.015,9999,1,2
3149,91.935,111.962,9999,0,4
3150,457.114,79.674,9999,1,7
3151,197.193,349.639,9999,1,8
3152,113.973,78.928,9999,1,4
3153,352.105,401.844,9999,0,3
3154,507.533,49.271,9999,0,7
3155,75.042,77.918,9999,1,4
3156,487.109,159.312,9999,1,7
3157,622.928,342.459,9999,0,9
3158,552.028,65.169,9999,-1,-1
3159,111.713,400.172,9999,1,3
3160,422.181,143.794,9999,0,7
3161,121.114,396.876,9999,1,3
3162,651.4,369.423,9999,0,9
3163,79.913,158.711,9999,1,6
3164,525.206,410.266,9999,1,1
3165,619.365,89.899,9999,0,1
3166,300.983,182.071,9999,0,6
3167,550.073,397.272,9999,1,1
3168,510.198,391.353,9999,1,1
3169,462.812,333.131,9999,1,3
3170,564.623,39.001,9999,-1,-1
3171,646.536,113.888,9999,1,1
3172,641.251,195.324,9999,1,1
3173,106.089,405.627,9999,1,3
3174,242.715,156.768,9999,1,6
3175,653.362,445.377,9999,1,1
3176,552.82,282.967,9999,1,1
3177,157.445,116.146,9999,0,4
3178,427.53,369.268,9999,1,3
3179,496.8,419.056,9999,0,1
3180,207.832,148.335,9999,1,6
3181,504.127,126.344,9999,1,2
3182,559.182,452.682,9999,1,1
3183,80.47,99.037,9999,1,4
3184,588.253,281.569,9999,1,1
3185,622.303,96.938,9999,0,1
3186,430.045,324.215,9999,0,3
3187,107.823,413.303,9999,1,3
3188,623.977,204.332,9999,1,1
3189,659.341,96.81,9999,0,1
3190,616.671,157.8,9999,1,1
3191,512.501,118.822,9999,1,2
3192,659.622,303.381,9999,0,9
3193,324.012,166.567,9999,1,6
3194,544.336,365.089,9999,1,1
3195,473.68,75.94,9999,1,7
3196,109.628,169.276,9999,1,6
3197,444.268,358.105,9999,1,3
3198,671.894,43.973,9999,-1,-1
3199,432.497,279.793,9999,0,3
3200,185.66,277.425,9999,1,3
3201,216.066,41.291,9999,-1,-1
3202,40.876,139.333,9999,1,6
3203,523.585,124.226,9999,1,2
3204,172.728,401.743,9999,0,3
3205,140.427,153.794,9999,1,6
3206,244.328,174.521,9999,1,6
3207,208.165,344.74,9999,0,8
3208,25.367,163.195,9999,1,6
3209,421.075,123.893,9999,0,7
3210,486.246,44.443,9999,0,7
3211,287.768,423.087,9999,1,3
3212,157.373,451.59,9999,-1,-1
3213,34.955,245.128,9999,-1,-1
3214,496.604,294.041,9999,-1,-1
3215,431.471,307.977,9999,1,3
3216,298.295,106.094,9999,0,4
3217,479.031,160.157,9999,1,7
3218,252.614,157.284,9999,1,6
3219,605.903,233.998,9999,1,1
3220,116.626,298.558,9999,0,3
3221,340.122,351.188,9999,1,5
3222,326.889,181.568,9999,0,6
3223,71.687,129.346,9999,0,6
3224,184.485,339.211,9999,1,8
3225,586.251,279.724,9999,1,1
3226,288.83,141.494,9999,0,6
3227,181.949,168.674,9999,1,6
3228,497.257,412.799,9999,0,1
3229,302.193,163.223,9999,1,6
3230,541.089,249.848,9999,0,2
3231,100.566,87.184,9999,1,4
3232,661.29,126.065,9999,0,1
3233,96.163,332.506,9999,-1,-1
3234,178.781,149.07,9999,1,6
3235,356.101,293.861,9999,0,3
3236,191.965,408.839,9999,1,3
3237,107.594,109.229,9999,0,4
3238,184.223,268.87,9999,1,3
3239,128.415,95.79,9999,1,4
3240,56.519,370.269,9999,1,3
3241,569.751,159.851,9999,1,2
3242,647.97,235.363,9999,0,1
3243,117.963,86.387,9999,1,4
3244,481.596,150.747,9999,1,7
3245,18.547,355.749,9999,1,3
3246,530.934,91.579,9999,1,7
3247,132.362,364.56,9999,0,8
3248,621.975,177.636,9999,1,1
3249,614.3,198.526,9999,1,1
3250,321.091,366.782,9999,1,5
3251,432.721,123.742,9999,1,7
3252,321.703,372.978,9999,1,5
3253,73.3,150.979,9999,1,6
3254,124.977,82.061,9999,1,4
3255,531.417,297.813,9999,0,1
3256,163.265,144.976,9999,1,6
3257,336.492,331.45,9999,1,5
3258,620.559,383.155,9999,0,1
3259,220.307,81.277,9999,1,4
3260,452.446,166.814,9999,1,7
3261,399.689,412.158,9999,1,3
3262,152.465,352.624,9999,1,8
3263,120.182,259.236,9999,0,3
3264,477.153,157.701,9999,1,7
3265,367.37,322.193,9999,0,5
3266,495.195,73.121,9999,1,7
3267,190.424,69.633,9999,0,4
3268,552.1,179.747,9999,0,2
3269,152.886,293.69,9999,0,3
3270,96.318,68.278,9999,0,4
3271,420.654,278.158,9999,0,3
3272,116.26,423.119,9999,1,3
3273,160.228,284.249,9999,1,3
3274,547.009,368.524,9999,1,1
3275,518.041,418.236,9999,1,1
3276,435.148,323.148,9999,1,3
3277,174.592,153.388,9999,1,6
3278,472.174,238.428,9999,0,2
3279,547.348,216.15,9999,1,2
3280,184.225,77.736,9999,0,4
3281,171.963,159.266,9999,1,6
3282,45.114,106.95,9999,0,4
3283,603.174,304.14,9999,0,1
3284,485.351,154.24,9999,1,7
3285,135.45,402.325,9999,0,3
3286,496.418,386.355,9999,0,1
3287,43.223,225.793,9999,-1,-1
3288,170.066,153.212,9999,1,6
3289,87.458,162.044,9999,1,6
3290,32.812,98.274,9999,1,4
3291,110.56,111.854,9999,0,4
3292,539.783,308.583,9999,1,1
3293,585.755,290.904,9999,1,1
3294,643.251,178.961,9999,1,1
3295,326.059,381.239,9999,0,5
3296,390.64,293.958,9999,1,3
3297,168.034,142.725,9999,1,6
3298,607.796,225.123,9999,1,1
3299,445.156,89.065,9999,1,7
3300,112.528,143.3,9999,0,6
3301,677.589,431.481,9999,0,1
3302,657.496,113.951,9999,1,1
3303,602.997,224.062,9999,1,1
3304,666.215,350.395,9999,1,9
3305,501.55,61.489,9999,1,7
3306,491.963,225.396,9999,1,2
3307,387.473,412.636,9999,1,3
3308,444.1,349.277,9999,1,3
3309,604.758,405.313,9999,1,1
3310,116.446,88.099,9999,1,4
3311,507.47,57.687,9999,1,7
3312,383.161,392.245,9999,1,3
3313,325.007,335.297,9999,1,5
3314,333.867,365.06,9999,1,5
3315,108.494,141.739,9999,0,6
3316,128.33,425.881,9999,1,3
3317,674.821,315.093,9999,0,9
3318,60.613,392.794,9999,1,3
3319,158.662,179.501,9999,0,6
3320,169.89,406.627,9999,1,3
3321,348.729,264.691,9999,1,3
3322,197.053,106.129,9999,1,4
3323,246.488,153.473,9999,1,6
3324,321.85,182.94,9999,0,6
3325,667.683,351.629,9999,1,9
3326,625.17,357.277,9999,0,9
3327,298.289,275.669,9999,1,3
3328,543.364,420.65,9999,1,1
3329,476.266,321.411,9999,0,3
3330,57.351,144.958,9999,1,6
3331,317.203,106.982,9999,1,4
3332,590.585,439.479,9999,1,1
3333,35.155,77.012,9999,1,4
3334,380.008,368.161,9999,-1,-1
3335,316.648,101.788,9999,1,4
3336,527.938,36.361,9999,-1,-1
3337,457.56,309.871,9999,0,3
3338,166.848,409.732,9999,1,3
3339,140.422,269.436,9999,1,3
3340,414.359,303.901,9999,1,3
3341,112.025,271.942,9999,1,3
3342,167.177,406.868,9999,1,3
3343,308.677,364.606,9999,1,5
3344,462.374,107.497,9999,-1,-1
3345,563.901,385.263,9999,1,1
3346,178.072,357.201,9999,1,8
3347,216.07,40.847,9999,-1,-1
3348,54.973,308.618,9999,1,3
3349,42.302,303.226,9999,1,3
3350,681.136,352.304,9999,0,9
3351,657.65,160.602,9999,0,1
3352,534.575,359.698,9999,1,1
3353,677.24,171.324,9999,-1,-1
3354,447.795,381.695,9999,1,3
3355,140.481,418.828,9999,1,3
3356,166.422,144.839,9999,1,6
3357,601.327,417.243,9999,1,1
3358,490.167,179.662,9999,0,7
3359,522.088,319.513,9999,0,1
3360,550.692,214.319,9999,1,2
3361,648.799,335.629,9999,1,9
3362,469.701,359.294,9999,1,3
3363,261.005,251.365,9999,1,3
3364,448.598,166.01,9999,0,7
3365,462.99,338.528,9999,1,3
3366,290.189,75.552,9999,1,4
3367,639.621,422.884,9999,1,1
3368,630.724,346.742,9999,1,9
3369,291.231,91.146,9999,1,4
3370,407.202,402.33,9999,1,3
3371,433.522,387.91,9999,1,3
3372,405.21,376.181,9999,0,3
3373,504.405,73.147,9999,1,7
3374,432.953,289.514,9999,1,3
3375,494.026,155.821,9999,1,7
3376,531.025,409.594,9999,1,1
3377,518.631,433.599,9999,1,1
3378,219.665,434.107,9999,1,3
3379,668.443,358.913,9999,1,9
3380,175.89,177.74,9999,1,6
3381,310.945,95.436,9999,1,4
3382,476.159,213.082,9999,1,2
3383,134.055,108.899,9999,1,4
3384,146.881,73.517,9999,1,4
3385,282.875,374.447,9999,-1,-1
3386,437.676,294.256,9999,1,3
3387,263.793,109.467,9999,1,4
3388,565.667,293.317,9999,1,1
3389,645.65,318.414,9999,1,9
3390,450.168,133.658,9999,1,7
3391,666.262,355.718,9999,1,9
3392,272.823,110.296,9999,1,4
3393,558.783,412.258,9999,1,1
3394,179.438,261.534,9999,1,3
3395,395.592,299.363,9999,1,3
3396,70.379,104.074,9999,1,4
3397,553.131,214.033,9999,1,2
3398,422.225,376.347,9999,1,3
3399,582.308,431.827,9999,0,1
3400,9.412,181.615,9999,0,6
3401,197.707,269.556,9999,1,3
3402,425.931,99.654,9999,0,7
3403,565.895,174.816,9999,1,2
3404,528.569,121.502,9999,1,2
3405,602.679,187.337,9999,0,1
3406,151.433,89.331,9999,1,4
3407,150.604,262.936,9999,1,3
3408,146.513,101.12,9999,1,4
3409,167.272,252.347,9999,0,3
3410,574.185,161.593,9999,1,2
3411,602.546,301.323,9999,1,1
3412,354.815,258.404,9999,1,3
3413,502.949,238.716,9999,1,2
3414,581.913,393.396,9999,1,1
3415,95.397,89.828,9999,1,4
3416,451.057,147.524,9999,1,7
3417,364.823,323.243,9999,1,5
3418,543.797,153.217,9999,1,2
3419,55.243,327.588,9999,1,3
3420,485.405,162.724,9999,1,7
3421,573.339,199.37,9999,0,2
3422,75.488,289.997,9999,1,3
3423,626.883,317.731,9999,0,9
3424,428.501,118.392,9999,1,7
3425,638.559,448.135,9999,1,1
3426,184.608,349.041,9999,1,8
3427,549.289,396.287,9999,1,1
3428,174.292,360.506,9999,1,8
3429,275.25,71.139,9999,0,4
3430,629.259,347.766,9999,1,9
3431,373.137,121.93,9999,-1,-1
3432,134.135,102.904,9999,1,4
3433,517.255,407.98,9999,1,1
3434,298.594,174.764,9999,1,6
3435,486.167,109.348,9999,-1,-1
3436,201.272,72.19,9999,0,4
3437,57.161,306.967,9999,1,3
3438,449.567,157.785,9999,1,7
3439,518.845,393.922,9999,1,1
3440,639.888,394.245,9999,1,1
3441,87.445,68.783,9999,0,4
3442,349.952,324.263,9999,1,5
3443,645.005,167.336,9999,1,1
3444,40.273,361.377,9999,1,3
3445,539.27,343.616,9999,1,1
3446,70.221,380.266,9999,1,3
3447,261.978,97.852,9999,1,4
3448,459.782,369.416,9999,1,3
3449,324.391,108.227,9999,0,4
3450,466.682,311.797,9999,0,3
3451,627.726,450.15,9999,1,1
3452,639.608,123.426,9999,1,1
3453,574.776,149.666,9999,0,2
3454,342.46,342.193,9999,1,5
3455,656.369,110.216,9999,1,1
3456,538.03,310.795,9999,1,1
3457,321.168,286.146,9999,0,3
3458,138.513,374.242,9999,0,8
3459,140.855,327.583,9999,1,8
3460,139.035,78.161,9999,1,4
3461,72.895,173.907,9999,1,6
3462,362.044,266.844,9999,1,3
3463,408.299,380.708,9999,1,3
3464,662.753,307.565,9999,0,9
3465,534.625,303.763,9999,1,1
3466,344.482,106.135,9999,0,4
3467,343.088,431.962,9999,0,3
3468,284.295,179.155,9999,0,6
3469,126.716,110.5,9999,1,4
3470,317.885,368.544,9999,1,5
3471,159.689,411.751,9999,1,3
3472,296.969,405.939,9999,1,3
3473,577.438,269.242,9999,0,1
3474,19.62,102.929,9999,0,4
3475,491.55,331.027,9999,-1,-1
3476,381.599,415.935,9999,1,3
3477,432.92,165.805,9999,0,7
3478,623.252,278.526,9999,1,1
3479,650.71,123.953,9999,1,1
3480,443.016,349.343,9999,1,3
3481,529.017,407.447,9999,1,1
3482,559.646,432.453,9999,1,1
3483,98.283,102.789,9999,1,4
3484,72.114,179.025,9999,1,6
3485,537.191,211.979,9999,1,2
3486,415.569,382.471,9999,1,3
3487,497.003,183.993,9999,0,7
3488,531.384,344.036,9999,1,1
3489,570.595,208.906,9999,0,2
3490,464.881,330.946,9999,1,3
3491,81.168,70.878,9999,0,4
3492,563.16,352.825,9999,0,1
3493,629.926,410.497,9999,1,1
3494,504.411,162.693,9999,0,7
3495,662.146,165.24,9999,0,1
3496,288.98,73.335,9999,1,4
3497,66.109,157.598,9999,1,6
3498,54.955,101.446,9999,1,4
3499,352.781,260.823,9999,1,3
3500,242.848,246.187,9999,0,3
3501,79.992,105.933,9999,1,4
3502,614.93,139.613,9999,0,1
3503,629.966,118.034,9999,1,1
3504,437.205,288.824,9999,1,3
3505,324.674,400.044,9999,0,3
3506,454.206,88.788,9999,0,7
3507,264.571,434.546,9999,1,3
3508,423.667,390.766,9999,1,3
3509,386.373,397.014,9999,1,3
3510,635.521,306.332,9999,0,9
3511,563.638,289.114,9999,1,1
3512,601.576,194.947,9999,0,1
3513,438.594,99.296,9999,1,7
3514,121.669,71.339,9999,0,4
3515,178.256,413.234,9999,1,3
3516,327.962,181.126,9999,0,6
3517,153.378,251.402,9999,0,3
3518,427.152,363.037,9999,0,3
3519,230.416,156.743,9999,1,6
3520,471.724,172.447,9999,1,7
3521,568.902,445.093,9999,1,1
3522,380.328,386.044,9999,0,3
3523,84.687,301.617,9999,0,3
3524,510.08,367.745,9999,1,1
3525,34.886,341.816,9999,0,3
3526,504.568,172.791,9999,0,7
3527,442.897,104.763,9999,1,7
3528,159.43,101.157,9999,1,4
3529,208.277,272.567,9999,1,3
3530,228.156,279.749,9999,1,3
3531,192.031,420.709,9999,1,3
3532,143.297,145.345,9999,0,6
3533,271.856,430.833,9999,1,3
3534,18.321,345.49,9999,1,3
3535,630.417,390.87,9999,1,1
3536,51.93,279.479,9999,0,3
3537,28.521,301.506,9999,0,3
3538,306.259,269.453,9999,1,3
3539,573.011,444.297,9999,1,1
3540,644.629,414.595,9999,1,1
3541,452.316,94.416,9999,0,7
3542,504.879,223.245,9999,1,2
3543,638.583,365.65,9999,0,9
3544,167.199,255.12,9999,1,3
3545,570.981,139.916,9999,0,2
3546,435.105,331.374,9999,0,3
3547,496.267,220.2,9999,1,2
3548,100.803,170.158,9999,1,6
3549,536.55,436.776,9999,1,1
3550,446.2,376.875,9999,1,3
3551,661.215,330.424,9999,1,9
3552,341.166,256.49,9999,1,3
3553,568.561,384.308,9999,1,1
3554,34.247,386.59,9999,0,3
3555,296.372,166.89,9999,1,6
3556,608.146,219.188,9999,1,1
3557,457.622,78.071,9999,1,7
3558,21.981,310.181,9999,0,3
3559,129.6,333.61,9999,0,8
3560,560.103,383.985,9999,1,1
3561,184.803,275.142,9999,1,3
3562,196.111,112.736,9999,0,4
3563,605.66,412.492,9999,1,1
3564,10.851,335.428,9999,0,3
3565,119.56,138.212,9999,0,6
3566,235.904,167.145,9999,1,6
3567,172.605,141.876,9999,1,6
3568,236.187,73.671,9999,0,4
3569,642.421,447.525,9999,1,1
