id,d0,d1,distance_calculations,is_core,cluster_id
872,185.582,159.981,116,1,7
873,169.867,160.045,111,1,7
874,220.62,160.152,157,1,7
875,277.894,160.226,267,1,7
876,23.197,160.374,130,1,7
877,86.835,161.038,159,1,7
878,175.183,161.289,118,1,7
879,328.328,161.379,243,0,7
880,288.797,161.383,256,1,7
881,66.93,161.463,153,1,7
882,295.836,161.686,255,1,7
883,65.527,161.731,151,1,7
884,275.188,161.732,272,1,7
885,74.236,161.736,152,1,7
886,215.083,161.737,150,1,7
887,147.042,161.861,116,1,7
888,310.583,161.993,262,1,7
889,87.458,162.044,155,1,7
890,294.989,162.163,258,1,7
891,31.56,162.172,143,1,7
892,299.158,162.312,253,1,7
893,160.061,162.919,114,1,7
894,83.795,163.025,159,1,7
895,19.915,163.184,143,0,7
896,279.12,163.332,259,1,7
897,20.411,163.543,144,0,7
898,269.677,163.544,268,1,7
899,30.176,163.656,146,1,7
900,248.384,163.702,253,1,7
901,224.269,164.092,195,1,7
902,112.369,164.192,151,1,7
903,103.293,164.521,151,1,7
904,105.712,164.575,151,1,7
905,55.529,164.776,149,1,7
906,300.213,164.849,252,1,7
907,183.048,165.25,116,1,7
908,36.666,165.398,156,1,7
909,41.62,165.417,157,1,7
910,168.941,165.506,115,1,7
911,313.889,165.633,262,1,7
912,314.564,165.723,260,1,7
913,278.524,165.991,254,1,7
914,39.332,166.041,157,1,7
915,100.396,166.044,153,1,7
916,77.896,166.356,159,1,7
917,102.608,166.439,152,1,7
918,305.676,166.653,254,1,7
919,272.427,166.829,272,1,7
920,319.508,166.976,257,0,7
921,130.608,166.997,113,1,7
922,161.047,167.032,114,1,7
923,213.04,167.189,151,1,7
924,123.855,167.463,115,1,7
925,284.233,167.729,253,1,7
926,85.372,167.791,161,1,7
927,166.915,167.804,114,1,7
928,119.7,167.848,123,1,7
929,235.718,168.427,233,1,7
930,133.021,168.507,116,1,7
931,24.745,168.548,156,1,7
932,254.791,168.611,265,1,7
933,181.949,168.674,116,1,7
934,194.43,168.704,128,1,7
935,101.668,168.905,151,1,7
936,104.872,169.065,149,1,7
937,173.335,169.134,109,1,7
938,68.68,169.236,153,1,7
939,118.06,169.279,123,1,7
940,77.167,169.545,161,1,7
941,26.532,169.671,154,1,7
942,251.972,170.086,261,1,7
943,32.81,170.112,150,1,7
944,234.843,170.407,236,0,7
945,96.634,170.521,152,1,7
946,324.884,170.819,241,0,7
947,66.539,170.91,159,1,7
948,273.787,171.163,257,1,7
949,82.642,171.22,157,1,7
950,265.086,171.24,264,1,7
951,230.897,171.483,235,0,7
952,106.233,171.58,144,1,7
953,139.788,171.6,116,1,7
954,217.068,171.64,173,0,7
955,114.928,171.689,124,1,7
956,108.138,171.709,138,1,7
957,112.928,171.78,127,1,7
958,199.887,171.887,136,1,7
959,182.587,172.145,119,1,7
960,69.475,172.23,155,1,7
961,309.285,172.272,259,1,7
962,307.254,172.284,264,1,7
963,46.272,172.561,149,1,7
964,195.63,172.617,135,1,7
965,233.965,172.782,238,0,7
966,153.13,172.988,116,1,7
967,282.677,173.005,253,1,7
968,18.067,173.055,150,0,7
969,283.147,173.368,255,1,7
970,178.034,173.382,115,1,7
971,58.823,173.444,153,1,7
972,302.004,173.47,256,1,7
973,131.722,173.659,115,0,7
974,38.006,173.67,148,1,7
975,189.678,173.883,129,1,7
976,80.212,173.904,158,1,7
977,286.007,174.036,257,1,7
978,186.873,174.213,129,1,7
979,327.86,174.334,232,0,7
980,293.698,174.443,252,1,7
981,207.339,174.492,149,0,7
982,323.582,174.63,239,0,7
983,103.201,174.763,139,1,7
984,24.943,175.09,155,1,7
985,38.696,175.224,152,1,7
986,176.647,175.237,116,1,7
987,183.559,175.462,121,1,7
988,104.347,175.611,136,1,7
989,132.259,175.665,118,0,7
990,67.553,175.725,162,1,7
991,185.129,175.734,129,1,7
992,190.988,175.787,129,1,7
993,158.27,175.847,114,1,7
994,250.355,175.979,264,0,7
995,73.792,175.984,158,1,7
996,112.797,176.117,118,1,7
997,137.028,176.21,118,0,7
998,244.466,176.288,259,0,7
999,163.388,176.343,116,1,7
1000,35.236,176.364,153,1,7
1001,308.914,176.455,259,1,7
1002,142.814,176.485,113,0,7
1003,148.332,176.609,115,0,7
1004,329.534,176.617,226,0,7
1005,88.706,176.685,151,1,7
1006,260.121,176.7,261,0,7
1007,118.736,176.804,114,1,7
1008,175.481,176.817,116,1,7
1009,256.751,176.849,271,0,7
1010,42.662,176.909,152,1,7
1011,28.355,177.212,152,1,7
1012,65.886,177.319,160,1,7
1013,55.027,177.406,156,1,7
1014,150.243,177.473,115,0,7
1015,210.645,177.815,157,0,7
1016,167.605,177.919,108,1,7
1017,108.602,178.091,122,0,7
1018,322.717,178.234,240,0,7
1019,177.36,178.535,120,1,7
1020,331.754,178.868,227,0,7
1021,72.114,179.025,156,0,7
1022,27.104,179.199,151,1,7
1023,237.357,179.362,251,0,7
1024,173.638,179.555,115,1,7
1025,137.962,179.734,112,0,7
1026,64.779,180.357,158,0,7
1027,206.37,180.453,154,0,7
1028,303.585,180.629,264,0,7
1029,212.71,180.665,185,0,7
1030,316.479,180.696,252,0,7
1031,247.264,180.768,261,0,7
1032,45.317,181.056,156,1,7
1033,322.878,181.177,239,0,7
1034,240.801,181.178,259,0,7
1035,21.409,181.389,151,0,7
1036,44.414,181.393,157,1,7
1037,198.941,181.503,144,0,7
1038,326.889,181.568,224,0,7
1039,52.622,181.916,163,1,7
1040,30.773,182.051,159,1,7
1041,318.323,182.643,244,0,7
1042,94.303,182.798,135,0,7
1043,29.242,182.931,159,1,7
1044,321.85,182.94,240,0,7
1045,195.157,182.953,135,0,7
1046,33.045,182.992,156,1,7
1047,135.319,182.999,113,0,7
1048,153.696,183.013,115,0,7
1049,205.884,183.193,157,0,7
1050,44.019,183.254,161,1,7
1051,33.585,183.373,156,1,7
1052,283.707,183.686,253,0,7
1053,36.257,183.698,160,1,7
1054,271.821,185.621,251,0,7
1055,234.864,244.592,252,0,3
1056,287.437,244.7,235,0,3
1057,216.497,244.797,275,0,3
1058,260.292,244.799,257,0,3
1059,205.094,245.336,270,0,3
1060,274.302,245.444,257,0,3
1061,296.97,246.026,223,0,3
1062,242.848,246.187,255,0,3
1063,217.482,246.361,270,0,3
1064,214.916,246.544,276,0,3
1065,266.91,247.372,265,1,3
1066,299.132,247.988,215,0,3
1067,282.77,248.761,240,0,3
1068,191.475,248.979,264,0,3
1069,250.737,248.985,255,1,3
1070,291.683,249.094,226,0,3
1071,221.889,249.484,257,0,3
1072,221.515,249.913,257,1,3
1073,168.784,250.097,248,0,3
1074,358.137,250.268,203,0,3
1075,248.197,250.671,253,1,3
1076,215.53,250.902,260,0,3
1077,376.398,251.574,262,0,3
1078,256.128,251.643,262,1,3
1079,145.695,252.222,204,0,3
1080,167.272,252.347,248,0,3
1081,377.884,252.614,269,0,3
1082,336.336,252.815,144,0,3
1083,235.478,252.983,261,1,3
1084,276.248,253.026,244,1,3
1085,321.801,253.264,161,0,3
1086,164.143,253.348,247,0,3
1087,276.824,253.898,239,1,3
1088,183.845,254.069,262,1,3
1089,142.206,254.367,204,0,3
1090,151.415,254.811,235,1,3
1091,164.9,255.039,251,0,3
1092,322.522,255.481,159,0,3
1093,172.022,255.744,255,1,3
1094,329.826,256.269,141,1,3
1095,216.782,256.393,255,1,3
1096,233.173,256.487,256,1,3
1097,341.166,256.49,161,1,3
1098,199.059,256.774,264,1,3
1099,176.248,256.856,257,1,3
1100,246.211,257.004,259,1,3
1101,304.116,257.178,193,1,3
1102,261.033,257.946,265,1,3
1103,168.283,257.95,252,1,3
1104,241.386,257.955,251,1,3
1105,238.388,258.167,254,1,3
1106,166.854,258.216,252,1,3
1107,261.802,258.219,266,1,3
1108,328.027,258.385,142,1,3
1109,267.79,258.546,250,1,3
1110,210.807,258.753,255,1,3
1111,335.855,258.797,151,1,3
1112,240.766,258.826,253,1,3
1113,268.65,258.927,248,1,3
1114,132.612,258.952,204,0,3
1115,133.285,258.973,206,0,3
1116,195.841,259.09,262,1,3
1117,120.182,259.236,164,0,3
1118,195.446,259.275,262,1,3
1119,195.223,259.303,263,1,3
1120,286.976,259.335,223,1,3
1121,370.524,259.581,260,1,3
1122,247.657,259.677,256,1,3
1123,340.544,259.696,155,1,3
1124,223.795,259.78,258,1,3
1125,259.062,259.847,264,1,3
1126,358.721,259.912,225,1,3
1127,295.301,259.998,205,1,3
1128,181.985,260.158,267,1,3
1129,309.232,260.38,176,1,3
1130,280.259,260.382,225,1,3
1131,143.269,260.419,234,1,3
1132,367.715,261.151,253,1,3
1133,257.052,261.209,265,1,3
1134,359.908,261.221,236,1,3
1135,333.562,261.296,148,1,3
1136,306.803,261.514,181,1,3
1137,361.204,261.708,238,1,3
1138,354.164,261.749,206,1,3
1139,124.82,261.864,200,0,3
1140,347.83,261.914,193,1,3
1141,368.397,262.058,256,1,3
1142,288.914,262.231,210,1,3
1143,276.933,262.471,224,1,3
1144,235.676,262.61,253,1,3
1145,153.31,262.628,251,1,3
1146,151.888,262.644,247,1,3
1147,262.705,262.756,255,1,3
1148,253.724,263.118,265,1,3
1149,369.972,263.249,261,1,3
1150,138.854,263.312,236,1,3
1151,202.992,263.397,257,1,3
1152,255.164,263.433,265,1,3
1153,179.044,263.445,273,1,3
1154,226.697,263.483,255,1,3
1155,269.569,264.229,239,1,3
1156,176.638,264.276,267,1,3
1157,188.112,264.32,263,1,3
1158,119.521,264.342,200,0,3
1159,131.309,264.388,229,1,3
1160,108.035,264.541,160,0,3
1161,348.729,264.691,200,1,3
1162,206.131,264.749,257,1,3
1163,267.293,264.964,240,1,3
1164,241.117,265.01,256,1,3
1165,310.351,265.14,167,1,3
1166,250.162,265.481,262,1,3
1167,362.335,265.582,249,1,3
1168,358.437,265.584,238,1,3
1169,285.917,265.773,211,1,3
1170,155.432,265.779,252,1,3
1171,141.203,265.822,238,1,3
1172,217.099,265.994,258,1,3
1173,261.649,266.026,251,1,3
1174,181.108,266.237,269,1,3
1175,105.735,266.323,167,0,3
1176,112.038,266.481,189,0,3
1177,397.022,266.483,305,0,3
1178,321.053,266.501,147,1,3
1179,153.756,266.591,253,1,3
1180,175.147,267.035,270,1,3
1181,236.075,267.568,259,1,3
1182,365.962,267.834,262,1,3
1183,350.352,267.841,209,1,3
1184,314.474,267.889,153,1,3
1185,386.85,268.208,313,0,3
1186,161.21,268.239,256,1,3
1187,401.392,268.271,302,0,3
1188,346.266,268.386,200,1,3
1189,348.104,268.693,205,1,3
1190,271.358,269.107,225,1,3
1191,294.125,269.208,193,1,3
1192,184.243,269.275,264,1,3
1193,234.124,269.3,258,1,3
1194,347.027,269.484,206,1,3
1195,162.837,269.797,262,1,3
1196,220.961,269.839,259,1,3
1197,364.302,270.024,262,1,3
1198,331.139,270.079,160,1,3
1199,116.118,270.099,218,0,3
1200,116.917,270.293,222,1,3
1201,229.713,270.555,251,1,3
1202,229.983,270.753,254,1,3
1203,238.567,270.766,262,1,3
1204,274.811,270.851,229,1,3
1205,185.068,270.968,273,1,3
1206,284.224,270.97,208,1,3
1207,354.042,271.24,232,1,3
1208,205.727,271.55,254,1,3
1209,323.592,271.776,146,1,3
1210,345.636,271.783,206,1,3
1211,184.201,271.984,273,1,3
1212,328.682,272.08,152,1,3
1213,316.09,272.295,147,1,3
1214,189.263,272.365,266,1,3
1215,385.32,272.6,309,1,3
1216,347.378,272.672,210,1,3
1217,107.208,272.741,204,0,3
1218,159.461,272.871,263,1,3
1219,365.041,272.918,266,1,3
1220,231.64,272.95,255,1,3
1221,299.952,273.015,177,0,3
1222,412.013,273.039,282,0,3
1223,332.842,273.049,155,1,3
1224,111.92,273.059,224,1,3
1225,146.538,273.415,257,1,3
1226,307.841,273.426,163,1,3
1227,372.834,273.842,292,1,3
1228,193.835,273.965,256,1,3
1229,392.026,274.041,308,0,3
1230,222.816,274.215,253,1,3
1231,144.324,274.262,255,1,3
1232,242.165,274.344,262,1,3
1233,302.042,274.351,169,1,3
1234,362.578,274.592,262,1,3
1235,231.177,274.619,256,1,3
1236,278.387,274.685,211,1,3
1237,233.675,274.728,258,1,3
1238,103.443,275.113,212,0,3
1239,184.803,275.142,269,1,3
1240,393.87,275.359,305,0,3
1241,400.79,275.553,302,1,3
1242,221.329,275.558,253,1,3
1243,298.289,275.669,172,0,3
1244,374.334,275.758,302,1,3
1245,144.611,275.853,258,1,3
1246,332.076,275.981,165,1,3
1247,268.136,276.218,227,0,3
1248,326.374,276.345,159,1,3
1249,292.513,276.386,188,1,3
1250,297.682,277.079,173,0,3
1251,113.75,277.192,234,1,3
1252,147.492,277.268,258,1,3
1253,331.537,277.279,170,1,3
1254,377.427,277.387,314,1,3
1255,235.603,277.481,258,1,3
1256,243.231,277.59,266,1,3
1257,239.251,277.642,261,1,3
1258,294.783,277.717,176,1,3
1259,302.474,277.981,164,1,3
1260,282.085,277.982,204,1,3
1261,196.392,278.01,255,1,3
1262,177.292,278.063,275,1,3
1263,345.278,278.078,218,1,3
1264,109.286,278.229,236,1,3
1265,356.119,278.468,253,1,3
1266,357.73,278.505,256,1,3
1267,423.625,278.606,278,0,3
1268,136.73,278.689,255,1,3
1269,78.93,278.739,188,0,3
1270,432.592,278.896,268,0,3
1271,259.719,278.912,232,1,3
1272,286.788,278.92,193,0,3
1273,322.884,278.954,152,0,3
1274,211.168,279.157,258,1,3
1275,179.18,279.618,265,1,3
1276,268.326,279.856,228,0,3
1277,171.561,280.03,270,1,3
1278,138.141,280.041,259,1,3
1279,208.478,280.366,256,0,3
1280,186.663,280.399,257,1,3
1281,164.522,280.68,262,1,3
1282,59.41,280.906,164,0,3
1283,348.208,281.281,238,1,3
1284,273.862,281.305,211,0,3
1285,239.767,281.313,265,1,3
1286,223.403,281.412,254,0,3
1287,143.917,281.565,261,1,3
1288,191.103,281.635,254,1,3
1289,295.399,281.74,172,0,3
1290,425.464,281.741,277,0,3
1291,137.137,281.848,257,1,3
1292,188.508,282.094,251,1,3
1293,154.368,282.101,274,1,3
1294,366.112,282.204,291,1,3
1295,241.73,282.281,256,0,3
1296,207.249,282.409,258,0,3
1297,342.771,282.611,223,1,3
1298,108.523,282.87,241,1,3
1299,134.019,282.918,261,0,3
1300,73.189,283.025,202,0,3
1301,313.93,283.078,145,0,3
1302,94.959,283.585,234,1,3
1303,194.718,283.682,255,0,3
1304,193.331,283.738,256,0,3
1305,194.154,283.746,255,0,3
1306,66.523,283.799,200,0,3
1307,179.837,284.052,255,0,3
1308,87.172,284.134,230,0,3
1309,402.773,284.218,286,1,3
1310,95.734,284.532,234,1,3
1311,329.706,284.713,189,0,3
1312,421.923,284.761,279,0,3
1313,66.209,284.821,202,0,3
1314,147.831,285.022,270,1,3
1315,352.346,285.392,257,1,3
1316,418.201,285.682,281,1,3
1317,410.708,285.972,282,1,3
1318,407.996,286.008,280,1,3
1319,97.786,286.274,236,0,3
1320,105.21,286.344,246,1,3
1321,142.503,286.624,269,0,3
1322,394.864,286.816,300,1,3
1323,397.475,286.913,291,1,3
1324,406.111,287.297,279,1,3
1325,369.137,287.411,309,0,3
1326,128.558,287.806,261,1,3
1327,396.145,287.85,299,1,3
1328,319.44,287.986,155,0,3
1329,159.764,288.052,272,0,3
1330,345.851,288.391,244,1,3
1331,125.152,288.588,258,1,3
1332,61.673,288.598,218,1,3
1333,78.621,288.802,234,1,3
1334,130.534,288.951,262,0,3
1335,133.453,289.02,265,0,3
1336,52.622,289.037,204,1,3
1337,386.608,289.194,305,1,3
1338,378.179,289.508,313,1,3
1339,432.953,289.514,268,0,3
1340,111.583,289.604,253,1,3
1341,122.856,289.844,256,0,3
1342,96.347,289.895,246,0,3
1343,401.966,290.358,278,1,3
1344,148.248,290.486,261,0,3
1345,399.667,290.504,285,1,3
1346,355.627,290.567,278,0,3
1347,373.491,290.722,310,1,3
1348,156.122,290.744,273,0,3
1349,404.151,290.877,281,1,3
1350,43.668,291.399,214,0,3
1351,352.804,291.482,269,0,3
1352,62.382,291.554,230,1,3
1353,364.163,291.906,300,0,3
1354,102.177,292.04,254,1,3
1355,106.176,292.456,253,0,3
1356,423.479,292.576,265,1,3
1357,434.548,292.794,261,0,3
1358,109.868,292.862,258,0,3
1359,414.844,292.891,278,1,3
1360,411.84,293.004,278,1,3
1361,413.243,293.071,285,1,3
1362,57.86,293.158,233,1,3
1363,100.433,293.333,252,0,3
1364,60.88,293.369,235,1,3
1365,72.174,293.497,233,1,3
1366,431.476,293.868,265,1,3
1367,390.64,293.958,304,1,3
1368,375.155,294.645,312,0,3
1369,453.706,295.165,265,0,3
1370,92.286,295.358,253,0,3
1371,453.35,295.523,265,0,3
1372,409.412,296.241,279,1,3
1373,119.815,296.545,266,0,3
1374,109.014,297.536,261,0,3
1375,388.662,297.954,302,1,3
1376,443.069,298.013,259,0,3
1377,389.945,298.199,295,1,3
1378,58.091,298.559,242,1,3
1379,34.687,298.645,233,0,3
1380,50.432,299.391,241,1,3
1381,376.1,299.845,306,0,3
1382,43.395,300.136,239,1,3
1383,81.753,300.599,252,1,3
1384,408.577,300.765,284,1,3
1385,394.307,300.814,283,1,3
1386,397.963,301.312,278,1,3
1387,84.687,301.617,258,0,3
1388,22.648,301.845,237,0,3
1389,389.74,301.868,290,0,3
1390,30.152,302.263,242,1,3
1391,71.044,302.361,252,1,3
1392,95.351,302.391,261,0,3
1393,89.502,302.506,258,0,3
1394,69.746,302.796,252,1,3
1395,411.323,303.126,277,1,3
1396,407.588,303.313,277,1,3
1397,36.368,303.323,246,1,3
1398,461.43,303.426,243,0,3
1399,439.555,303.691,261,1,3
1400,414.359,303.901,268,1,3
1401,47.073,304.217,248,1,3
1402,63.546,304.552,253,1,3
1403,44.926,305.39,248,1,3
1404,51.622,306.263,252,1,3
1405,433.531,306.699,261,1,3
1406,57.161,306.967,257,1,3
1407,430.586,307.041,258,1,3
1408,403.957,307.223,283,1,3
1409,58.693,307.798,259,1,3
1410,86.84,307.898,265,0,3
1411,403.135,307.952,283,1,3
1412,54.973,308.618,258,1,3
1413,52.016,308.647,259,1,3
1414,62.335,308.819,257,1,3
1415,401.52,309.01,281,1,3
1416,38.483,309.053,252,1,3
1417,420.457,309.085,271,1,3
1418,456.877,309.287,245,0,3
1419,456.952,309.309,244,0,3
1420,51.381,309.339,259,1,3
1421,457.56,309.871,241,0,3
1422,436.883,310.057,258,1,3
1423,21.981,310.181,253,0,3
1424,21.398,310.923,255,0,3
1425,35.471,311.366,259,1,3
1426,432.437,311.366,261,1,3
1427,21.128,311.598,257,0,3
1428,423.895,311.641,262,1,3
1429,438.943,311.816,265,1,3
1430,64.802,311.944,261,1,3
1431,442.157,311.945,263,1,3
1432,452.978,312.366,252,1,3
1433,79.41,312.385,272,0,3
1434,447.133,312.509,258,1,3
1435,19.871,312.744,258,0,3
1436,441.051,313.418,263,1,3
1437,50.113,313.644,262,1,3
1438,459.358,313.731,244,0,3
1439,58.391,314.439,265,1,3
1440,416.987,314.997,268,1,3
1441,444.98,315.303,261,1,3
1442,427.267,315.886,261,1,3
1443,25.722,315.903,260,1,3
1444,36.154,316.095,261,1,3
1445,28.931,316.146,262,1,3
1446,449.315,316.324,253,1,3
1447,18.401,316.506,261,1,3
1448,419.095,316.961,260,1,3
1449,39.297,317.421,265,1,3
1450,466.399,317.743,241,0,3
1451,421.674,319.72,260,1,3
1452,435.218,321.225,264,1,3
1453,54.469,321.346,268,1,3
1454,476.266,321.411,228,0,3
1455,421.076,321.448,258,1,3
1456,54.068,321.808,266,1,3
1457,37.482,321.958,271,1,3
1458,61.027,322.163,261,0,3
1459,47.348,322.24,269,1,3
1460,435.536,322.356,263,1,3
1461,52.415,322.429,266,1,3
1462,424.367,323.119,263,0,3
1463,28.518,323.886,270,1,3
1464,40.202,324.015,267,1,3
1465,430.045,324.215,262,1,3
1466,47.988,324.866,263,1,3
1467,34.948,325.1,264,1,3
1468,33.205,325.15,264,1,3
1469,458.212,325.358,246,1,3
1470,25.605,325.391,266,1,3
1471,456.158,326.245,248,1,3
1472,467.677,326.964,233,0,3
1473,47.826,327.783,270,1,3
1474,438.462,328.804,256,1,3
1475,429.271,329.775,265,1,3
1476,478.2,329.863,213,0,3
1477,37.153,330.001,273,1,3
1478,23.087,331.747,275,1,3
1479,462.812,333.131,234,0,3
1480,450.655,334.172,244,1,3
1481,7.798,335.318,269,0,3
1482,19.35,335.468,267,1,3
1483,464.485,335.525,230,0,3
1484,12.362,336.383,260,0,3
1485,435.936,336.962,254,1,3
1486,474.028,337.023,211,0,3
1487,26.63,338.016,255,1,3
1488,43.022,338.1,254,1,3
1489,481.873,338.631,200,0,3
1490,8.743,338.975,256,0,3
1491,41.099,339.342,253,1,3
1492,475.227,339.598,203,0,3
1493,18.12,339.686,257,0,3
1494,16.05,340.187,253,0,3
1495,440.528,341.442,239,1,3
1496,45.626,342.268,254,0,3
1497,464.897,343.644,224,0,3
1498,465.009,343.714,224,0,3
1499,24.172,343.841,253,1,3
1500,13.156,344.062,253,0,3
1501,16.346,344.69,252,0,3
1502,461.818,344.828,227,1,3
1503,441.551,345.23,245,0,3
1504,49.718,345.273,257,0,3
1505,10.583,345.6,251,0,3
1506,434.374,345.867,244,0,3
1507,41.708,347.081,257,0,3
1508,435.825,347.081,242,0,3
1509,433.06,348.892,245,1,3
1510,473.169,349.682,200,0,3
1511,29.856,350.191,254,1,3
1512,35.786,350.472,260,0,3
1513,450.58,350.598,234,1,3
1514,431.13,350.641,244,0,3
1515,32.469,350.818,261,1,3
1516,447.728,352.005,240,1,3
1517,46.813,352.385,257,0,3
1518,446.941,352.849,240,1,3
1519,452.782,353.004,229,1,3
1520,446.78,353.006,240,1,3
1521,467.267,353.183,195,1,3
1522,479.124,353.347,194,0,3
1523,55.947,353.436,252,0,3
1524,14.524,353.603,259,0,3
1525,40.931,354.262,252,0,3
1526,24.811,355.822,252,1,3
1527,429.494,355.828,242,0,3
1528,443.649,356.951,241,1,3
1529,36.016,357.015,252,0,3
1530,444.773,357.025,238,1,3
1531,476.866,358.237,192,0,3
1532,18.972,358.39,254,0,3
1533,447.278,359.067,232,1,3
1534,440.322,359.597,244,1,3
1535,445.592,359.608,233,1,3
1536,27.594,360.195,255,0,3
1537,427.076,360.605,243,0,3
1538,460.865,360.605,203,1,3
1539,62.738,361.133,258,0,3
1540,448.514,361.48,232,1,3
1541,472.407,362.644,194,0,3
1542,30.845,362.74,256,0,3
1543,442.663,363.271,233,1,3
1544,11.956,364.116,257,0,3
1545,474.53,364.429,189,0,3
1546,471.83,366.58,188,0,3
1547,425.996,367.085,245,1,3
1548,450.208,367.423,223,1,3
1549,463.023,367.791,198,1,3
1550,422.702,368.899,242,0,3
1551,39.715,368.951,259,1,3
1552,459.782,369.416,200,1,3
1553,63.116,369.837,267,0,3
1554,465.469,369.922,196,1,3
1555,468.761,370.088,192,0,3
1556,75.864,370.152,257,0,3
1557,424.841,370.183,248,1,3
1558,56.519,370.269,264,0,3
1559,17.142,370.489,259,0,3
1560,449.539,370.556,216,1,3
1561,53.734,371.545,265,0,3
1562,455.02,371.707,194,1,3
1563,451.784,372.544,204,1,3
1564,463.597,372.888,198,1,3
1565,470.532,373.245,190,0,3
1566,53.113,373.63,257,1,3
1567,75.981,373.892,247,1,3
1568,26.442,375.309,264,0,3
1569,446.385,375.791,213,1,3
1570,420.762,375.909,246,1,3
1571,405.21,376.181,250,0,3
1572,444.529,376.501,218,1,3
1573,49.221,376.644,254,0,3
1574,458.636,376.864,194,1,3
1575,446.2,376.875,211,1,3
1576,72.552,377.098,240,1,3
1577,27.995,377.312,256,0,3
1578,37.978,377.388,255,0,3
1579,68.11,377.472,243,1,3
1580,444.084,377.758,215,1,3
1581,431.754,378.545,233,1,3
1582,437.278,378.593,227,1,3
1583,45.921,378.705,248,0,3
1584,438.268,378.901,228,1,3
1585,433.499,379.803,233,1,3
1586,457.91,379.863,196,1,3
1587,85.698,380.122,228,1,3
1588,70.221,380.266,237,1,3
1589,91.282,381.058,224,1,3
1590,81.266,381.555,225,1,3
1591,392.807,381.579,268,0,3
1592,399.774,381.619,252,0,3
1593,396.336,382.252,257,1,3
1594,55.135,382.346,238,1,3
1595,59.946,382.474,237,1,3
1596,398.408,383.121,252,1,3
1597,48.354,383.203,238,1,3
1598,98.302,383.25,224,0,3
1599,98.906,383.296,223,0,3
1600,94.322,383.477,228,1,3
1601,449.901,383.51,197,1,3
1602,426.936,383.646,233,1,3
1603,32.217,383.8,239,0,3
1604,71.897,384.142,221,1,3
1605,35.171,384.492,238,0,3
1606,437.593,384.646,222,1,3
1607,418.134,384.903,242,1,3
1608,439.894,385.014,211,1,3
1609,66.915,385.652,225,1,3
1610,435.048,385.943,223,1,3
1611,452.215,385.959,196,1,3
1612,395.719,386.118,253,1,3
1613,74.33,386.576,226,1,3
1614,65.754,386.654,227,1,3
1615,74.614,386.659,229,1,3
1616,381.522,386.891,265,0,3
1617,386.21,386.943,265,1,3
1618,382.863,386.952,266,0,3
1619,29.363,386.997,228,0,3
1620,33.847,387.077,227,0,3
1621,103.896,387.175,208,1,3
1622,77.671,387.262,228,1,3
1623,427.456,388.137,231,1,3
1624,92.832,388.358,210,1,3
1625,101.558,388.536,207,1,3
1626,380.181,389.217,267,1,3
1627,52.869,389.467,226,1,3
1628,436.547,389.647,209,1,3
1629,395.41,390.354,252,1,3
1630,436.104,390.371,208,1,3
1631,368.282,390.461,260,0,3
1632,67.756,390.925,223,1,3
1633,435.992,391.306,208,1,3
1634,433.946,391.346,214,1,3
1635,437.983,392.456,195,1,3
1636,67.603,392.698,218,1,3
1637,43.805,392.703,226,0,3
1638,387.72,392.743,256,1,3
1639,75.721,392.82,211,1,3
1640,91.755,392.94,205,1,3
1641,84.958,392.993,207,1,3
1642,350.834,393.015,271,0,3
1643,412.508,393.212,241,1,3
1644,448.146,393.502,197,1,3
1645,94.032,393.635,202,1,3
1646,421.458,393.757,231,1,3
1647,399.452,393.855,243,1,3
1648,85.894,394.246,204,1,3
1649,76.829,394.409,209,1,3
1650,420.05,394.812,230,1,3
1651,31.469,394.823,221,0,3
1652,48.814,394.997,220,1,3
1653,88.208,395.247,200,1,3
1654,377.197,395.342,263,1,3
1655,99.782,395.363,194,1,3
1656,114.505,395.536,184,1,3
1657,131.893,395.601,167,0,3
1658,424.151,396.003,228,1,3
1659,428.045,396.207,221,1,3
1660,64.925,396.343,207,1,3
1661,382.259,396.419,259,1,3
1662,400.564,396.719,245,1,3
1663,338.582,397.027,267,0,8
1664,420.547,397.059,232,1,3
1665,113.269,397.283,178,1,3
1666,111.269,397.428,181,1,3
1667,361.969,397.622,260,0,3
1668,380.704,397.84,260,1,3
1669,118.64,397.862,173,1,3
1670,65.474,397.864,206,1,3
1671,149.382,398.016,147,0,2
1672,357.426,398.042,261,0,3
1673,83.199,398.172,198,1,3
1674,351.375,398.205,261,0,3
1675,383.83,398.269,253,1,3
1676,409.073,398.274,244,1,3
1677,116.504,398.588,173,1,3
1678,410.204,399.163,240,1,3
1679,110.656,399.239,177,1,3
1680,319.2,399.345,276,1,8
1681,375.708,399.624,266,1,3
1682,115.02,399.69,172,1,3
1683,79.99,399.942,194,1,3
1684,60.61,399.962,203,1,3
1685,117.998,400.035,168,1,3
1686,165.375,400.069,146,0,3
1687,64.08,400.093,202,1,3
1688,111.713,400.172,172,1,3
1689,406.533,400.324,242,1,3
1690,156.759,400.334,147,0,2
1691,64.368,400.932,199,1,3
1692,389.044,400.936,244,1,3
1693,324.707,401.197,281,1,8
1694,53.383,401.396,200,0,3
1695,384.84,401.565,252,1,3
1696,172.728,401.743,161,0,3
1697,157.021,401.853,144,0,3
1698,343.209,401.875,270,0,3
1699,388.29,402.187,244,1,3
1700,135.45,402.325,151,1,3
