id,d0,d1,distance_calculations,point_type,cluster_id
2553,665.525,311.745,409,0,9
2554,540.102,252.257,438,0,3
2555,267.868,149.033,510,1,6
2556,241.117,265.01,434,1,5
2557,314.509,405.774,552,0,5
2558,528.705,144.861,468,0,3
2559,542.822,330.972,466,0,1
2560,611.121,288.272,551,0,1
2561,32.124,169.835,235,1,6
2562,631.776,402.169,264,1,1
2563,545.743,122.257,577,0,3
2564,325.927,100.549,411,1,2
2565,92.286,295.358,538,1,5
2566,385.504,263.186,687,1,5
2567,215.043,411.197,535,1,5
2568,649.17,316.174,286,1,9
2569,596.122,280.357,634,0,1
2570,277.187,50.123,957,0,2
2571,67.976,157.57,243,1,6
2572,315.61,100.106,430,1,2
2573,626.823,247.105,628,0,1
2574,644.083,85.89,649,1,1
2575,376.906,107.985,1103,0,2
2576,599.374,413.293,292,1,1
2577,20.355,75.447,57,0,2
2578,549.71,411.793,405,1,1
2579,513.167,84.628,525,0,7
2580,341.677,412.277,496,1,5
2581,633.768,438.718,162,1,1
2582,430.118,366.07,485,0,5
2583,234.621,420.168,610,1,5
2584,459.318,304.74,595,0,5
2585,31.816,269.491,746,0,5
2586,49.958,307.609,471,1,5
2587,624.66,458.544,238,0,1
2588,520.026,223.937,428,1,3
2589,429.557,370.874,448,0,5
2590,403.957,307.223,586,0,5
2591,535.627,140.856,443,1,3
2592,187.299,103.68,228,0,2
2593,321.705,107.947,514,1,2
2594,73.978,100.794,128,1,2
2595,177.629,375.408,363,0,8
2596,403.822,298.034,427,1,5
2597,300.255,69.951,610,1,2
2598,44.019,183.254,324,0,6
2599,529.089,85.565,398,1,7
2600,316.306,449.72,875,0,5
2601,427.561,139.4,537,1,7
2602,96.812,139.725,376,0,6
2603,488.154,149.151,540,0,7
2604,328.932,355.602,513,0,4
2605,552.862,41.332,1372,0,7
2606,426.35,416.701,638,0,5
2607,654.527,415.214,164,1,1
2608,337.756,432.272,576,0,5
2609,431.992,50.605,890,0,7
2610,529.75,91.085,461,1,7
2611,649.799,419.573,157,0,1
2612,383.83,398.269,486,1,5
2613,503.459,90.054,582,0,7
2614,361.162,352.626,548,1,4
2615,176.461,256.3,487,1,5
2616,364.118,275.187,524,0,5
2617,517.559,238.297,485,0,3
2618,79.41,312.385,728,0,5
2619,456.877,309.287,523,1,5
2620,453.812,330.363,465,1,5
2621,112.038,266.481,305,1,5
2622,604.409,193.249,577,0,1
2623,113.735,451.51,1262,0,5
2624,365.545,26.503,1778,0,2
2625,246.043,140.806,511,0,6
2626,245.315,70.518,276,1,2
2627,605.194,198.729,602,0,1
2628,543.606,376.454,614,1,1
2629,146.538,273.415,480,1,5
2630,313.735,438.216,557,0,5
2631,274.155,151.121,456,0,6
2632,146.963,343.812,484,0,8
2633,228.441,344.55,806,0,8
2634,545.803,295.735,258,1,1
2635,496.019,299.81,920,0,1
2636,377.362,145.631,1346,-1,-1
2637,537.369,135.405,452,1,3
2638,478.368,357.381,481,0,5
2639,634.114,433.45,175,1,1
2640,207.702,164.741,246,0,6
2641,216.883,317.93,992,0,8
2642,633.005,214.638,568,1,1
2643,582.921,272.69,728,0,1
2644,48.979,323.149,468,1,5
2645,534.246,219.477,422,0,3
2646,95.79,173.68,246,0,6
2647,637.532,313.834,307,1,9
2648,184.456,263.634,416,1,5
2649,232.058,252.199,487,1,5
2650,602.972,150.763,532,0,1
2651,645.991,76.436,666,1,1
2652,324.776,47.398,1059,0,2
2653,550.384,139.181,478,0,3
2654,109.368,174.509,190,1,6
2655,324.644,79.394,476,1,2
2656,168.784,250.097,605,0,5
2657,524.663,249.332,408,1,3
2658,574.252,290.973,589,1,1
2659,497.047,95.819,761,0,7
2660,477.011,43.279,624,0,7
2661,544.225,414.718,471,0,1
2662,324.276,405.121,597,0,5
2663,500.649,230.05,482,0,3
2664,558.084,344.409,775,0,1
2665,309.371,348.778,552,1,4
2666,58.116,238.68,715,-1,-1
2667,544.305,392.803,573,1,1
2668,511.978,62.112,459,1,7
2669,488.656,49.91,536,1,7
2670,632.079,229.301,565,1,1
2671,623.488,217.162,544,1,1
2672,644.817,455.401,135,0,1
2673,243.105,77.767,217,1,2
2674,394.664,231.299,1336,0,5
2675,369.137,287.411,692,0,5
2676,317.82,80.373,388,1,2
2677,385.101,288.637,534,1,5
2678,553.138,367.962,771,0,1
2679,392.169,391.401,441,1,5
2680,29.25,110.994,158,0,2
2681,241.303,410.138,688,1,5
2682,591.563,282.493,595,1,1
2683,165.319,467.003,1565,0,5
2684,228.99,273.638,387,1,5
2685,295.317,424.466,514,0,5
2686,632.637,392.835,301,0,1
2687,112.64,174.795,188,1,6
2688,211.502,75.519,293,1,2
2689,461.568,72.37,522,1,7
2690,440.992,62.826,631,0,7
2691,92.33,395.157,421,1,5
2692,278.16,430.859,484,1,5
2693,629.744,422.239,240,0,1
2694,514.726,352.324,219,1,1
2695,155.655,378.909,459,0,8
2696,66.712,153.17,222,1,6
2697,645.575,423.792,156,0,1
2698,614.255,242.22,712,0,1
2699,615.049,424.364,296,0,1
2700,627.604,129.176,639,1,1
2701,639.416,342.035,281,1,9
2702,39.001,78.473,84,1,2
2703,438.797,115.729,687,0,7
2704,21.398,310.923,644,0,5
2705,507.082,167.221,681,0,7
2706,527.402,394.848,676,1,1
2707,341.179,270.705,304,1,5
2708,527.716,307.204,303,1,1
2709,545.05,343.299,599,1,1
2710,20.508,104.33,155,0,2
2711,36.662,104.369,127,1,2
2712,305.911,421.604,424,1,5
2713,475.623,40.736,702,0,7
2714,234.124,269.3,401,1,5
2715,176.632,371.2,327,1,8
2716,539.492,440.442,330,1,1
2717,94.842,135.204,413,0,6
2718,564.088,373.161,582,0,1
2719,204.796,97.934,231,1,2
2720,24.369,347.034,446,1,5
2721,482.31,243.418,590,0,3
2722,65.294,376.277,448,1,5
2723,549.943,317.279,422,1,1
2724,458.37,86.005,687,0,7
2725,427.535,140.842,558,1,7
2726,633.659,79.555,671,1,1
2727,117.548,402.827,322,1,5
2728,172.762,324.576,468,1,8
2729,36.711,368.231,471,1,5
2730,313.977,272.814,323,1,5
2731,67.603,392.698,383,1,5
2732,243.13,110.616,335,0,2
2733,371.606,334.968,587,1,4
2734,88.966,176.8,302,0,6
2735,347.767,404.297,563,0,5
2736,506.119,92.784,618,0,7
2737,104.39,139.487,387,0,6
2738,264.897,415.572,534,1,5
2739,280.072,191.678,866,0,6
2740,205.187,416.305,517,1,5
2741,658.601,400.34,215,0,1
2742,240.733,151.62,411,0,6
2743,501.575,240.343,490,1,3
2744,296.124,80.074,468,1,2
2745,399.774,381.619,528,0,5
2746,484.974,215.156,483,1,3
2747,482.287,72.297,557,0,7
2748,600.878,218.717,606,0,1
2749,661.43,372.276,312,0,9
2750,283.488,100.249,520,0,2
2751,29.121,146.722,168,1,6
2752,648.568,204.735,529,0,1
2753,84.971,293.795,534,1,5
2754,155.305,75.505,303,1,2
2755,315.706,371.246,578,1,4
2756,638.076,395.519,259,1,1
2757,567.029,155.564,296,1,3
2758,34.859,102.933,131,1,2
2759,322.813,179.022,431,1,6
2760,143.856,90.406,295,0,2
2761,310.351,265.14,346,1,5
2762,444.529,376.501,379,1,5
2763,626.59,225.893,583,1,1
2764,555.592,336.678,664,1,1
2765,526.419,138.341,401,1,3
2766,399.186,79.236,948,0,2
2767,545.364,434.649,301,1,1
2768,309.29,68.687,561,1,2
2769,383.731,281.223,545,1,5
2770,100.617,159.144,274,1,6
2771,43.668,291.399,517,0,5
2772,247.068,77.082,226,1,2
2773,176.148,244.868,635,0,5
2774,523.347,307.334,345,1,1
2775,516.882,408.387,599,1,1
2776,528.601,80.789,440,1,7
2777,446.259,336.797,483,0,5
2778,334.898,420.327,509,1,5
2779,494.741,176.849,623,0,7
2780,539.702,233.506,400,1,3
2781,657.993,271.325,594,0,1
2782,241.924,423.105,629,1,5
2783,85.894,394.246,418,1,5
2784,645.144,100.236,705,1,1
2785,226.852,68.191,352,1,2
2786,603.586,224.449,612,1,1
2787,472.407,362.644,406,0,5
2788,31.262,227.115,717,-1,-1
2789,97.708,224.436,744,0,5
2790,427.462,226.625,1642,0,3
2791,16.011,350.045,476,1,5
2792,135.582,408.736,278,1,5
2793,295.408,409.346,488,0,5
2794,642.066,200.342,517,1,1
2795,260.778,412.067,611,0,5
2796,194.471,157.387,250,1,6
2797,92.758,279.357,408,1,5
2798,169.698,411.856,324,1,5
2799,587.186,142.754,522,0,3
2800,496.092,204.783,734,0,3
2801,358.332,426.28,670,0,5
2802,429.595,419.697,719,0,5
2803,176.646,160.118,210,1,6
2804,543.885,315.921,361,0,1
2805,155.747,93.085,285,0,2
2806,563.966,441.789,250,1,1
2807,175.25,81.763,233,1,2
2808,407.306,380.221,500,0,5
2809,106.319,76.724,157,1,2
2810,154.208,229.277,674,0,5
2811,471.562,60.814,555,0,7
2812,192.333,344.489,431,1,8
2813,278.999,264.145,401,1,5
2814,285.611,116.196,745,0,2
2815,32.783,69.609,49,1,2
2816,528.734,123.216,462,1,3
2817,433.06,348.892,516,0,5
2818,376.853,412.783,476,1,5
2819,44.092,143.231,184,1,6
2820,515.718,419.367,628,1,1
2821,292.011,406.991,507,0,5
2822,281.39,267.769,441,0,5
2823,35.945,177.562,263,1,6
2824,171.986,250.236,600,0,5
2825,578.191,393.382,312,1,1
2826,626.461,316.053,420,0,9
2827,321.895,86.941,423,1,2
2828,335.012,334.578,526,1,4
2829,645.552,167.331,624,1,1
2830,76.445,76.889,147,0,2
2831,345.812,272.642,315,1,5
2832,94.322,383.477,451,0,5
2833,61.673,288.598,395,1,5
2834,102.502,412.379,302,1,5
2835,190.988,175.787,256,0,6
2836,614.086,282.568,494,1,1
2837,429.003,84.12,612,0,7
2838,342.325,403.127,554,1,5
2839,225.579,148.841,264,1,6
2840,129.898,326.107,560,0,8
2841,195.841,259.09,447,1,5
2842,557.014,386.488,549,1,1
2843,234.843,170.407,448,0,6
2844,641.059,422.102,195,0,1
2845,584.54,291.369,594,1,1
2846,277.384,186.223,728,0,6
2847,119.815,296.545,618,0,5
2848,90.033,159.981,289,1,6
2849,440.969,301.859,421,1,5
2850,524.815,326.561,296,1,1
2851,487.795,238.763,457,1,3
2852,260.979,270.352,406,1,5
2853,572.038,195.97,381,0,3
2854,406.928,304.688,536,0,5
2855,43.702,325.634,442,1,5
2856,171.426,429.853,543,1,5
2857,526.802,96.915,564,0,7
2858,107.226,111.175,281,0,2
2859,564.637,382.724,469,1,1
2860,154.566,357.726,425,0,8
2861,631.9,92.063,632,1,1
2862,520.764,240.516,468,1,3
2863,271.912,321.331,923,-1,-1
2864,633.248,263.68,362,1,1
2865,214.988,74.723,300,1,2
2866,645.929,317.108,275,1,9
2867,357.536,395.641,643,0,5
2868,485.615,96.126,747,0,7
2869,45.844,371.871,448,1,5
2870,114.505,395.536,314,1,5
2871,27.836,144.622,171,1,6
2872,50.796,167.343,321,0,6
2873,530.918,125.498,429,1,3
2874,567.261,341.539,949,0,1
2875,506.593,380.706,594,0,1
2876,247.114,330.04,992,-1,-1
2877,92.806,383.616,427,1,5
2878,448.018,195.412,1056,0,3
2879,146.461,144.838,275,0,6
2880,313.046,157.845,467,1,6
2881,111.038,193.48,384,0,6
2882,34.948,325.1,505,0,5
2883,487.133,205.447,620,0,3
2884,663.104,332.219,302,0,9
2885,447.278,359.067,429,0,5
2886,189.858,78.527,274,0,2
2887,142.146,332.209,482,1,8
2888,618.682,179.581,685,1,1
2889,430.682,293.413,461,1,5
2890,551.871,163.963,441,0,3
2891,642.5,87.839,649,1,1
2892,604.807,387.424,370,0,1
2893,636.19,236.904,523,1,1
2894,612.672,454.15,256,0,1
2895,660.043,342.651,273,1,9
2896,439.801,381.091,340,1,5
2897,164.988,157.222,215,1,6
2898,237.872,101.487,216,1,2
2899,376.398,251.574,758,0,5
2900,171.087,381.148,419,0,8
2901,611.492,402.035,293,1,1
2902,493.307,267.709,900,0,3
2903,76.344,281.511,422,1,5
2904,326.201,99.582,437,1,2
2905,321.477,333.909,590,1,4
2906,191.891,343.897,427,1,8
2907,535.357,333.618,413,0,1
2908,202.734,248.652,551,0,5
2909,299.986,258.926,407,1,5
2910,485.224,67.012,527,1,7
2911,32.099,143.035,171,1,6
2912,449.446,387.179,402,0,5
2913,546.896,403.263,509,1,1
2914,452.345,172.599,657,1,7
2915,183.244,437.523,678,0,5
2916,493.421,157.382,484,0,7
2917,522.372,376.576,621,1,1
2918,377.341,259.234,647,1,5
2919,235.862,106.819,246,0,2
2920,639.147,233.532,523,1,1
2921,278.434,262.941,396,1,5
2922,309.732,393.479,765,0,5
2923,267.79,258.546,411,1,5
2924,631.181,90.578,592,1,1
2925,508.05,52.538,595,1,7
2926,100.722,93.274,165,0,2
2927,144.734,104.077,314,1,2
2928,176.012,420.377,496,1,5
2929,179.202,346.054,427,0,8
2930,485.141,76.456,501,1,7
2931,223.403,281.412,571,0,5
2932,631.43,210.478,586,0,1
2933,148.916,147.787,249,0,6
2934,297.537,247.54,525,0,5
2935,64.69,76.368,120,1,2
2936,447.365,103.668,787,0,7
2937,271.278,332.12,966,0,4
2938,234.676,86.8,268,0,2
2939,337.523,345.09,457,1,4
2940,335.742,451.655,953,0,5
2941,635.52,199.74,543,1,1
2942,518.633,216.688,480,0,3
2943,146.598,257.359,470,1,5
2944,171.093,438.649,688,0,5
2945,610.315,279.406,580,0,1
2946,584.46,265.471,738,0,1
2947,329.534,176.617,510,0,6
2948,523.752,400.826,582,1,1
2949,602.632,213.402,602,0,1
2950,486.841,362.227,478,0,5
2951,279.992,423.596,479,0,5
2952,602.245,40.68,1656,0,1
2953,476.961,172.67,500,0,7
2954,178.892,159.417,225,1,6
2955,548.078,221.696,337,1,3
2956,546.742,412.305,443,1,1
2957,314.564,165.723,444,1,6
2958,609.617,241.995,682,1,1
2959,521.398,336.101,274,1,1
2960,383.414,415.2,493,1,5
2961,49.207,382.214,466,1,5
2962,381.522,386.891,538,0,5
2963,168.535,251.455,587,1,5
2964,302.004,173.47,478,0,6
2965,649.112,175.885,519,1,1
2966,421.923,284.761,540,0,5
2967,312.559,144.434,529,1,6
2968,311.795,333.643,554,1,4
2969,303.77,323.379,670,0,4
2970,524.096,142.769,475,1,3
2971,319.688,360.28,542,1,4
2972,474.275,227.441,585,0,3
2973,256.789,151.176,472,1,6
2974,229.033,411.662,598,1,5
2975,65.474,397.864,413,1,5
2976,347.378,272.672,333,1,5
2977,615.052,273.106,578,0,1
2978,611.298,168.946,573,0,1
2979,633.658,372.449,462,0,9
2980,459.027,309.032,584,0,5
2981,260.274,146.506,527,0,6
2982,73.7,408.875,440,0,5
2983,558.379,173.087,379,0,3
2984,235.621,417.463,647,1,5
2985,323.084,347.411,532,0,4
2986,216.647,239.396,745,0,5
2987,279.722,408.328,513,1,5
2988,262.167,282.891,578,0,5
2989,153.923,113.545,314,0,2
2990,41.099,339.342,552,0,5
2991,607.742,180.204,593,1,1
2992,83.32,89.424,130,0,2
2993,216.736,88.333,236,1,2
2994,521.854,138.206,423,1,3
2995,537.99,217.917,381,1,3
2996,464.638,57.017,452,1,7
2997,536.46,252.884,458,0,3
2998,579.018,433.463,363,0,1
2999,345.263,342.453,492,1,4
3000,625.444,145.547,623,1,1
3001,142.536,80.945,284,1,2
3002,620.479,123.252,573,1,1
3003,145.124,107.807,335,1,2
3004,59.9,150.54,208,1,6
3005,462.738,300.196,718,0,5
3006,6.615,355.303,672,0,5
3007,76.528,164.358,252,1,6
3008,672.075,461.928,67,0,1
3009,425.956,78.906,628,0,7
3010,309.053,274.188,335,1,5
3011,144.611,275.853,508,1,5
3012,27.033,164.82,232,1,6
3013,45.832,84.49,107,1,2
3014,308.729,363.805,672,1,4
3015,272.841,101.612,480,1,2
3016,541.532,462.282,416,0,1
3017,634.622,163.041,675,0,1
3018,374.923,450.615,1054,0,5
3019,400.075,404.002,393,1,5
3020,370.816,328.159,658,0,4
3021,444.099,78.235,586,1,7
3022,77.466,107.933,175,0,2
3023,429.456,280.465,617,0,5
3024,69.036,279.754,354,1,5
3025,636.787,400.261,250,1,1
3026,278.726,154.126,423,1,6
3027,143.626,152.655,254,0,6
3028,546.605,151.65,436,1,3
3029,253.999,150.452,438,1,6
3030,531.421,430.824,545,0,1
3031,99.203,96.121,167,0,2
3032,320.522,409.815,508,0,5
3033,658.268,100.376,711,0,1
3034,118.06,169.279,234,0,6
3035,626.738,152.894,678,1,1
3036,200.698,139.846,304,0,6
3037,270.371,434.949,461,1,5
3038,633.077,198.802,549,1,1
3039,619.307,407.014,309,0,1
3040,20.122,112.335,191,0,2
3041,351.338,309.719,813,0,4
3042,267.489,129.692,750,0,6
3043,337.697,425.171,500,1,5
3044,448.85,141.901,513,1,7
3045,504.016,164.453,585,0,7
3046,610.622,176.343,558,1,1
3047,446.606,163.869,602,1,7
3048,606.039,457.238,299,0,1
3049,676.497,348.515,238,0,9
3050,235.531,172.255,464,0,6
3051,613.868,158.554,545,1,1
3052,506.014,336.845,336,0,1
3053,274.748,165.607,390,1,6
3054,34.754,366.781,472,1,5
3055,431.021,248.694,1470,0,5
3056,338.525,328.957,576,1,4
3057,637.922,396.26,262,1,1
3058,545.743,446.433,243,1,1
3059,430.923,124.592,557,1,7
3060,116.289,298.776,659,0,5
3061,401.52,309.01,622,0,5
3062,300.925,97.69,440,1,2
3063,196.73,263.448,419,0,5
3064,103.564,350.26,1056,0,8
3065,604.254,223.408,585,1,1
3066,133.973,165.098,232,0,6
3067,658.322,427.106,103,1,1
3068,327.389,71.249,587,1,2
3069,39.332,166.041,259,0,6
3070,581.316,303.258,708,0,1
3071,542.966,213.69,350,1,3
3072,154.346,296.479,625,0,8
3073,617.968,439.55,260,0,1
3074,208.675,81.639,249,1,2
3075,506.164,404.553,760,0,1
3076,475.152,211.815,496,1,3
3077,643.999,136.705,741,1,1
3078,51.381,309.339,463,1,5
3079,63.795,363.479,687,0,5
3080,400.397,397.984,441,1,5
3081,468.273,149.523,534,0,7
3082,618.039,269.869,549,0,1
3083,644.647,325.905,255,1,9
3084,431.398,69.155,669,0,7
3085,153.739,404.411,311,0,5
3086,45.594,173.075,280,1,6
3087,627.569,135.795,660,1,1
3088,226.105,112.467,303,0,2
3089,285.838,415.463,470,1,5
3090,45.886,374.444,461,1,5
3091,360.47,261.147,368,1,5
3092,259.062,259.847,349,1,5
3093,271.118,359.422,1065,0,4
3094,318.265,159.48,487,1,6
3095,530.98,335.225,369,0,1
3096,574.955,297.113,637,0,1
3097,602.389,74.784,919,0,1
3098,188.685,71.897,314,0,2
3099,416.679,464.031,1875,0,5
3100,405.029,111.981,821,0,7
3101,348.983,398.25,623,0,5
3102,514.639,216.942,524,0,3
3103,156.788,249.529,503,0,5
3104,634.796,212.666,576,0,1
3105,94.136,383.313,451,0,5
3106,586.182,418.565,366,0,1
3107,487.414,291.606,1070,-1,-1
3108,536.595,243.719,366,1,3
3109,620.745,209.016,650,0,1
3110,47.247,334.609,499,0,5
3111,195.407,76.619,268,0,2
3112,593.286,445.038,287,1,1
3113,241.769,106.867,286,0,2
3114,277.943,306.738,915,0,5
3115,421.674,319.72,614,0,5
3116,496.828,386.506,702,0,1
3117,345.89,281.59,441,1,5
3118,615.254,243.125,707,0,1
3119,659.808,437.686,89,1,1
3120,172.965,86.812,222,1,2
3121,144.523,276.057,501,1,5
3122,114.928,171.689,206,1,6
3123,644.213,224.599,467,0,1
3124,474.53,364.429,451,0,5
3125,271.355,161.048,446,1,6
3126,571.614,453.331,293,1,1
3127,101.102,292.906,500,1,5
3128,518.815,349.801,275,1,1
3129,545.758,289.376,271,1,1
3130,190.012,181.677,274,0,6
3131,638.123,402.948,231,1,1
3132,528.479,126.852,413,1,3
3133,105.712,164.575,210,1,6
3134,245.954,162.75,491,0,6
3135,127.01,423.367,331,1,5
3136,640.611,364.916,346,0,9
3137,169.015,411.017,315,1,5
3138,484.479,201.808,667,0,3
3139,66.847,151.071,198,1,6
3140,407.057,406.287,458,1,5
3141,681.466,328.101,303,0,9
3142,348.123,430.612,654,0,5
3143,496.552,429.749,1075,0,1
3144,466.399,317.743,587,0,5
3145,432.759,73.505,620,0,7
3146,356.735,317.228,690,0,4
3147,47.454,140.403,172,1,6
3148,524.336,245.015,399,1,3
3149,91.935,111.962,233,0,2
3150,457.114,79.674,583,0,7
3151,197.193,349.639,477,1,8
3152,113.973,78.928,171,0,2
3153,352.105,401.844,582,0,5
3154,507.533,49.271,641,0,7
3155,75.042,77.918,142,0,2
3156,487.109,159.312,382,1,7
3157,622.928,342.459,357,1,9
3158,552.028,65.169,1003,0,7
3159,111.713,400.172,316,1,5
3160,422.181,143.794,641,0,7
3161,121.114,396.876,302,1,5
3162,651.4,369.423,348,0,9
3163,79.913,158.711,256,1,6
3164,525.206,410.266,545,1,1
3165,619.365,89.899,627,0,1
3166,300.983,182.071,606,0,6
3167,550.073,397.272,572,0,1
3168,510.198,391.353,647,0,1
3169,462.812,333.131,462,1,5
3170,564.623,39.001,1488,0,7
3171,646.536,113.888,556,1,1
3172,641.251,195.324,491,1,1
3173,106.089,405.627,345,1,5
3174,242.715,156.768,433,1,6
3175,653.362,445.377,89,1,1
3176,552.82,282.967,296,1,1
3177,157.445,116.146,335,0,2
3178,427.53,369.268,491,0,5
3179,496.8,419.056,972,0,1
3180,207.832,148.335,238,1,6
3181,504.127,126.344,406,1,3
3182,559.182,452.682,267,1,1
3183,80.47,99.037,140,1,2
3184,588.253,281.569,620,1,1
3185,622.303,96.938,620,0,1
3186,430.045,324.215,573,0,5
3187,107.823,413.303,336,1,5
3188,623.977,204.332,652,0,1
3189,659.341,96.81,735,0,1
3190,616.671,157.8,566,1,1
3191,512.501,118.822,503,0,3
3192,659.622,303.381,464,0,9
3193,324.012,166.567,420,1,6
3194,544.336,365.089,676,0,1
3195,473.68,75.94,600,0,7
3196,109.628,169.276,197,1,6
3197,444.268,358.105,445,1,5
3198,671.894,43.973,1630,0,1
3199,432.497,279.793,645,0,5
3200,185.66,277.425,379,1,5
3201,216.066,41.291,626,0,2
3202,40.876,139.333,168,0,6
3203,523.585,124.226,432,1,3
3204,172.728,401.743,397,0,5
3205,140.427,153.794,245,0,6
3206,244.328,174.521,438,1,6
3207,208.165,344.74,619,0,8
3208,25.367,163.195,218,0,6
3209,421.075,123.893,626,0,7
3210,486.246,44.443,594,0,7
3211,287.768,423.087,482,1,5
3212,157.373,451.59,1086,0,5
3213,34.955,245.128,782,-1,-1
3214,496.604,294.041,966,0,1
3215,431.471,307.977,463,1,5
3216,298.295,106.094,561,0,2
3217,479.031,160.157,359,1,7
3218,252.614,157.284,510,1,6
3219,605.903,233.998,658,1,1
3220,116.626,298.558,660,0,5
3221,340.122,351.188,492,1,4
3222,326.889,181.568,564,0,6
3223,71.687,129.346,285,0,6
3224,184.485,339.211,420,1,8
3225,586.251,279.724,650,1,1
3226,288.83,141.494,597,0,6
3227,181.949,168.674,210,1,6
3228,497.257,412.799,920,0,1
3229,302.193,163.223,470,0,6
3230,541.089,249.848,426,0,3
3231,100.566,87.184,134,1,2
3232,661.29,126.065,604,0,1
3233,96.163,332.506,1165,0,8
3234,178.781,149.07,212,1,6
3235,356.101,293.861,738,0,5
3236,191.965,408.839,484,0,5
3237,107.594,109.229,262,0,2
3238,184.223,268.87,406,1,5
3239,128.415,95.79,238,1,2
3240,56.519,370.269,511,0,5
3241,569.751,159.851,303,1,3
3242,647.97,235.363,477,1,1
3243,117.963,86.387,204,0,2
3244,481.596,150.747,471,0,7
3245,18.547,355.749,460,1,5
3246,530.934,91.579,504,1,7
3247,132.362,364.56,537,0,8
3248,621.975,177.636,703,1,1
3249,614.3,198.526,660,1,1
3250,321.091,366.782,498,1,4
3251,432.721,123.742,555,1,7
3252,321.703,372.978,592,1,4
3253,73.3,150.979,223,1,6
3254,124.977,82.061,224,1,2
3255,531.417,297.813,332,0,1
3256,163.265,144.976,211,0,6
3257,336.492,331.45,561,1,4
3258,620.559,383.155,401,0,1
3259,220.307,81.277,268,1,2
3260,452.446,166.814,595,0,7
3261,399.689,412.158,464,1,5
3262,152.465,352.624,406,0,8
3263,120.182,259.236,376,0,5
3264,477.153,157.701,385,1,7
3265,367.37,322.193,658,0,4
3266,495.195,73.121,497,1,7
3267,190.424,69.633,323,0,2
3268,552.1,179.747,474,0,3
3269,152.886,293.69,621,0,5
3270,96.318,68.278,152,1,2
3271,420.654,278.158,631,0,5
3272,116.26,423.119,312,1,5
3273,160.228,284.249,522,0,5
3274,547.009,368.524,716,0,1
3275,518.041,418.236,622,1,1
3276,435.148,323.148,505,0,5
3277,174.592,153.388,204,1,6
3278,472.174,238.428,679,0,3
3279,547.348,216.15,357,1,3
3280,184.225,77.736,273,0,2
3281,171.963,159.266,198,1,6
3282,45.114,106.95,150,0,2
3283,603.174,304.14,686,0,1
3284,485.351,154.24,419,1,7
3285,135.45,402.325,360,0,5
3286,496.418,386.355,713,0,1
3287,43.223,225.793,678,-1,-1
3288,170.066,153.212,194,1,6
3289,87.458,162.044,279,1,6
3290,32.812,98.274,118,1,2
3291,110.56,111.854,289,0,2
3292,539.783,308.583,301,1,1
3293,585.755,290.904,615,1,1
3294,643.251,178.961,550,1,1
3295,326.059,381.239,694,0,4
3296,390.64,293.958,484,1,5
3297,168.034,142.725,218,0,6
3298,607.796,225.123,557,1,1
3299,445.156,89.065,638,1,7
3300,112.528,143.3,364,0,6
3301,677.589,431.481,68,0,1
3302,657.496,113.951,584,0,1
3303,602.997,224.062,602,1,1
3304,666.215,350.395,240,1,9
3305,501.55,61.489,529,1,7
3306,491.963,225.396,451,1,3
3307,387.473,412.636,439,1,5
3308,444.1,349.277,389,1,5
3309,604.758,405.313,305,1,1
3310,116.446,88.099,206,0,2
3311,507.47,57.687,541,1,7
3312,383.161,392.245,509,1,5
3313,325.007,335.297,576,0,4
3314,333.867,365.06,520,1,4
3315,108.494,141.739,369,0,6
3316,128.33,425.881,381,1,5
3317,674.821,315.093,403,0,9
3318,60.613,392.794,396,1,5
3319,158.662,179.501,293,0,6
3320,169.89,406.627,343,1,5
3321,348.729,264.691,266,1,5
3322,197.053,106.129,257,0,2
3323,246.488,153.473,447,1,6
3324,321.85,182.94,524,0,6
3325,667.683,351.629,250,1,9
3326,625.17,357.277,401,0,9
3327,298.289,275.669,328,1,5
3328,543.364,420.65,433,0,1
3329,476.266,321.411,629,0,5
3330,57.351,144.958,198,1,6
3331,317.203,106.982,513,0,2
3332,590.585,439.479,304,0,1
3333,35.155,77.012,70,1,2
3334,380.008,368.161,801,0,4
3335,316.648,101.788,426,1,2
3336,527.938,36.361,1140,0,7
3337,457.56,309.871,549,1,5
3338,166.848,409.732,320,1,5
3339,140.422,269.436,512,1,5
3340,414.359,303.901,466,1,5
3341,112.025,271.942,348,1,5
3342,167.177,406.868,316,1,5
3343,308.677,364.606,663,1,4
3344,462.374,107.497,1074,0,7
3345,563.901,385.263,469,1,1
3346,178.072,357.201,419,1,8
3347,216.07,40.847,636,0,2
3348,54.973,308.618,447,1,5
3349,42.302,303.226,524,1,5
3350,681.136,352.304,267,0,9
3351,657.65,160.602,625,0,1
3352,534.575,359.698,594,0,1
3353,677.24,171.324,814,0,1
3354,447.795,381.695,346,1,5
3355,140.481,418.828,344,1,5
3356,166.422,144.839,210,0,6
3357,601.327,417.243,304,0,1
3358,490.167,179.662,598,0,7
3359,522.088,319.513,344,0,1
3360,550.692,214.319,333,1,3
3361,648.799,335.629,276,1,9
3362,469.701,359.294,410,1,5
3363,261.005,251.365,442,1,5
3364,448.598,166.01,647,1,7
3365,462.99,338.528,458,1,5
3366,290.189,75.552,529,1,2
3367,639.621,422.884,200,0,1
3368,630.724,346.742,282,1,9
3369,291.231,91.146,472,1,2
3370,407.202,402.33,437,1,5
3371,433.522,387.91,442,1,5
