id,|eps_neighbourhood|,eps_neighbourhood
6091,138,[ 6091 10384 6318 15563 18525 19596 992 7198 7006 19730 2368 11421 19178 17329 389 3540 8910 16427 17431 19430 8901 15195 6552 15057 8610 4500 7464 16839 19720 3127 17713 17433 18996 2212 4436 511 4237 5008 1376 108 11898 9902 13386 7889 4491 8227 9662 1650 13273 16003 1039 9375 9257 11156 7620 11242 4242 13201 11433 27 19094 17764 2592 9215 9910 10997 10106 8432 3157 19630 7806 8831 11710 13641 7790 87 159 19311 5031 19639 6014 18976 8046 18744 14083 6090 9619 16961 1580 1949 18835 7350 19740 13355 6027 8891 188 1172 17338 18554 9163 8828 14316 18715 3983 10545 4835 15431 15813 11319 8987 5864 3057 13298 5947 12134 12137 2197 13999 17083 4487 4504 14075 19330 17570 3952 13057 11195 19325 12097 1790 8387 19017 16418 10153 2618 5119 16276 ]
6092,49,[ 6092 2747 7190 12212 18471 5950 18167 15755 5403 1071 19189 18287 11846 13100 12180 11312 2105 19378 2485 18889 1833 19903 18178 18303 436 9637 6872 6272 3011 6661 4298 7705 18108 18001 8386 2949 804 10493 4253 5194 19950 7469 19997 16711 9608 4359 13758 134 18610 ]
6093,19,[ 6093 1178 19522 2208 9718 19609 868 11251 12456 16861 12573 7138 12571 18144 7613 2123 14791 7096 18912 ]
6094,29,[ 6094 6258 2152 16124 11436 9692 11295 16649 2059 17005 8371 16556 481 7163 2177 6305 17601 11945 5986 17987 15919 12740 1631 5490 16753 4065 10353 12482 15836 ]
6095,51,[ 6095 14682 2631 19253 18530 1034 15941 6007 8259 959 13439 703 15882 2903 3193 13949 3922 6033 10376 10881 4542 18776 15334 6608 8176 15606 13524 14605 2992 19046 1904 4179 11605 10452 11461 937 17965 17945 3228 12757 4176 19975 6911 11858 7141 3625 14652 8810 5131 15077 2828 ]
6096,47,[ 13105 5371 6096 3705 13541 9505 6155 8673 17310 7406 9528 13860 3797 13803 17609 9194 2378 2486 12682 19001 10627 5593 19390 16261 9742 1335 6586 16086 4833 16390 7609 8420 4970 11958 13888 2983 1161 17339 13104 14091 15645 17920 9158 2447 8659 5494 18193 ]
6097,13,[ 6097 3365 32 11860 14645 9317 3082 10755 7365 19814 1670 5373 14463 ]
6098,61,[ 6098 7989 4614 18627 13934 1753 2383 4017 19586 9350 17736 19497 13318 5206 12812 4755 13184 12863 7260 6619 9145 115 16366 10464 19819 3818 8687 16767 12981 10011 19118 17784 5760 6195 19435 14546 11664 10623 19876 13622 16549 6348 3327 11392 14998 13765 9904 16923 9217 7015 7736 13281 13009 6463 13159 2423 7770 11740 15834 4477 11565 ]
6099,38,[ 6099 17586 10865 9325 18155 4307 16799 19717 13892 16825 6893 1462 14806 15295 1003 15890 295 4515 14408 8920 16956 2508 13988 5810 19706 16450 7110 6025 15434 7654 4518 11644 3179 11045 12271 13213 12184 4885 ]
6100,92,[ 11029 4640 202 2921 4511 6100 13446 1835 10114 1012 8628 9474 9224 2276 7748 19559 708 4370 16409 15791 12069 6647 2424 16297 9641 14883 13830 9746 3878 2585 19142 12978 10551 2774 4123 18239 18335 11807 4684 9576 7321 559 13615 6385 19013 12475 740 19548 3381 10465 5437 11443 13859 13607 11504 8336 10897 12396 428 11185 2696 1289 10932 2114 2230 6546 14402 15439 18061 18986 3843 986 7988 3761 1072 7158 12145 9914 12519 3656 9861 19054 5541 4322 19444 2449 5290 12421 16933 7906 7576 9893 ]
6101,16,[ 6101 8387 18072 3485 7535 14069 2448 16466 16418 6390 13641 106 60 159 17713 7107 ]
6102,17,[ 6102 6530 16295 6104 5725 17015 6884 2019 17615 13463 872 18752 16127 11049 4362 7352 9109 ]
6103,7,[ 6103 15618 19007 774 6311 4366 9563 ]
6104,19,[ 6104 16295 16423 7352 6884 6530 5725 8390 6102 17015 822 2555 4362 12221 12303 11049 15393 19494 17833 ]
6105,3,[ 6105 19767 1432 ]
6106,22,[ 6106 6341 13148 1712 3379 1535 331 15366 6984 16770 19384 8774 10762 7226 1898 1127 16259 5755 13096 14657 15832 16034 ]
6107,27,[ 6107 9078 3320 17063 14456 6047 7529 13551 17418 16585 4601 14736 13332 8041 7867 12160 9982 9981 13878 4216 4196 1705 10467 11510 5349 6223 8804 ]
6108,14,[ 6108 15561 9841 5661 1743 4101 9167 19988 12896 12035 10948 14444 17573 949 ]
6109,20,[ 6109 5589 18593 6294 14848 12389 2742 4982 13582 10712 8470 1159 13418 718 10668 2279 329 11563 8620 5216 ]
6110,3,[ 6110 10679 7582 ]
6111,4,[ 6111 5880 10878 6817 ]
6112,27,[ 6112 7053 2588 17151 1556 4294 14194 5274 16124 14681 6305 13894 18944 1698 16556 11295 14838 11352 14731 16753 19085 2929 14282 13376 13202 10576 4952 ]
6113,31,[ 6113 11014 16695 5362 11467 7491 16819 14668 10373 19429 1807 3220 51 9739 1154 8746 10876 12965 13857 4569 17846 2960 10563 15405 10323 9396 15693 8854 4042 359 17514 ]
6114,21,[ 6114 16724 10923 18612 5578 9327 16906 2694 2186 12886 9717 10542 1885 1763 1447 8133 14396 7136 6865 14361 15582 ]
6115,57,[ 6115 19215 10698 17620 13471 15448 11175 14485 12903 5211 6812 17271 1740 14750 19810 15344 19725 9644 9947 17941 6186 1480 4425 10062 655 7552 12172 3442 17024 2245 15779 4318 12878 12640 10058 16024 2827 18241 9612 5013 293 10635 19064 11576 3297 4025 6054 2688 8002 16072 5414 10723 19979 16405 1497 9544 5144 ]
6116,7,[ 6116 5647 17931 12043 11694 12541 10463 ]
6117,19,[ 6117 4127 10017 3190 19230 13507 6698 7291 12323 14786 2010 10521 401 12905 13571 6742 227 4810 632 ]
6118,18,[ 6118 11872 1125 14740 10772 13751 19454 59 17711 7114 19644 8213 6649 2834 13998 10750 10906 7908 ]
6119,3,[ 6119 12610 4375 ]
6120,12,[ 6120 1902 15651 174 1512 12765 14919 14186 16648 5826 19394 12933 ]
6121,28,[ 6121 18337 19467 6787 14222 18980 14986 11347 1150 9463 1968 19670 8202 8886 8318 13966 9211 3487 1000 9874 8191 9434 8141 13088 6440 8081 10935 5533 ]
6122,9,[ 6122 3122 19864 7050 7176 5777 6714 921 17074 ]
6123,18,[ 6123 5655 9384 897 13402 15768 8372 19289 6958 895 19490 10632 9983 17532 10315 6346 10624 16285 ]
6124,4,[ 6124 8693 1069 15244 ]
6125,3,[ 6125 5181 19203 ]
6126,9,[ 6126 3119 11082 365 2325 10388 11011 2885 14215 ]
6127,71,[ 6127 11964 8143 19703 12059 13573 14015 13854 10967 10973 16920 13608 1271 15758 12534 13326 5485 15048 17692 3191 19459 12203 8943 2516 5299 18623 14447 13209 14497 7452 709 5010 387 12111 9005 3139 2000 4000 6041 12121 597 18968 11861 744 501 6618 5881 7919 9034 12331 7490 19146 18785 16864 5471 10778 9231 19526 17177 12620 10501 11714 11307 19715 13547 16791 3268 16331 3479 14193 15227 ]
6128,8,[ 6128 2894 6323 11703 18452 5799 2739 15853 ]
6129,13,[ 6129 19745 3029 2677 17587 16463 8449 7125 10261 18906 5835 232 3398 ]
6130,9,[ 6130 18299 7313 16978 12420 12454 8054 11609 7118 ]
6131,15,[ 6131 15468 6517 5186 8135 5461 3732 18371 11139 10659 19309 19547 16280 9464 9444 ]
6132,106,[ 6132 16691 725 11031 10005 13955 10068 18134 6365 7583 18384 19298 5060 12473 11511 8695 19364 3933 10636 2456 8861 7191 14159 13897 7308 8909 3861 13394 3049 9490 4921 10335 8981 10229 19008 9938 18314 18511 15668 3207 15519 10134 16074 13624 1455 11345 18266 5034 11130 12893 4996 9840 14558 5594 18683 2839 2168 10298 2029 18988 8268 12789 12840 7168 10980 17608 13728 587 6901 5957 10617 5097 7098 18427 4930 18151 1362 17295 16999 9012 45 706 3341 19254 4926 8212 8321 1338 18139 2214 2240 15402 14548 5006 16307 15817 11054 1787 3249 3657 6281 18264 19023 8170 8283 6849 ]
6133,12,[ 6133 19387 11675 2800 2561 16058 687 13954 7256 11079 4291 8999 ]
6134,72,[ 2203 6134 410 13218 16516 9594 7590 9848 13790 15010 9519 13962 15883 6514 8557 5775 9074 8281 2064 18905 9125 12339 5583 5329 6713 521 2703 3648 13374 17949 12309 19601 10547 7223 16437 16882 6448 6183 10 16669 11587 3295 8271 15428 122 4448 11928 11273 13061 5813 7270 17684 7275 9473 464 1254 4843 3560 18133 17832 17626 17466 10952 1392 10236 13309 1115 2874 3834 3822 8163 9255 ]
6135,55,[ 6135 3845 505 7801 2562 18121 19471 15720 15361 4839 19530 11916 2183 10149 1223 12580 9965 16672 5682 13464 12319 19625 12646 7344 16224 12502 6280 11880 8988 3434 11678 15115 15130 10577 4758 2674 11950 13784 1533 10287 15750 12733 13691 11217 19589 10075 13690 18648 6246 14058 1086 10665 470 18678 6767 ]
6136,6,[ 6136 1877 1075 16769 13257 18960 ]
6137,18,[ 6137 13270 1575 15585 16502 6625 17826 19638 18036 15680 8067 11452 6970 15908 13556 6499 3681 4343 ]
6138,164,[ 6138 16157 7577 12767 17068 17353 768 5637 9922 5878 5333 2024 14977 6764 19198 3448 8076 10907 5592 2656 14454 3829 10477 1465 18470 5368 9639 12084 6637 19779 15788 18160 9782 3447 995 9975 6908 18455 7391 3347 1932 18734 529 14728 13611 10456 5645 2054 9738 4674 16674 12310 14698 3957 13737 18150 4248 19775 7269 12931 1656 10560 3132 8803 8427 15833 2763 18814 12293 6916 14713 5549 17771 3634 17879 1148 13913 4627 14095 12411 12714 3895 8333 19863 3897 9941 15123 17242 4710 18066 10856 769 12123 4624 19151 17954 10205 15970 4929 9136 19009 18109 6715 15235 12909 3418 4994 16735 11341 6994 1857 10803 15558 6161 6141 7312 14889 3084 5642 14347 8347 2188 8160 5543 15945 6145 3866 8493 9704 15212 12879 437 17166 14403 15041 12432 16414 10717 17479 13957 9496 16496 16594 15797 12264 17141 8415 19971 2991 8698 18143 19564 10612 15591 16687 649 17343 8414 9740 6296 1005 14101 1336 18505 ]
6139,52,[ 6139 7243 9590 5179 2989 1974 7555 13855 9101 16915 6364 2202 8070 14772 11240 11571 2749 19395 11874 10656 19816 5318 16625 5004 6511 4704 14409 8087 19710 17239 5517 16760 7496 15160 16432 3046 19214 723 182 18524 14207 13011 10585 15096 11499 15351 10359 15352 8394 274 14503 5806 ]
6140,36,[ 6140 3807 16778 13416 13140 4087 11772 10718 3173 7909 18244 10784 13858 10519 12873 6738 19086 15974 14044 9780 9516 1880 15372 6199 1093 10904 14284 17837 7698 14261 12547 6475 9443 14014 4251 15020 ]
6141,151,[ 16735 6141 14347 14889 8160 15123 324 9941 14424 3895 5459 18143 1857 12273 7269 13529 17879 10610 9661 6994 8333 16496 15797 14728 10456 769 10446 10803 2763 15833 6296 14095 649 16214 17670 10907 18150 16414 14052 10200 14425 9207 13611 8749 4710 10608 5049 2188 17638 6637 7391 7436 7312 18455 12084 15558 19779 3418 11100 1148 5877 9466 19151 12264 19347 3829 2812 14403 10717 2656 15184 16674 1353 11985 1516 17544 3132 5227 18109 2024 7896 12293 12411 19009 9639 4929 18470 17353 16157 4674 14445 19507 12767 2179 6138 10386 8725 3634 18734 8803 6764 1514 1656 8427 1653 4627 2022 16193 3448 19863 11959 5339 11502 18918 14454 10968 3021 4624 16684 15041 7631 1465 8415 17498 2104 9172 16858 4030 768 17242 17016 2384 2639 9975 4602 7623 109 11444 1805 1005 9782 5637 9564 15024 3447 869 1308 5333 1336 14717 14977 ]
6142,5,[ 6142 13522 7083 18995 5453 ]
6143,9,[ 6143 1647 8303 12370 5972 16505 9124 10012 9006 ]
6144,15,[ 6144 6021 15374 2370 1741 5254 13434 17542 15877 2687 896 1748 12107 2369 15998 ]
6145,157,[ 9496 6145 4994 16497 15235 19564 8843 4248 2054 15970 6226 3957 18066 3337 12714 11341 9413 16148 18734 1005 16676 10560 529 13737 4929 16674 13017 7024 12879 15811 14439 19491 10432 1148 3448 2024 8698 19779 5543 19569 3084 11943 6764 16096 18455 9740 19775 14966 15622 3829 18770 12945 4710 3696 14454 13929 8493 2153 16538 5592 2656 4269 12767 14084 11290 7637 8690 3087 7507 13449 16990 3447 16587 14095 12084 6637 5333 18185 7941 14858 6745 19009 7391 2763 8543 9782 9894 8906 9975 15833 9007 5368 1817 17353 12310 6739 6285 17954 10907 4624 558 10856 19971 19151 12744 6050 16157 10456 14728 3463 19642 13508 18150 9136 12596 12931 10838 18472 17879 6138 15754 18814 15009 8840 6908 14713 3874 9922 3347 14362 10803 10123 16815 14977 1026 18786 3069 5241 17787 15797 4674 8126 9532 18470 11397 12409 5455 10454 3975 10205 7337 9639 2353 7713 3042 19672 16594 ]
6146,25,[ 6146 1144 15490 16502 18288 2600 6970 6499 15556 15908 11079 4458 3681 10693 1641 15149 18152 13709 687 9494 18520 3105 10300 15613 15843 ]
6147,12,[ 6147 6236 4079 16578 7301 6631 10681 5977 197 6166 18403 15131 ]
6148,21,[ 6148 2967 11760 16876 15884 8033 8322 7155 2926 8389 17237 1218 16626 8072 16942 14646 14012 493 19973 3019 6887 ]
6149,85,[ 17158 17208 6056 5585 19771 6149 14643 1227 19212 14795 3413 10892 8381 18297 11989 3590 2322 3431 13550 18057 17421 5102 5502 15537 9757 10834 13426 14251 10010 2764 3965 4816 19840 11838 11229 16349 18939 4561 7421 19574 6493 15886 14921 7652 1715 10081 14269 18850 4057 3102 19399 11301 10254 3835 17128 18983 12722 17640 15288 2273 14495 5523 4742 8818 18815 2699 18432 13873 2695 12670 9019 6335 14200 4541 156 10981 1982 12924 34 5780 12584 15088 519 7055 18807 ]
6150,6,[ 6150 11483 5941 16967 9401 4721 ]
6151,29,[ 6151 7077 4631 10398 18449 1657 10026 6402 19362 18025 2829 5721 14223 17358 3005 17455 6495 4460 3860 6154 17567 19138 9561 14178 11062 17044 10146 6450 10431 ]
6152,12,[ 6152 7619 14680 2020 18238 6550 3522 13556 2484 19020 19285 18146 ]
6153,4,[ 6153 2164 18871 974 ]
6154,15,[ 6154 6495 5721 6402 18449 8488 218 6358 6151 18824 9561 3860 2404 5121 10026 ]
6155,61,[ 7406 8673 6155 9528 17310 2486 16086 1335 19390 16261 10627 5593 6586 19001 3797 12682 9742 13860 4833 5371 16390 7609 13803 9194 6096 13105 17609 13541 4970 8420 13888 3705 9505 1161 14091 13104 15645 2447 8659 17920 9158 5494 2983 17339 18193 6880 11958 14310 11469 2378 3594 8883 839 11768 16739 16925 9330 5316 18267 6319 2478 ]
6156,5,[ 6156 18298 19367 716 9928 ]
6157,15,[ 6157 9854 15991 11019 17577 713 16179 1316 19708 1897 6350 6194 10447 17176 18713 ]
6158,22,[ 6158 2854 9682 4964 1680 10853 13208 2034 2591 19163 4571 6551 1848 1366 6339 1337 17309 13172 7803 12477 7930 14544 ]
6159,12,[ 6159 7409 13438 660 18188 5189 7656 14603 13474 15327 712 14549 ]
6160,20,[ 6160 10568 18920 18632 15698 203 16316 15278 17703 10119 8139 8716 7348 4924 12866 13866 1586 2769 7412 15179 ]
6161,58,[ 6161 12909 19228 629 15212 3866 17771 16808 18604 13448 17954 10612 18454 17795 1932 8850 6908 995 17857 5645 10856 16594 12310 19084 10325 5642 3401 11442 4605 5878 18160 8076 18053 7577 15788 6138 16157 5592 7637 17068 10205 12432 8854 5543 19569 12931 1736 3084 13913 529 15346 173 19198 14713 12533 3347 17934 18223 ]
6162,63,[ 6162 18018 10361 13314 11832 11873 9432 8313 6030 4920 2813 13708 18806 446 9214 9243 1944 19019 4060 12817 13616 8280 17512 5535 6601 2710 16919 6989 3266 14100 17752 14528 2621 13037 9339 7219 14166 16950 7547 1872 7440 13770 14022 942 14630 16439 11360 1298 2980 18725 13292 16084 7452 5614 13865 19924 16567 9807 15987 8521 8800 19407 15479 ]
6163,61,[ 6163 4968 18105 9465 4218 17706 6804 2697 2269 2248 10823 3518 8713 18341 3346 4822 9246 12594 11387 15689 7305 5360 18466 18453 15603 19504 18007 3528 204 9393 433 12333 12285 3772 1692 12839 7650 16315 13146 6979 9694 2434 18397 2027 15209 12549 2955 5402 12058 11053 4521 13102 14281 19959 17598 15924 17030 8646 14475 15999 12472 ]
6164,9,[ 6164 5312 9128 3336 18728 8273 18367 7663 4197 ]
6165,37,[ 6165 4909 8377 10330 5250 5588 16762 3138 2126 1093 12675 19494 6746 7698 13134 13904 6884 8990 12516 7593 10070 15393 12325 11075 1545 9263 1642 57 11683 11501 11049 18752 9663 5012 16004 11231 1880 ]
6166,9,[ 6166 15131 5234 10681 10757 9170 5624 6147 16578 ]
6167,83,[ 6167 8945 6644 2118 8867 5825 16566 2160 8872 12341 9184 2837 18119 14360 3823 15483 18161 10031 19573 16728 10739 5990 2567 13142 15642 8987 16029 18556 4603 17753 1531 16678 17209 19436 2227 3297 15643 15242 18900 619 8395 9612 4513 8957 18976 7508 1130 10768 5144 1155 9544 11105 5270 17087 4487 216 6776 8069 12137 16072 4609 5414 9675 1220 6488 39 7552 17764 10996 3723 2859 2698 6027 19403 8432 1587 12346 14056 9991 19740 11788 4374 11076 ]
6168,21,[ 6168 19655 12243 10942 1136 2226 17538 12918 11164 17234 7022 7035 4230 7928 10244 15621 17347 7358 3543 15638 4874 ]
6169,18,[ 6169 7120 14221 1238 14267 11699 344 8505 10870 3369 2956 10548 1981 15923 871 5314 13442 604 ]
6170,43,[ 14551 6170 8934 2397 3235 17786 394 15487 18816 15474 4891 3215 11032 7450 16584 14875 10765 5017 551 2117 10100 783 5678 8707 18674 19061 8442 6881 3548 8915 11647 2968 11243 6212 973 2178 6043 13267 19700 17785 15449 19929 2802 ]
6171,30,[ 6171 10397 7031 12301 9708 5595 4633 10084 2007 17680 18213 17747 10148 898 16038 5557 7060 11025 9622 7040 11717 11473 9439 18157 11750 13773 15166 14130 1374 11996 ]
6172,5,[ 6172 14096 10117 8238 6971 ]
6173,17,[ 6173 14404 8042 17728 12159 13320 17812 17623 3717 16351 18225 12971 16964 18016 13527 17183 1523 ]
6174,9,[ 6174 2998 13441 1085 19000 15946 2961 12712 10591 ]
6175,64,[ 6175 1906 9678 4080 3499 18529 16425 7945 9117 12709 1664 5671 10449 14523 63 11887 4226 10266 6314 19937 19750 14187 1971 4524 6509 11468 15690 11562 19160 15633 13742 6498 11429 3856 5691 2799 14449 17334 11903 1912 10711 19662 16929 8590 787 2263 5081 14639 13064 11193 18450 14659 17108 12612 1786 4840 6345 16989 11873 621 9195 18210 9082 15245 ]
6176,82,[ 6176 23 3758 5092 13620 17053 11258 6343 13409 7353 143 15900 12039 4193 16613 3309 16372 408 14695 18329 7150 6000 2080 12719 704 1832 5787 17069 12511 17225 3238 2335 4629 6733 3501 1584 13719 1527 13870 8353 14925 8272 1612 11151 19916 1340 9427 3904 13827 7215 1326 19398 7149 7461 11180 11333 9293 2090 6748 10496 7594 909 12501 19339 248 6315 9627 15409 1472 16054 4073 11992 14659 621 9082 13742 12616 16989 18154 1871 19570 15623 ]
6177,6,[ 6177 9420 15898 7701 939 14598 ]
6178,86,[ 3611 15259 12168 1884 10643 7165 12783 2041 6178 12122 11764 18596 14994 18887 2542 6917 9359 11026 5240 6942 9753 17818 18833 15476 15952 6535 14352 1592 5458 16436 166 16469 8472 3810 13553 18945 18937 3380 7706 1471 13546 14233 1606 3392 8184 17419 15042 16696 17530 15587 1536 19428 8799 10066 8086 11268 2905 1788 10862 9030 78 1724 15717 12050 12726 11573 1277 13256 2640 12280 11523 16965 18115 16545 16612 11349 1303 6245 633 10491 14812 1503 14076 11500 6753 3060 ]
6179,14,[ 6179 11044 4190 16749 2271 11065 2043 4536 3846 10176 2238 15126 15469 9083 ]
6180,12,[ 6180 4442 8446 1744 16481 6422 2331 8561 8278 15495 19607 9409 ]
6181,82,[ 6181 13194 15114 488 19169 19965 7536 10792 13072 15160 14207 16941 10785 10217 10101 19732 3461 8138 5806 17060 16741 14503 11919 15357 19214 16501 9598 3046 18826 9106 5226 2100 2101 8385 13011 3991 1309 15096 938 17582 8269 16432 6331 17254 19441 15905 6511 254 1591 18731 141 16683 12787 1750 11252 6547 15352 19600 7192 4950 10050 14841 10927 8676 3561 3721 1764 11499 1349 3994 182 3391 11136 10317 7437 19987 49 7591 18931 17525 3605 18681 ]
6182,27,[ 6182 19734 6716 8234 1466 17147 14167 13711 10072 8376 5831 2543 8729 16312 17413 17738 165 13940 8720 14413 10972 17668 15682 4735 17324 13649 6478 ]
6183,50,[ 6183 11587 15428 9125 13218 16908 19601 8163 6448 13962 9519 6514 8281 15883 6427 5775 2064 5583 2703 19893 521 13166 13425 10547 6134 410 15010 2203 16882 3295 3286 6786 1059 12339 8271 6713 13786 18133 7275 3560 5607 464 9848 7590 6225 10236 17626 1115 1392 3822 ]
6184,3,[ 6184 10212 5172 ]
6185,3,[ 6185 1314 2691 ]
6186,68,[ 6186 16024 15448 1480 12640 1497 18554 10698 2245 10635 6027 1172 2107 17941 19215 18715 6115 12878 4487 2827 6922 11576 1949 17024 2256 5013 19064 8002 8046 19037 5694 6054 1237 10723 9257 19979 10058 17570 3297 9612 15764 9644 15796 10062 15544 16568 10262 8432 5553 1941 13386 18744 7552 341 4887 10545 18976 6812 15695 6537 4917 4318 18246 17569 14517 13471 11381 16566 ]
6187,15,[ 6187 13739 9467 10549 4581 15318 1684 9156 18251 8721 3175 2644 14395 5389 2032 ]
6188,76,[ 6188 2610 18488 12643 19290 14602 1596 4757 19835 2689 13532 13817 14121 14238 3862 16619 11205 11309 5239 9786 6689 8781 12338 8662 6555 728 15291 3406 8434 17442 2536 7690 786 12856 2741 4064 3630 9554 3422 14771 4108 10912 17756 4766 15950 2355 19996 17537 4262 14738 1597 7983 8667 14250 60 15816 16032 9939 2787 8993 9693 16807 2918 3004 8315 18790 12743 7278 1607 7169 14289 15267 17923 7914 12075 2239 ]
6189,48,[ 6189 3530 5424 12478 10774 8020 14341 7420 415 17021 15315 13734 17296 696 7294 19140 11583 18047 14177 5697 13657 9944 13006 14726 11163 12995 7777 10097 2102 9451 11620 17164 9094 15672 14878 14074 5752 2847 563 3969 11901 12989 11047 4393 14227 2389 2901 15705 ]
6190,5,[ 6190 15244 6843 15398 5817 ]
6191,4,[ 6191 13839 4806 6874 ]
6192,17,[ 6192 14545 11653 9867 19407 2632 18399 14426 3044 5251 5963 8295 16215 9352 2235 13930 6614 ]
6193,15,[ 6193 9972 12024 3009 12157 6847 13424 9673 710 15843 16286 10703 13709 16282 2464 ]
6194,22,[ 6194 3688 11990 16934 19479 1897 16179 6350 17386 17577 673 16835 17859 7172 7281 9854 713 4488 6157 13950 18713 11019 ]
6195,71,[ 6195 19876 10011 19497 1753 13318 6619 13622 18627 19118 12812 5206 9217 14546 17784 13934 14998 9145 11211 3818 6463 6098 13009 8687 17736 7989 7770 19586 16923 9904 6348 19435 4017 12863 2383 13159 13184 5760 4614 4755 9350 115 12981 16549 10464 7260 19811 8173 14494 11740 13281 19819 5342 16366 16719 4477 16767 15834 7736 15944 11392 10623 1955 9967 601 2423 3982 18649 2096 13765 7148 ]
6196,32,[ 6196 4503 8924 8931 10269 360 3359 10007 14907 11966 1453 18863 653 762 4943 5265 4356 18738 1896 13480 11961 7530 7368 4298 9847 14886 9378 12178 11055 11267 11136 18586 ]
6197,12,[ 6197 11822 12785 907 16056 9601 13629 9190 9449 2824 4076 19647 ]
6198,6,[ 6198 5473 10502 7042 17502 19823 ]
6199,34,[ 6199 14499 15372 10784 1880 9780 18244 17837 1004 1093 10718 15598 6140 10904 16778 13416 3807 11772 7698 14036 8858 6475 13936 7909 19086 14044 10486 15974 4251 9443 4567 14261 15377 4087 ]
6200,3,[ 6200 6395 10959 ]
6201,18,[ 6201 5141 15659 15312 10037 13985 3099 11603 1431 17599 19123 9058 3913 16951 19166 9573 16132 4060 ]
6202,80,[ 2231 6202 22 4160 19583 1504 8697 3343 17519 3722 5609 12251 2873 7512 5733 15064 1378 18439 11932 10858 2782 6274 8953 15089 9546 6266 609 479 14670 9135 15185 5110 5892 15277 11274 13602 4115 12734 19381 8201 3967 14124 7135 1272 3859 7230 11431 11042 7693 14440 2647 480 18302 8832 805 16957 6254 19317 2580 1798 18176 513 18402 6622 13259 914 3236 18014 18345 11560 14984 555 8586 727 16348 5127 17971 2722 6986 1011 ]
6203,4,[ 6203 18379 2990 2598 ]
6204,4,[ 6204 10799 14045 2413 ]
6205,3,[ 6205 7936 12071 ]
6206,4,[ 6206 929 9624 3293 ]
6207,38,[ 6207 973 15449 2968 2397 15487 18535 4696 17955 8124 17785 10351 19038 16078 18118 14610 15391 3235 14875 5979 8856 322 8707 2550 3548 8915 2117 12394 17786 7450 482 17275 8934 11032 18956 2178 4891 5415 ]
6208,43,[ 6208 9186 8124 8797 17809 19698 14913 8856 16994 9735 18148 8572 13089 2405 12394 5809 19936 11614 14794 8925 17275 3918 6643 2570 2210 17790 14428 15881 17701 322 10417 14172 5914 3031 1526 894 15238 15233 7563 19764 14339 18667 6037 ]
6209,16,[ 6209 3443 10358 18328 2330 452 6398 7417 17291 12270 1979 3719 19610 15494 16946 7429 ]
6210,55,[ 6210 7816 3694 19276 9173 3628 4256 9903 7500 5374 16080 11988 8879 8969 14342 19419 8893 4069 17280 5083 5065 343 8193 18130 19998 15157 18531 14483 7526 4606 18254 12381 16890 824 19343 7755 6048 5513 18665 15580 14853 19763 18515 7200 16913 6449 3865 18248 16557 931 4472 2480 12135 8222 1984 ]
6211,42,[ 6211 13907 17282 19472 9585 8531 4320 11561 2984 13036 16621 7510 15803 11036 17115 10528 6302 5133 10428 13477 12090 15616 14702 1342 4713 3910 7783 101 8927 1559 1461 18444 4940 10917 14936 2500 1064 11674 11650 149 7123 7524 ]
6212,28,[ 6212 9113 17192 8442 16590 18674 6881 16584 10100 11647 551 2802 15474 8934 10850 6170 14551 783 4701 17786 3215 276 18673 13407 10765 5017 18816 5678 ]
6213,1,[ 6213 ]
6214,26,[ 6214 5600 4947 14552 7580 18296 15582 11547 18764 14061 9625 2566 18022 17449 15081 13661 473 18399 18390 7211 8623 1464 7533 12349 9353 350 ]
6215,21,[ 6215 7458 4479 15015 8044 12185 14432 10326 912 8452 15255 19041 10105 2081 3040 12061 963 7067 3176 16347 4465 ]
6216,47,[ 6216 10419 11949 6992 11721 18056 19857 9193 916 2630 12631 18253 9793 5391 8566 5456 4195 5615 9670 4221 14541 12870 8710 5926 7832 2303 17892 9887 2902 10657 8498 7381 17424 1837 15869 149 12408 8940 15213 2840 4940 1350 10988 14016 17067 10028 4441 ]
6217,38,[ 6217 16381 1420 2881 7735 3274 12642 11063 15746 14802 14882 15565 15907 9033 14446 19837 7869 17149 1495 2673 15496 13123 10334 9937 15971 16144 2233 225 17065 8447 1008 1157 15053 10594 5488 18528 4329 12416 ]
6218,5,[ 6218 13815 18781 8908 15290 ]
6219,5,[ 6219 7610 19581 11662 889 ]
6220,9,[ 6220 13997 6735 17631 2498 18364 978 16852 15050 ]
6221,31,[ 6221 2538 5555 187 17823 7296 14441 19901 15543 18895 14834 11701 7546 1551 7725 1782 16936 1643 9660 12162 17925 8587 4297 17150 5884 2773 3511 4058 7567 8537 4391 ]
6222,40,[ 6222 13837 16460 19344 3234 440 5106 5273 10773 12471 3573 18657 7952 10715 5328 16565 16981 13510 9529 2912 6960 15602 10893 1484 31 13094 15540 8411 13329 18725 19024 3951 3367 280 1621 10987 16832 1671 12266 4090 ]
6223,25,[ 6223 12655 12397 14492 8804 15597 17602 18127 6972 4216 2037 393 17717 11535 19314 15230 684 3320 9365 4265 6107 14417 19382 580 4777 ]
6224,15,[ 6224 15918 15868 14295 4499 18558 5331 19848 15138 12486 19016 5467 11404 5264 7523 ]
6225,34,[ 6225 10236 4189 5401 14306 5775 15883 13425 2064 2874 521 3834 12143 17832 4843 6427 13054 5716 11638 15010 7741 14947 15324 16271 15428 18644 17792 122 18836 14131 10952 7270 11587 6183 ]
