id,|eps_neighbourhood|,eps_neighbourhood
571,16,[ 571 3879 15006 319 333 9916 816 14663 19737 9824 6935 14459 9981 16206 14623 8534 ]
572,7,[ 572 18164 19071 14732 9488 12302 5676 ]
573,58,[ 573 16122 18487 16036 16082 16143 8793 12684 12841 10901 153 15220 406 11619 18307 19580 10670 18757 15464 4591 5366 5800 6405 6367 12340 11781 19990 14405 989 12435 16256 19934 1690 13692 9846 11833 4194 9501 12561 8799 8086 10066 3945 11057 1916 19428 7240 12748 13428 16731 15478 4814 531 5668 17240 10027 15099 1040 ]
574,18,[ 574 4895 18775 2636 9298 8118 8085 19012 12094 18231 1493 11729 17729 10297 1598 11720 1878 4918 ]
575,31,[ 575 14383 12793 7038 19342 14058 10363 19464 16879 8316 14301 16222 18323 2678 18874 18658 13549 18930 16694 14937 10769 15168 18746 7819 13149 13598 19313 12718 6572 18045 6247 ]
576,31,[ 576 9110 15636 12937 8995 16905 12990 19208 19236 9891 1993 4214 3036 12012 6061 8036 3097 15142 1768 8034 19449 1890 12685 1725 693 5208 7710 10136 12552 15383 9415 ]
577,8,[ 577 14529 1058 16346 16102 4837 1441 7842 ]
578,9,[ 578 14805 19209 18106 6040 12954 907 15056 13629 ]
579,16,[ 579 2672 19035 19931 11649 9933 16189 14407 12612 4888 17905 7181 5749 1718 17476 288 ]
580,49,[ 580 7467 8943 14847 5738 8178 14736 17418 9034 12138 18785 6618 11861 17803 3703 12120 12902 13332 13718 597 16920 1271 3479 12203 5299 6701 3191 18017 6047 16379 7919 9025 9517 3405 15186 12620 8350 19980 10467 5349 16402 8804 14492 11510 12655 3164 17602 6223 18967 ]
581,2,[ 581 15888 ]
582,35,[ 582 14550 5772 5754 8250 2139 17345 18653 19891 10587 5628 10584 14787 8823 17507 8204 4900 4716 13741 12017 3394 4572 8339 7316 18564 11377 5267 1079 3943 10873 6317 17906 8525 10227 5395 ]
583,25,[ 583 7047 9142 12078 8132 2348 10169 9767 1014 5001 13187 4534 17375 7403 13614 2765 16740 945 11836 1608 18236 17864 9300 17120 17003 ]
584,21,[ 584 3246 2819 2375 2913 12554 6012 16940 12228 17947 1058 16720 9306 255 5748 18392 15789 1215 12876 12442 14622 ]
585,5,[ 585 14229 154 13269 5207 ]
586,44,[ 586 5602 9633 16984 18565 19476 19385 7274 7679 12796 11116 17178 3480 1681 18179 19841 1301 1995 3010 12063 9992 10362 2087 1221 15453 6732 10600 1141 41 9588 13384 9485 16197 9777 11313 7614 1179 7838 6941 15555 10246 5132 2596 11451 ]
587,80,[ 587 19008 4921 4784 10335 14758 6132 8909 18511 14159 3956 18222 10980 17295 1362 18134 13728 14558 12473 3126 10134 18427 6329 5594 2029 4926 7168 12789 4996 11130 19254 15402 6365 7308 725 13394 10068 18314 19298 13955 3933 10005 16691 8981 1338 19364 11031 6281 10298 15519 3861 8861 7191 5060 9840 7098 11511 10229 18384 9490 2456 10636 16074 8695 13624 3207 18683 12893 2168 45 18151 6914 11345 15668 1455 5957 2839 3341 8268 8321 ]
588,14,[ 588 2351 11706 5469 7600 14219 3610 13566 15829 10110 5253 11881 8603 16039 ]
589,22,[ 589 193 19689 13796 14466 10466 16474 17494 16705 19719 1396 9000 8240 3462 14090 11782 19608 15854 13654 2954 10190 5587 ]
590,130,[ 590 7574 19017 19136 1790 8891 19430 11242 5864 3127 16003 8610 11463 13386 9902 2367 4500 7806 2841 5951 9613 1949 11710 4242 8236 15544 19639 103 2368 18866 2592 9375 19740 2776 11421 3934 4487 16897 18257 2350 6027 9299 8046 10368 11756 982 6552 18132 10545 16427 17433 19094 19630 9215 992 15563 18525 8227 15057 389 5563 8987 8910 4237 530 2618 3577 3540 188 79 17292 3723 4911 11433 17083 19867 14083 12880 10106 18976 8828 11319 19178 17329 19730 9619 7282 16839 11156 7738 17712 9257 19695 17025 8838 11898 18138 3952 10996 2859 4001 2569 10379 4731 18219 6090 17764 5704 87 3230 9442 12492 13381 18835 17559 5075 5317 13120 9662 16276 11472 14075 9231 9700 2919 2665 7490 16342 11791 8642 ]
591,3,[ 591 13245 8601 ]
592,9,[ 592 1164 10238 3906 6261 13207 15620 4622 5575 ]
593,25,[ 593 2375 3043 8097 1439 2913 12813 170 14703 6012 1165 6721 9616 9635 17040 17947 14366 14906 9306 255 690 5685 3364 3456 12838 ]
594,35,[ 594 8386 2949 11651 9446 1833 16651 15301 9637 16711 5375 12874 15858 16856 14524 19756 12837 13514 3889 4278 6231 338 19997 13758 15755 18178 804 11312 7190 19378 18167 1071 13100 2747 18889 ]
595,12,[ 595 13695 7505 14557 10248 15039 13777 7946 686 11189 19292 3134 ]
596,35,[ 596 11944 5413 1262 634 18045 2311 10180 19393 11776 17989 12330 5876 12877 12718 19313 13598 13149 8474 7694 7819 15168 10769 18930 14072 11531 14942 30 12357 13792 91 19887 8445 17389 12317 ]
597,38,[ 597 3479 15234 387 15758 9729 5299 6701 3191 6127 6047 7033 16379 7919 3139 5010 7452 663 6354 13332 12902 12120 12059 3703 13608 11861 6618 18785 12138 9034 5738 8943 7467 580 9517 3405 12620 19980 ]
598,67,[ 598 7150 11151 2804 2335 19916 15900 9293 19398 909 16372 8353 14925 13827 19076 1832 13870 7353 4073 1612 10954 8380 1326 297 5787 16989 6748 18289 18953 10496 4315 2253 9051 13558 3501 3691 10414 14695 11903 2263 18154 7461 16929 7605 1871 10449 9627 16054 12501 7594 13941 11468 12636 18878 7382 621 13742 14659 9082 12709 11887 18529 9678 9117 15245 5816 19750 ]
599,16,[ 599 2725 18971 10615 19814 1108 15626 15207 17897 8351 2518 13748 10008 6789 10911 11302 ]
600,19,[ 600 72 4708 2577 13612 10846 18659 7564 3947 8384 19540 11876 352 15615 18695 19842 409 9403 16949 ]
601,72,[ 601 18649 3982 7148 2096 5342 4477 11740 17467 13159 7770 3555 16719 1955 9967 16923 9904 19811 8173 15944 5760 18804 14546 17784 11211 11392 15834 17330 14998 2423 13281 13318 19497 14494 13622 11565 6463 13009 10011 12812 5206 656 12981 7989 18627 7015 9145 19876 4017 13184 6195 3327 13619 14373 4015 13776 6719 2756 16412 16403 14420 17696 15701 15163 10430 18584 644 18310 5989 7413 12306 638 ]
602,52,[ 602 5811 2329 5654 1421 3008 16726 9441 12770 19896 11592 2200 5520 16422 18737 2145 1613 18389 4982 11654 15106 10683 718 10931 12389 18166 17886 16713 1247 5740 13684 19093 2892 19424 19316 10712 9789 7746 8330 13582 11563 11355 15777 1728 18044 9690 10582 8071 10181 18724 15341 9127 ]
603,10,[ 603 6414 10077 18197 9743 701 6486 16884 16226 7019 ]
604,12,[ 604 8401 18230 6169 14267 6621 17395 1106 19799 19116 18032 18827 ]
605,78,[ 605 12486 2398 1695 15011 7245 6527 6810 5260 16227 9020 15737 11663 19538 306 11696 7103 11326 11166 8144 5596 2582 317 18768 5650 11110 2067 7070 5467 12181 8979 10247 11567 12850 15730 5264 7523 6982 7628 7039 15208 15328 19848 5331 7976 12444 1095 17648 7086 11759 8500 12188 17911 8235 17977 8668 15611 16424 19172 18921 14540 15976 4734 2831 14873 2431 12615 1936 14597 10523 3214 17302 1856 11315 18481 7280 19648 127 ]
606,27,[ 606 6013 2410 1668 14622 12442 12876 1215 15789 18392 5748 19422 255 9306 14299 3567 2399 3411 6429 14628 19919 7004 17064 17482 12964 6233 14839 ]
607,15,[ 607 10885 9138 9844 14154 17055 18400 9977 12583 10109 4170 16539 10902 12395 13398 ]
608,24,[ 608 14028 9513 5053 10038 15634 2409 18371 11441 3773 12138 6538 13113 9374 7826 4019 17625 13290 12087 19793 16269 17448 4199 358 ]
609,87,[ 609 5110 3706 15277 11274 7021 15089 9135 15185 3722 17519 1378 15064 3343 11932 6274 14984 18176 914 18345 283 14973 727 4115 2782 8953 10858 2580 19317 1798 2647 1272 805 5733 1011 3236 8586 11560 11042 4160 3859 2231 16957 6202 22 14124 6254 11431 480 7230 674 5936 3967 14440 7135 18302 2722 16348 17971 5127 555 13259 6266 6622 18402 8832 12734 479 5609 18439 12251 2873 7512 1504 8697 9546 513 7693 18014 19583 14670 6986 8201 18092 13602 19381 5892 ]
610,8,[ 610 9761 6594 9845 1133 8684 8963 13831 ]
611,71,[ 611 14856 2052 18571 8542 16476 13528 6250 16451 4529 17700 1908 7932 19731 4143 10574 10104 13628 6420 18124 15545 8688 11080 760 7839 10504 136 5259 15480 11398 13466 675 8489 19809 19401 737 12928 17351 781 18727 3315 16982 14911 10312 13451 3907 18373 18313 4981 18277 18707 3150 14163 10270 8115 13587 11979 15529 9820 11017 19553 17526 15026 4340 17522 14611 434 14898 12312 5750 10798 ]
612,2,[ 612 13491 ]
613,11,[ 613 8050 16468 12102 16818 3589 7131 11331 8088 14514 4619 ]
614,4,[ 614 11820 1730 11423 ]
615,25,[ 615 17036 5997 1630 4496 5061 1875 10313 12829 15753 637 15274 8152 15669 14861 8761 15354 11601 14765 14756 14694 9589 16823 19999 4181 ]
616,90,[ 616 4097 2702 14613 5905 8989 17468 1736 10647 18039 19900 13636 993 13675 2353 10332 17371 6803 14141 10748 16687 643 15311 9704 18123 4071 846 12235 17930 6455 18842 6715 4781 12123 16464 18505 12110 17629 3302 287 15945 3166 14962 11789 11960 17876 8992 6974 10673 8114 10292 4036 19775 10947 2025 13455 2095 4605 11798 1029 6549 16996 5390 8792 8225 14713 8493 17780 4248 12931 5429 3897 3337 11943 9299 10205 10856 17954 5645 17771 13037 19569 8612 15212 3866 18454 17857 8850 7637 5543 ]
617,6,[ 617 9958 2250 9962 1900 14218 ]
618,55,[ 618 3593 10529 16431 9684 17548 8672 16591 9065 10702 5832 6839 1269 5455 14966 14212 7941 12152 9261 14858 12596 19672 9007 16820 19491 12409 5482 10575 15966 17618 6503 8549 18793 1933 17642 14823 7285 19859 10118 18651 1952 12118 3911 4110 18270 8976 12209 6645 11099 4791 2342 17218 9829 19902 14506 ]
619,124,[ 619 16566 18976 14083 6644 3723 530 4237 14360 9184 9215 19630 19094 3823 19740 1220 19280 12366 8002 10996 18119 2859 8945 12137 2118 11576 17660 6167 15242 18556 13120 12341 1403 15695 16276 5990 14075 5825 8395 8867 10031 18161 8872 12648 2227 4513 11381 10153 7508 798 19573 1039 4603 9612 3297 2360 19879 186 6032 15264 15643 2197 7107 10826 6801 15483 2698 19137 1580 12346 10761 6357 12192 17132 15931 11344 7169 18748 9675 17762 15092 70 8957 10768 4047 12139 9164 1597 17106 19475 161 14920 728 15950 19330 17516 2355 4064 3523 8419 14250 2536 106 8662 16619 13817 3630 4262 7914 16918 2741 15310 12856 8651 60 1607 2308 3862 13532 14771 14238 7690 9786 1051 ]
620,5,[ 620 10588 4323 491 13498 ]
621,128,[ 621 3238 12719 7382 18878 12636 11468 408 12616 18329 3309 12039 11180 7594 12501 11333 16054 9627 1584 10449 1871 7215 4629 16929 7461 2080 18154 12511 2263 11903 9219 6343 14695 1340 3691 3501 2090 13558 17053 9051 2253 13620 4315 10496 18953 13719 18289 16989 5787 8272 297 11258 8380 598 11151 2804 3758 5092 19916 6176 15900 9293 19398 16372 8353 14925 1832 13870 6000 4073 143 4840 13742 14659 9082 17225 3964 15633 12709 6314 14824 7414 18811 4193 11887 9427 19457 18529 10711 5081 3904 7149 9678 9117 15826 15245 248 6733 7154 10202 4544 6867 7945 16425 5713 2799 1971 14523 6175 1664 5671 11562 5816 7238 11786 19750 1031 1948 787 15225 3585 9986 11429 843 15025 19937 12707 8245 ]
622,34,[ 622 10954 5757 16125 770 502 14133 18751 16901 17456 4470 15445 18070 9584 15894 12656 8522 10188 13468 1849 19455 11518 13870 3110 19076 11924 3159 19398 9293 15900 19916 11151 18289 7461 ]
623,42,[ 623 1511 5835 15003 7125 13128 8449 7647 9878 3398 2677 13756 4105 12593 9864 3029 13800 9203 17587 19204 4445 3335 18699 16463 3644 3689 6235 232 4330 468 2028 471 7330 5902 14792 7938 11276 14840 5808 12740 3158 1204 ]
624,35,[ 624 8526 5161 2437 302 16702 11780 15566 9605 13811 14049 6569 15183 9945 5925 3460 8728 17142 16309 7339 18886 18340 13277 4854 19213 4824 1578 15577 14783 5532 17171 2948 3740 3244 37 ]
625,17,[ 625 10590 2286 8140 19312 13408 10131 14240 402 8293 10113 15407 14943 11508 5998 6520 5875 ]
626,60,[ 626 8035 12536 16893 7741 16389 12143 12412 16821 177 16848 2740 14489 14018 8847 16035 11819 1665 4245 9411 15324 8952 9711 13816 16301 7289 7813 15568 18191 6465 15649 12872 13054 17808 4084 9369 14961 2700 18836 13625 3615 13217 14969 4453 9883 1258 5833 10096 11657 8894 9329 1042 3822 8244 14351 9362 1844 12946 1115 5550 ]
627,2,[ 627 8958 ]
628,13,[ 628 2269 4822 9465 17030 8093 3346 12594 6253 3735 8519 8780 19827 ]
629,42,[ 629 2307 19084 16808 8854 18591 12708 3698 10325 16594 12909 14767 15346 8850 17857 18454 3866 15212 17795 17771 5645 17954 10856 10205 10612 995 160 12310 14288 4605 5464 643 11442 12533 14807 3753 6161 14995 19228 13448 18604 17659 ]
630,24,[ 630 17463 14427 19643 8853 12942 763 18095 887 11643 19921 1762 7927 15743 17103 311 9578 11490 3730 4167 17187 561 14315 8694 ]
631,36,[ 631 5384 7853 8350 17653 15065 6631 2287 14847 1923 1869 1685 3496 17654 17589 11510 9988 19406 17533 17797 7982 8074 2520 4553 18650 10402 5397 7720 18967 11929 19314 17174 16394 8744 18902 8597 ]
632,16,[ 632 3190 16281 12023 7291 19158 1953 8029 16286 6384 7179 18686 4127 2641 16171 6117 ]
633,77,[ 633 11349 6245 14812 12561 9501 4194 11833 9846 13692 1690 19934 16256 12435 989 14405 6405 5366 4591 15464 10670 16122 18487 16036 16082 16143 8793 12684 12841 10901 10491 78 1724 12050 11573 10862 8799 8086 10066 19428 11268 16545 2640 11523 1471 1606 13546 3392 6942 5458 1592 5240 11026 14994 9359 11764 2542 17419 16696 15042 18887 6917 18596 2041 12122 1884 3611 12783 15259 6178 12168 10643 7165 3380 14233 8184 7706 ]
634,24,[ 634 6247 18045 10180 19393 12330 5876 12877 12718 19313 13598 13149 8474 7819 18746 18930 18658 1262 5413 11944 596 11531 12357 8445 ]
635,50,[ 635 9483 2771 4288 18897 7442 7162 17014 13775 2667 2909 2265 6717 10828 12193 4158 13782 6072 9381 345 3765 16509 1169 3916 17002 16253 14078 7817 16846 4847 1644 18630 2003 2343 19768 9600 6279 420 2264 2711 2734 3756 11389 15172 17037 2572 17189 4819 8179 16493 ]
636,23,[ 636 6438 8718 1409 13390 6408 7399 14926 8075 17430 3121 19509 14554 5659 5522 4338 17959 10857 7299 2314 4785 13293 5893 ]
637,25,[ 637 15753 12829 10313 12151 615 17036 1630 4496 1088 10735 5061 13291 15274 8152 15669 14861 8761 11601 14765 14756 14694 9589 19970 19999 ]
638,38,[ 638 13744 1180 12306 7413 5989 18310 644 18584 10430 6690 15163 8950 15701 5955 17696 14420 12460 16403 16412 2756 13776 5244 601 18649 3982 7148 16719 1955 9967 3757 17330 3777 8348 15223 10380 1509 10993 ]
639,1,[ 639 ]
640,22,[ 640 11011 4358 3119 9943 1847 365 951 1552 8423 3032 18035 11632 14048 14933 4350 4545 12440 19161 17517 2457 4183 ]
641,9,[ 641 18300 17266 15765 9811 6934 17979 2705 9199 ]
642,51,[ 642 8675 6627 11083 5939 15509 16458 17227 14232 5798 17796 10924 8405 8900 4007 19571 11931 6945 18628 8665 18927 3457 16384 2790 16763 3989 15872 8485 7504 11948 16267 13295 9791 15190 5358 7759 15150 13700 9381 6072 12193 10828 2265 17435 1401 6507 7162 18897 2771 9483 1169 ]
643,50,[ 643 15311 16327 9704 4071 12235 6455 16464 18505 17629 3302 10673 16687 10748 14141 10332 13675 2381 13636 19900 18039 10647 1736 17468 6626 14613 4097 616 5464 13913 12433 5642 4605 9570 18223 6549 16996 5390 8792 14288 9058 160 11603 17954 5645 17771 15212 3866 12909 629 ]
644,46,[ 644 18584 10430 6690 15163 8950 15701 5955 17696 14420 16403 16412 7328 2756 6719 4015 13619 5244 601 18649 3982 7148 4477 11740 17467 3555 16719 1955 9967 19811 8173 15834 17330 2423 18310 5989 7413 12306 3690 1180 13744 5696 638 8348 15223 10993 ]
645,32,[ 645 19687 12834 15417 9568 10166 16779 7851 4198 9948 3054 2337 13802 15569 12267 6589 12258 9521 377 5087 14147 17693 4355 16093 2479 18950 2846 4120 15948 7798 3280 15360 ]
646,45,[ 646 14324 784 7916 7317 8996 9143 5921 5895 7479 5370 3211 8136 4779 9783 18957 16229 7965 9872 3045 697 4130 14922 17584 15671 7883 15197 9390 18198 8192 9720 788 15581 18859 4977 38 13679 13635 1813 9324 2141 19078 7205 18700 13125 ]
647,21,[ 647 8257 6730 16144 3724 919 250 15565 1157 10334 17453 19837 9033 15865 1420 5488 11615 11063 9385 11458 8267 ]
648,36,[ 648 15851 7207 6246 539 4758 13784 12733 5967 17779 13690 2418 10075 13185 19589 15720 5682 2183 10149 18121 1223 11916 7029 13408 11537 9909 13341 17397 1370 12807 11776 14161 10180 2311 1956 17279 ]
649,126,[ 649 6637 14454 15184 17353 10446 12411 18734 9941 15123 8749 17670 16674 1005 6141 14889 14095 16735 14347 2763 8160 2812 769 18143 19151 16496 12264 10717 324 14424 2188 15558 7312 3418 13529 10610 9661 12273 5459 16267 9791 15190 5358 1353 16414 10456 14728 17638 7269 5877 5049 16214 17879 3895 4929 1148 14052 10200 10608 14425 7896 5227 15797 4710 16193 11100 10386 1514 10803 9207 9466 11985 6391 1653 7436 2022 17544 2179 1516 500 8689 3093 8725 19009 15511 9172 6397 19735 6296 10907 15833 19564 8427 3634 1656 8803 4627 18455 19779 1857 6764 3448 18150 6994 13611 12084 2024 16157 3829 8333 2656 9975 9782 3447 18470 14403 9639 3132 12293 17242 12767 4674 6138 18109 7391 5333 ]
650,6,[ 650 12857 6770 14089 1734 14892 ]
651,11,[ 651 12483 4948 10408 4336 8638 326 12698 12816 3533 7059 ]
652,33,[ 652 17846 688 6838 6257 14293 5646 18977 7466 12032 11244 8199 7855 1036 10457 10563 17637 19429 2960 13391 5304 7132 17514 11321 11034 18721 9567 19417 3255 18065 16483 18114 7429 ]
653,110,[ 653 19368 1440 12230 8732 762 4745 16885 9672 17825 19036 15296 16421 5396 18008 8924 12391 9211 8645 19232 8600 2297 1453 10935 10677 7530 9874 15117 18093 7329 18586 5662 17716 12385 8769 6768 4768 8191 11897 15601 12284 14276 14886 19493 13401 17267 14669 13480 3257 4493 4383 8931 9781 19018 13779 6373 12569 12399 5620 13966 17504 1073 1291 15300 10040 18863 12779 10007 17440 229 4321 15000 6196 7849 1840 4503 3564 4943 5774 19006 11196 9870 3533 14033 14578 1896 9378 17746 16475 11182 565 11055 18349 11628 360 11477 10943 16816 7360 7202 10269 9457 5664 18180 18178 8000 9954 4325 3883 18108 ]
654,18,[ 654 15824 5888 2459 19349 5171 12368 12208 14575 14894 9478 19906 1929 13562 3872 5015 17001 10859 ]
655,65,[ 655 14517 18246 14750 19436 19725 9644 2207 11175 12172 6054 18241 17941 7562 17271 16568 12903 19215 10262 15448 5553 5013 6115 1497 2827 10062 4318 2256 19244 10723 17024 1941 2245 6812 19064 10698 12878 1740 3442 17620 15344 10263 4025 9947 14860 9612 3297 7552 15643 392 19137 5144 9544 5414 16072 1463 5433 16405 6488 10768 11616 11327 3446 13880 19261 ]
656,37,[ 656 15034 6791 13009 6463 13622 14998 17330 11211 3757 15944 8173 19811 9967 1955 16719 16813 17467 11740 4477 2096 7148 3982 18649 601 5244 13776 2756 16403 12460 14420 17696 5955 8950 15163 6690 12306 ]
657,75,[ 657 11196 11522 4943 7849 4321 7449 18863 4021 10040 2442 13042 1073 6754 13966 10085 4383 13480 14886 11897 9562 13317 9672 17825 16421 9211 19232 1453 12385 14033 1896 9378 2035 11182 11628 9577 10943 18 5194 16816 7360 2419 9847 13592 9457 5664 17694 4298 6570 8000 7469 1186 7865 3531 7823 903 3883 10164 3130 3011 13687 13145 7810 18108 18287 4081 17995 4260 83 12897 17751 19903 12496 4043 12790 ]
658,96,[ 658 16067 7220 15019 19164 7690 14893 3849 5629 14718 12603 18474 12592 19310 7170 6037 13591 16244 8068 19704 15848 19261 11902 8651 15310 4889 8898 16049 13991 14338 12286 15528 15424 264 17450 12517 13430 1369 17217 13880 3446 11982 12106 3626 11437 1739 11327 11616 18242 19032 13530 15199 1759 12139 10919 6278 13296 10768 15092 18294 2688 14097 549 16405 5433 1463 19137 7242 9737 10391 8734 857 13340 4584 2689 19835 3406 10844 8307 7850 189 12242 10032 18891 12781 11309 14070 19985 8434 9171 2128 17741 12717 812 12632 14175 ]
659,26,[ 659 12993 11343 15324 11638 2740 16848 16821 1408 9552 12536 2719 9711 18191 6465 15414 12624 15649 1780 4084 9369 4688 14961 13625 18567 11604 ]
660,20,[ 660 5041 18120 13474 14603 712 14549 13438 7409 6159 11227 246 9703 11693 15078 7656 18188 7058 19948 17411 ]
661,42,[ 661 17373 10956 6787 10442 8059 17184 8081 16602 11445 8202 14986 14222 1150 11050 16185 7073 13299 9797 12865 18856 13192 19702 10672 19199 14844 15067 11622 12091 16007 16251 16571 10569 6710 16658 4473 4914 5153 16551 16385 18638 16386 ]
662,38,[ 662 8164 756 1325 3334 16213 1886 10120 1096 11844 11013 18327 17009 17427 18489 17357 16140 2432 16368 18788 86 486 10409 853 14371 15188 3151 16288 11106 5745 4191 7733 3322 9935 11438 5724 4942 18322 ]
663,78,[ 663 667 15455 6354 8692 12461 18975 19027 9556 19475 14069 17596 3260 5192 12192 6357 13820 12791 19796 8642 7107 11791 2197 14790 16418 16342 7490 1571 2551 2665 12331 2919 1039 10346 798 8521 10153 5471 14100 9231 14075 11472 16276 13120 5075 17559 18835 7350 16961 12492 18219 2569 4001 7738 14083 3485 3466 7452 5010 2712 19728 9197 3139 10973 19526 5881 6966 4760 19146 190 3191 7088 19917 597 13113 12059 13608 844 ]
664,30,[ 664 14740 2419 1602 13087 2035 9435 9646 4705 1125 5213 17940 18196 5130 6649 11449 3487 7595 12360 9562 7094 8213 11872 9499 59 16017 17613 12419 2680 9638 ]
665,26,[ 665 13980 15596 19729 15471 15348 17056 7234 8699 11637 3147 9039 8177 4102 7829 4995 10848 13389 13713 15694 12174 9895 13599 7196 19207 6539 ]
666,6,[ 666 290 13290 4019 4199 6780 ]
667,79,[ 667 10778 1209 15455 6354 16174 18975 13058 9556 14497 17106 19558 14193 4811 8575 17596 2924 17604 9636 7346 13623 2620 5192 12192 6357 13820 19796 8642 11791 9061 13369 15265 16418 7490 2665 10346 11128 9231 15431 15759 11472 9910 7350 16961 4072 19695 663 13537 5010 10145 7809 19728 19715 976 3139 5784 2516 13854 10973 8786 19526 10967 5881 14289 2000 11465 4760 8817 17026 14015 15654 4433 990 15758 18072 3304 7535 19917 12059 ]
668,30,[ 668 13502 16097 13590 19996 12509 3004 4019 1562 4766 16032 18959 9072 9513 10038 2409 13014 8624 14738 15845 17923 15816 7471 3422 17442 7278 10198 12075 7948 18873 ]
669,5,[ 669 17388 18947 17632 14746 ]
670,66,[ 670 9826 4832 5108 5282 19890 4046 9727 10910 10044 19327 15812 10135 3972 10639 7061 9318 4998 11447 12259 17454 16914 1167 9070 12066 4643 6835 8214 6878 18984 11597 15640 11635 6439 10471 13423 8685 11405 7251 6458 11352 15977 18944 5758 10460 8941 1346 14838 16795 1446 14731 8345 6609 12482 11318 4294 4065 13812 16649 7163 4293 11945 8371 16556 17005 2152 ]
671,19,[ 671 19098 12632 3930 172 14070 1846 1331 3108 5977 17545 15550 4010 13014 11446 6035 10182 6799 6862 ]
672,21,[ 672 1963 12702 883 17444 355 15247 9649 13515 5486 17575 12214 16221 1688 15169 14138 15521 14654 8545 3677 6751 ]
673,39,[ 673 17386 13950 12827 3920 3403 16198 16440 7172 11261 13804 15904 16467 4049 11536 17789 825 6273 15724 7332 11440 15652 16835 19452 3688 7463 10963 7281 4488 17859 1316 11990 4737 16934 6194 1897 17577 16179 19479 ]
674,68,[ 674 7230 480 11431 6254 14124 16957 3859 11042 11560 8586 3236 5098 1011 805 1272 2647 1798 19317 2580 10858 8953 2782 4115 609 5110 3706 15277 11274 7021 15089 9135 15185 3722 17519 1378 15064 3343 11932 6274 14984 18176 914 18345 283 14973 727 5936 3967 14440 7135 18302 2722 16348 17971 5127 555 13259 6266 6622 18402 8832 12734 479 513 7693 18014 14670 ]
675,64,[ 675 11848 8489 19809 9221 19401 737 12928 17351 781 18727 15266 3315 8451 152 16982 6447 14911 11081 10312 2042 13875 273 19100 4719 3529 18668 5521 13883 13466 11398 15480 1198 5259 136 10504 7839 760 11080 8688 15545 18124 6420 13628 14634 10104 10574 4143 7932 1908 17700 4529 6250 13528 16476 8542 18571 14856 611 13451 4981 18277 18707 3150 ]
676,22,[ 676 3946 6585 10035 10737 18201 4008 1037 19342 8431 14588 1407 12425 16671 19881 18601 9280 1710 1052 9759 10667 17492 ]
677,6,[ 677 5693 12061 12186 10108 13977 ]
678,6,[ 678 6919 699 17036 4181 3739 ]
679,42,[ 679 15280 5931 861 13031 16917 16974 7 6382 15508 8006 14256 17801 7506 8230 5343 19555 8220 5406 18994 16293 5196 12951 2001 16061 8550 11074 6736 19447 5850 8248 17194 7454 14686 7633 19168 3197 16186 7824 2336 12982 16396 ]
680,10,[ 680 18013 10407 5024 58 985 2453 2009 7938 15033 ]
681,54,[ 681 12209 16245 8976 4110 11584 12118 9884 18182 15171 18651 12598 19859 14823 1933 18793 6503 7859 10575 16431 8672 16591 6645 8055 3416 8364 11099 6581 10566 4791 3136 2342 7905 13114 12649 168 14000 7145 3808 11917 9829 19902 1474 19677 17800 14506 3928 19029 11354 1419 3678 11144 867 7395 ]
682,13,[ 682 5992 10286 2976 14577 6412 7216 4304 11153 18089 7963 7946 13777 ]
683,16,[ 683 15547 11299 5656 89 2167 12125 1845 4596 16712 1007 4022 8435 13826 95 6729 ]
684,25,[ 684 2037 12397 19134 15597 9750 18902 6972 8560 4777 19314 17717 393 18967 6223 17602 17654 8804 9365 15230 14417 16490 5288 6885 18898 ]
685,36,[ 685 4258 15423 15046 5158 15119 1879 16191 15694 13713 16230 10848 13350 11637 8699 11978 900 5325 7196 314 12930 9951 10366 16398 4296 19207 5581 14510 11728 18142 14421 9736 13939 2372 2282 12618 ]
686,13,[ 686 18089 7946 1735 14557 14700 14928 595 3094 11189 9333 8819 19292 ]
687,21,[ 687 1144 4984 17581 11079 6146 15556 17073 10693 15613 16502 4458 3105 2600 18288 19523 4291 2561 6742 6133 19387 ]
688,51,[ 688 11093 4140 6838 6257 14293 5646 18977 18262 51 7466 1154 16618 12032 11244 13857 3220 15997 1807 8199 10564 17846 17924 652 7855 17794 496 10563 17637 19429 2960 12965 9195 13391 6443 15151 5304 7132 17514 11321 8448 11034 4569 18721 16195 13561 9567 3255 18949 18065 9776 ]
689,51,[ 689 13248 13867 8409 11543 3545 11593 15752 15823 18308 2133 8486 13645 14521 3544 17479 15591 3186 13181 14649 4351 230 1985 11016 5954 2737 11305 1990 14101 6242 13841 14195 12526 5915 14181 14852 10749 8215 17687 16639 6741 15573 11558 18819 2121 1444 3520 280 9269 842 1766 ]
690,38,[ 690 255 9306 10163 593 2375 3043 9311 14932 8097 1439 16675 2913 12813 14703 1165 9616 9635 17902 17040 14366 5685 3364 19188 19422 5748 3456 12838 19271 13495 13420 12442 1668 6013 3567 2399 6429 19919 ]
691,6,[ 691 7826 7468 9374 3773 1859 ]
692,16,[ 692 8648 6813 6029 17008 13568 5686 6668 8454 3443 715 11096 3669 18602 16946 2317 ]
